close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
202326,DeMarcus Cousins,1610612740,NOP,C,27.0,48,48,0.774,7.4,15.08,0.49,0.522,-0.031
203076,Anthony Davis,1610612740,NOP,F-C,25.0,75,75,0.702,5.72,12.87,0.445,0.514,-0.07
201950,Jrue Holiday,1610612740,NOP,G,28.0,81,81,0.62,4.9,9.68,0.506,0.504,0.003
202703,Nikola Mirotic,1610612740,NOP,F,27.0,55,55,0.679,4.05,8.29,0.489,0.513,-0.024
202734,E'Twaun Moore,1610612740,NOP,F-G,29.0,82,82,0.719,3.39,6.91,0.49,0.501,-0.01
2731,Emeka Okafor,1610612740,NOP,C,35.0,25,25,0.843,3.6,6.68,0.539,0.528,0.011
200765,Rajon Rondo,1610612740,NOP,G,32.0,64,62,0.65,2.98,5.52,0.541,0.498,0.043
203524,Solomon Hill,1610612740,NOP,F,27.0,11,11,0.713,2.91,5.18,0.561,0.514,0.048
1628455,Mike James,1610612740,NOP,G,27.0,36,34,0.72,2.72,5.14,0.53,0.494,0.036
203121,Darius Miller,1610612740,NOP,F,28.0,80,79,0.65,2.51,5.08,0.495,0.504,-0.009
1627767,Cheick Diallo,1610612740,NOP,F,21.0,50,47,0.761,2.46,4.7,0.523,0.517,0.006
203546,Ian Clark,1610612740,NOP,G,27.0,72,68,0.674,2.06,4.06,0.507,0.486,0.021
202732,DeAndre Liggins,1610612740,NOP,G,30.0,51,47,0.681,1.69,3.06,0.551,0.49,0.062
203580,Larry Drew II,1610612740,NOP,G,28.0,6,6,0.68,0.83,2.83,0.294,0.48,-0.186
1627215,Walt Lemon Jr.,1610612740,NOP,PG,25.0,4,4,0.833,1.0,2.5,0.4,0.467,-0.067
2754,Tony Allen,1610612740,NOP,G-F,36.0,20,16,0.57,1.5,2.45,0.612,0.512,0.1
202348,Jordan Crawford,1610612740,NOP,G,29.0,5,5,0.632,1.8,2.4,0.75,0.508,0.242
2746,Josh Smith,1610612740,NOP,F,32.0,2,2,0.667,1.0,2.0,0.5,0.58,-0.08
1628429,Charles Cooke,1610612740,NOP,G,23.0,7,7,0.833,0.71,1.43,0.5,0.496,0.004
