player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank
202087,Alonzo Gee,Alonzo,1610612743,DEN,30.0,13,4,9,0.308,46.8,103.3,5.8,0.11,0.169,2.6,0.385,0.5,0.083,17.8,13.1,13.6,41.9,0.215,437,440,61,422,450,106,274,293,272,34,11,290,341,360,251,278,139,78
201568,Danilo Gallinari,Danilo,1610612743,DEN,28.0,63,31,32,0.492,48.3,110.5,6.5,0.13,0.183,0.9,0.13,0.3,0.093,17.2,12.3,14.1,48.0,0.092,239,196,295,239,332,408,222,222,240,404,394,356,323,306,164,325,409,413
201589,Darrell Arthur,Darrell,1610612743,DEN,29.0,41,20,21,0.488,48.3,109.7,6.6,0.133,0.197,1.4,0.216,1.6,0.382,17.7,12.4,12.2,45.7,0.104,338,307,172,242,345,389,215,211,211,236,171,106,83,353,173,145,333,390
1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,21.0,55,25,30,0.455,47.6,113.3,5.1,0.104,0.148,1.4,0.208,0.4,0.107,19.8,12.9,16.3,52.1,0.051,283,266,266,275,403,457,322,318,334,252,200,313,299,448,227,439,467,457
203914,Gary Harris,Gary,1610612743,DEN,22.0,57,29,28,0.509,48.0,113.9,3.5,0.076,0.105,1.9,0.261,0.2,0.063,17.3,12.1,14.9,49.2,0.042,272,215,234,204,375,463,440,429,439,110,83,409,384,325,133,377,437,463
1627750,Jamal Murray,Jamal,1610612743,DEN,20.0,82,40,42,0.488,47.7,108.0,4.7,0.095,0.133,1.4,0.203,0.6,0.156,17.5,11.8,13.7,47.1,0.128,1,92,402,242,399,315,351,352,375,256,208,261,235,342,102,287,383,320
2749,Jameer Nelson,Jameer,1610612743,DEN,35.0,75,34,41,0.453,48.3,109.6,3.9,0.08,0.111,1.3,0.184,0.2,0.048,16.9,11.7,13.0,43.3,0.105,111,164,395,279,346,388,418,413,430,282,252,420,406,280,98,217,209,389
203950,Jarnell Stokes,Jarnell,1610612743,DEN,23.0,2,0,2,0.0,46.7,114.3,7.1,0.143,0.25,7.1,0.5,0.0,0.0,14.3,28.6,0.0,42.9,0.037,477,479,13,479,456,466,177,186,117,3,3,447,447,71,485,1,184,467
1627823,Juancho Hernangomez,Juancho,1610612743,DEN,21.0,62,30,32,0.484,47.2,110.1,8.1,0.171,0.245,1.7,0.233,0.7,0.15,19.5,13.0,14.4,49.8,0.098,244,209,295,246,433,400,136,117,125,167,137,249,244,442,239,344,454,401
202702,Kenneth Faried,Kenneth,1610612743,DEN,27.0,61,29,32,0.475,48.1,112.3,10.4,0.218,0.307,1.6,0.247,1.5,0.357,18.5,11.8,15.7,47.6,0.065,253,215,295,253,363,441,53,46,53,190,107,117,97,400,114,419,401,442
1627736,Malik Beasley,Malik,1610612743,DEN,20.0,22,12,10,0.545,45.6,94.4,3.3,0.064,0.089,1.9,0.304,0.0,0.0,18.5,11.0,12.4,39.8,0.323,403,383,69,156,478,17,454,464,470,107,39,447,447,401,65,160,73,19
203486,Mason Plumlee,Mason,1610612743,DEN,27.0,81,38,43,0.469,49.1,111.9,9.9,0.2,0.296,1.6,0.225,2.1,0.426,17.0,13.5,14.1,45.6,0.071,18,120,413,260,226,436,61,63,64,196,150,55,61,292,313,317,327,434
2034,Mike Miller,Mike,1610612743,DEN,37.0,20,9,11,0.45,45.8,105.4,10.9,0.243,0.313,0.6,0.08,0.0,0.0,18.8,9.4,12.8,45.0,0.166,410,401,79,283,475,187,42,27,49,452,454,447,447,420,18,182,298,197
203999,Nikola Jokić,Nikola,1610612743,DEN,22.0,73,37,36,0.507,47.8,109.7,11.9,0.248,0.339,1.4,0.219,1.3,0.374,16.7,11.1,13.7,46.1,0.102,145,129,341,209,388,391,25,22,32,239,166,133,86,268,68,281,345,394
201579,Roy Hibbert,Roy,1610612743,DEN,30.0,48,24,24,0.5,48.2,105.6,6.9,0.127,0.177,0.6,0.099,3.2,0.548,14.7,12.1,13.8,36.7,0.162,316,275,198,214,353,194,192,231,254,454,436,16,22,97,134,298,29,207
203115,Will Barton,Will,1610612743,DEN,26.0,60,31,29,0.517,48.3,111.0,5.7,0.12,0.17,1.4,0.188,0.8,0.201,18.8,12.5,14.5,47.5,0.085,261,196,250,191,340,420,276,258,271,261,244,214,190,417,188,353,394,422
201163,Wilson Chandler,Wilson,1610612743,DEN,30.0,71,35,36,0.493,48.0,112.1,7.8,0.162,0.228,1.1,0.161,0.7,0.18,17.1,12.0,14.2,45.6,0.068,169,151,341,235,369,437,143,137,153,350,303,256,211,301,132,327,330,440
