season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2019-20,1610612747,LAL,Los Angeles Lakers,41900406,2020-10-11,LAL @ MIA,W,48.0,0.607,0.393,0.604,0.113,0.311,0.151,0.085,0.189,0.491,0.406,0.594,0.909,0.091,0.535,0.465,0,0,0,0,13,54,112,7,61,111,23,159,34,11,124,43,38,122,124,43,1,2019,2020,False,MIA,LAL
2019-20,1610612748,MIA,Miami Heat,41900406,2020-10-11,MIA vs. LAL,L,48.0,0.646,0.354,0.538,0.065,0.323,0.086,0.14,0.151,0.473,0.72,0.28,0.7,0.3,0.714,0.286,0,0,0,0,13,30,136,36,124,98,94,120,73,15,3,164,133,30,17,149,1,2019,2020,True,MIA,LAL
2019-20,1610612747,LAL,Los Angeles Lakers,41900405,2020-10-09,LAL vs. MIA,L,48.0,0.537,0.463,0.444,0.056,0.389,0.231,0.167,0.13,0.389,0.458,0.542,0.714,0.286,0.553,0.447,0,0,0,0,13,116,51,110,136,61,3,89,97,69,97,67,130,35,114,52,1,2019,2020,True,LAL,MIA
2019-20,1610612748,MIA,Miami Heat,41900405,2020-10-09,MIA @ LAL,W,48.0,0.602,0.398,0.432,0.144,0.378,0.036,0.189,0.18,0.288,0.542,0.458,0.929,0.071,0.684,0.316,0,0,0,0,13,59,108,117,26,67,157,58,42,143,48,118,33,133,29,137,1,2019,2020,False,LAL,MIA
2019-20,1610612748,MIA,Miami Heat,41900404,2020-10-06,MIA vs. LAL,L,48.0,0.573,0.427,0.438,0.104,0.344,0.042,0.219,0.135,0.333,0.333,0.667,1.0,0.0,0.563,0.438,0,0,0,0,13,83,84,114,73,82,153,24,91,116,141,24,1,140,105,60,1,2019,2020,True,MIA,LAL
2019-20,1610612747,LAL,Los Angeles Lakers,41900404,2020-10-06,LAL @ MIA,W,48.0,0.506,0.494,0.412,0.078,0.412,0.069,0.176,0.186,0.333,0.619,0.381,0.857,0.143,0.714,0.286,0,0,0,0,13,138,29,125,102,45,120,78,38,116,23,144,65,95,17,149,1,2019,2020,False,MIA,LAL
2019-20,1610612747,LAL,Los Angeles Lakers,41900403,2020-10-04,LAL @ MIA,L,48.0,0.468,0.532,0.385,0.058,0.404,0.144,0.212,0.163,0.327,0.5,0.5,0.929,0.071,0.676,0.324,0,0,0,0,13,156,11,143,134,54,29,38,57,124,60,86,33,133,32,133,1,2019,2020,False,MIA,LAL
2019-20,1610612748,MIA,Miami Heat,41900403,2020-10-04,MIA vs. LAL,W,48.0,0.575,0.425,0.504,0.052,0.313,0.078,0.183,0.183,0.452,0.448,0.552,1.0,0.0,0.61,0.39,0,0,0,0,13,82,85,62,140,106,104,70,41,32,105,59,1,140,67,99,1,2019,2020,True,MIA,LAL
2019-20,1610612747,LAL,Los Angeles Lakers,41900402,2020-10-02,LAL vs. MIA,W,48.0,0.515,0.485,0.532,0.081,0.387,0.073,0.081,0.065,0.452,0.606,0.394,0.75,0.25,0.653,0.347,0,0,0,0,13,135,31,40,98,63,114,161,161,33,26,141,113,45,41,126,1,2019,2020,True,LAL,MIA
2019-20,1610612748,MIA,Miami Heat,41900402,2020-10-02,MIA @ LAL,L,48.0,0.62,0.38,0.439,0.035,0.289,0.018,0.272,0.07,0.404,0.76,0.24,0.909,0.091,0.806,0.194,0,0,0,0,13,46,121,113,152,126,165,7,156,59,1,166,38,122,3,164,1,2019,2020,False,LAL,MIA
