season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2019-20,1610612746,LAC,LA Clippers,21900068,2019-10-31,LAC vs. SAS,W,48.0,23.0,17.0,13.0,54.0,9.0,4.0,20.0,44.0,0,0,0,0,139,289,420,958,474,158,62,1778,675,1,2019,2020,True,LAC,SAS
2019-20,1610612740,NOP,New Orleans Pelicans,21900067,2019-10-31,NOP vs. DEN,W,48.0,17.0,5.0,37.0,48.0,25.0,5.0,20.0,60.0,0,0,0,0,139,917,1959,4,938,1888,120,1778,1843,1,2019,2020,True,NOP,DEN
2019-20,1610612737,ATL,Atlanta Hawks,21900066,2019-10-31,ATL vs. MIA,L,48.0,26.0,17.0,16.0,54.0,17.0,14.0,14.0,48.0,0,0,0,0,139,143,420,616,474,1053,1177,1162,999,1,2019,2020,True,ATL,MIA
2019-20,1610612759,SAS,San Antonio Spurs,21900068,2019-10-31,SAS @ LAC,L,48.0,9.0,4.0,20.0,44.0,23.0,17.0,13.0,54.0,0,0,0,0,139,1889,2000,276,1302,1762,1580,1027,1505,1,2019,2020,False,LAC,SAS
2019-20,1610612748,MIA,Miami Heat,21900066,2019-10-31,MIA @ ATL,W,48.0,17.0,14.0,14.0,48.0,26.0,17.0,16.0,54.0,0,0,0,0,139,917,802,837,938,1927,1580,1404,1505,1,2019,2020,False,ATL,MIA
2019-20,1610612743,DEN,Denver Nuggets,21900067,2019-10-31,DEN @ NOP,L,48.0,25.0,5.0,20.0,60.0,17.0,5.0,37.0,48.0,0,0,0,0,139,193,1959,276,194,1053,120,2111,999,1,2019,2020,False,NOP,DEN
2019-20,1610612757,POR,Portland Trail Blazers,21900062,2019-10-30,POR @ OKC,W,48.0,9.0,7.0,18.0,26.0,18.0,16.0,5.0,48.0,0,0,0,0,139,1889,1810,403,2090,1203,1467,129,999,1,2019,2020,False,OKC,POR
2019-20,1610612762,UTA,Utah Jazz,21900063,2019-10-30,UTA vs. LAC,W,48.0,27.0,6.0,11.0,52.0,13.0,12.0,7.0,48.0,0,0,0,0,139,106,1891,1224,615,520,868,273,999,2,2019,2020,True,UTA,LAC
2019-20,1610612739,CLE,Cleveland Cavaliers,21900055,2019-10-30,CLE vs. CHI,W,48.0,11.0,16.0,10.0,58.0,19.0,22.0,13.0,46.0,0,0,0,0,139,1698,540,1357,277,1347,1986,1027,818,1,2019,2020,True,CLE,CHI
2019-20,1610612760,OKC,Oklahoma City Thunder,21900062,2019-10-30,OKC vs. POR,L,48.0,18.0,16.0,5.0,48.0,9.0,7.0,18.0,26.0,0,0,0,0,139,773,540,1926,938,158,229,1603,17,1,2019,2020,True,OKC,POR
2019-20,1610612755,PHI,Philadelphia 76ers,21900057,2019-10-30,PHI vs. MIN,W,48.0,29.0,30.0,15.0,60.0,12.0,4.0,18.0,42.0,0,0,0,0,139,64,6,716,194,422,62,1603,530,1,2019,2020,True,PHI,MIN
2019-20,1610612753,ORL,Orlando Magic,21900056,2019-10-30,ORL vs. NYK,W,48.0,13.0,15.0,11.0,32.0,13.0,13.0,0.0,26.0,0,0,0,0,139,1478,653,1224,1991,520,1017,1,17,1,2019,2020,True,ORL,NYK
2019-20,1610612761,TOR,Toronto Raptors,21900060,2019-10-30,TOR vs. DET,W,48.0,29.0,5.0,23.0,60.0,14.0,10.0,11.0,48.0,0,0,0,0,139,64,1959,145,194,642,577,763,999,1,2019,2020,True,TOR,DET
2019-20,1610612754,IND,Indiana Pacers,21900059,2019-10-30,IND @ BKN,W,48.0,28.0,12.0,5.0,52.0,16.0,11.0,7.0,60.0,0,0,0,0,139,87,1103,1926,615,919,729,273,1843,1,2019,2020,False,BKN,IND
2019-20,1610612738,BOS,Boston Celtics,21900058,2019-10-30,BOS vs. MIL,W,48.0,18.0,8.0,11.0,34.0,12.0,10.0,7.0,34.0,0,0,0,0,139,773,1674,1224,1911,422,577,273,129,1,2019,2020,True,BOS,MIL
