season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2019-20,1610612747,LAL,Los Angeles Lakers,41900406,2020-10-11,LAL @ MIA,W,48.0,109.1,112.8,98.2,100.0,10.9,12.8,0.535,1.64,17.4,0.32,0.771,0.541,0.149,0.545,0.557,95.9,93.5,77.92,94,0.544,1,1,1,1,13,70,28,29,124,86,77,28,66,30,96,69,106,131,52,1,2019,2020,False,MIA,LAL
2019-20,1610612748,MIA,Miami Heat,41900406,2020-10-11,MIA vs. LAL,L,48.0,98.2,100.0,109.1,112.8,-10.9,-12.8,0.714,1.67,19.5,0.229,0.68,0.459,0.161,0.506,0.524,95.9,93.5,77.92,93,0.456,1,84,84,84,13,138,96,138,17,80,32,100,139,137,117,116,135,131,115,1,2019,2020,True,MIA,LAL
2019-20,1610612748,MIA,Miami Heat,41900405,2020-10-09,MIA @ LAL,W,48.0,114.8,119.4,114.6,114.9,0.2,4.5,0.684,2.0,19.8,0.267,0.667,0.467,0.14,0.542,0.599,95.5,93.5,77.92,93,0.512,1,1,1,1,13,28,105,70,29,47,28,62,143,122,84,73,56,131,76,1,2019,2020,False,LAL,MIA
2019-20,1610612747,LAL,Los Angeles Lakers,41900405,2020-10-09,LAL vs. MIA,L,48.0,114.6,114.9,114.8,119.4,-0.2,-4.5,0.553,1.4,16.3,0.333,0.733,0.533,0.16,0.549,0.592,95.5,93.5,77.92,94,0.488,1,84,84,84,13,62,139,97,114,113,108,21,105,43,114,66,69,131,91,1,2019,2020,True,LAL,MIA
2019-20,1610612748,MIA,Miami Heat,41900404,2020-10-06,MIA vs. LAL,L,48.0,101.7,104.3,109.4,110.9,-7.7,-6.5,0.563,1.2,15.1,0.217,0.711,0.462,0.163,0.5,0.555,93.8,92.0,76.67,92,0.441,1,84,84,84,13,121,81,109,105,132,125,112,122,132,120,117,110,149,122,1,2019,2020,True,MIA,LAL
2019-20,1610612747,LAL,Los Angeles Lakers,41900404,2020-10-06,LAL @ MIA,W,48.0,109.4,110.9,101.7,104.3,7.7,6.5,0.714,1.67,19.2,0.289,0.783,0.538,0.163,0.532,0.578,93.8,92.0,76.67,92,0.559,1,1,1,1,13,85,46,58,17,80,35,44,53,35,120,92,83,149,45,1,2019,2020,False,MIA,LAL
2019-20,1610612747,LAL,Los Angeles Lakers,41900403,2020-10-04,LAL @ MIA,L,48.0,103.2,104.0,114.9,116.2,-11.6,-12.2,0.676,1.15,16.9,0.271,0.846,0.529,0.2,0.519,0.567,100.4,99.5,82.92,100,0.424,1,84,84,84,13,124,117,136,32,139,92,55,16,50,154,104,93,63,130,1,2019,2020,False,MIA,LAL
2019-20,1610612748,MIA,Miami Heat,41900403,2020-10-04,MIA vs. LAL,W,48.0,114.9,116.2,103.2,104.0,11.6,12.2,0.61,1.92,19.2,0.154,0.729,0.471,0.131,0.588,0.638,100.4,99.5,82.92,99,0.576,1,1,1,1,13,48,41,31,67,56,35,151,111,117,71,34,22,63,37,1,2019,2020,True,MIA,LAL
2019-20,1610612747,LAL,Los Angeles Lakers,41900402,2020-10-02,LAL vs. MIA,W,48.0,127.2,134.8,126.7,125.3,0.5,9.5,0.653,3.56,22.2,0.407,0.806,0.567,0.098,0.588,0.593,93.7,91.5,76.25,92,0.502,1,1,1,1,13,7,150,44,41,4,9,2,33,16,17,33,67,155,81,1,2019,2020,True,LAL,MIA
2019-20,1610612748,MIA,Miami Heat,41900402,2020-10-02,MIA @ LAL,L,48.0,126.7,125.3,127.2,134.8,-0.5,-9.5,0.806,2.9,23.0,0.194,0.593,0.433,0.11,0.585,0.663,93.7,91.5,76.25,91,0.498,1,84,84,84,13,16,160,123,3,10,4,133,164,151,33,35,11,155,86,1,2019,2020,False,LAL,MIA
