close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
203468,CJ McCollum,1610612757,POR,G,25.0,80,80,0.353,1.7,4.19,0.406,0.357,0.049
203081,Damian Lillard,1610612757,POR,G,26.0,75,72,0.341,1.36,3.91,0.348,0.353,-0.005
203090,Maurice Harkless,1610612757,POR,F,24.0,77,72,0.356,1.12,3.48,0.321,0.355,-0.034
202323,Evan Turner,1610612757,POR,G-F,28.0,65,65,0.36,1.23,3.43,0.359,0.355,0.004
202329,Al-Farouq Aminu,1610612757,POR,F,26.0,61,57,0.28,1.2,3.2,0.374,0.356,0.018
203459,Allen Crabbe,1610612757,POR,G,25.0,79,72,0.359,0.86,2.46,0.351,0.361,-0.01
203943,Noah Vonleh,1610612757,POR,F,21.0,72,56,0.263,0.65,1.94,0.336,0.347,-0.011
1626192,Pat Connaughton,1610612757,POR,G-F,24.0,32,25,0.385,0.53,1.41,0.378,0.348,0.03
203894,Shabazz Napier,1610612757,POR,G,25.0,40,27,0.402,0.58,1.33,0.434,0.35,0.084
203086,Meyers Leonard,1610612757,POR,F-C,25.0,73,44,0.166,0.56,1.27,0.441,0.352,0.089
203994,Jusuf Nurkić,1610612757,POR,C,22.0,63,38,0.119,0.43,1.24,0.346,0.351,-0.005
202334,Ed Davis,1610612757,POR,F,28.0,44,26,0.166,0.52,1.11,0.469,0.347,0.122
1627774,Jake Layman,1610612757,POR,F,23.0,28,15,0.328,0.21,0.79,0.273,0.353,-0.081
1627817,Tim Quarterman,1610612757,POR,G,22.0,12,7,0.308,0.17,0.67,0.25,0.319,-0.069
