close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203468,CJ McCollum,1610612757,POR,G,25.0,80,80,1.0,5.44,11.86,0.458,0.439,0.019
203081,Damian Lillard,1610612757,POR,G,26.0,75,75,1.0,5.19,11.44,0.453,0.441,0.012
202329,Al-Farouq Aminu,1610612757,POR,F,26.0,61,61,1.0,5.1,11.41,0.447,0.463,-0.016
203994,Jusuf Nurkić,1610612757,POR,C,22.0,63,63,1.0,5.05,10.44,0.483,0.485,-0.001
203090,Maurice Harkless,1610612757,POR,F,24.0,77,77,1.0,3.88,9.78,0.397,0.458,-0.061
202323,Evan Turner,1610612757,POR,G-F,28.0,65,65,1.0,4.18,9.52,0.439,0.452,-0.013
203086,Meyers Leonard,1610612757,POR,F-C,25.0,73,73,1.0,3.73,7.68,0.485,0.475,0.01
203943,Noah Vonleh,1610612757,POR,F,21.0,72,72,1.0,3.22,7.4,0.435,0.465,-0.03
203459,Allen Crabbe,1610612757,POR,G,25.0,79,79,1.0,3.06,6.85,0.447,0.44,0.007
202334,Ed Davis,1610612757,POR,F,28.0,44,44,1.0,3.41,6.73,0.507,0.469,0.038
1626192,Pat Connaughton,1610612757,POR,G-F,24.0,32,32,1.0,1.66,3.66,0.453,0.45,0.003
203894,Shabazz Napier,1610612757,POR,G,25.0,40,40,1.0,1.63,3.3,0.492,0.432,0.061
1627774,Jake Layman,1610612757,POR,F,23.0,28,28,1.0,1.07,2.39,0.448,0.451,-0.003
1627817,Tim Quarterman,1610612757,POR,G,22.0,12,12,1.0,0.67,2.17,0.308,0.418,-0.111
