season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,1627751,Jakob Poeltl,Jakob,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13T00:00:00,SAS @ UTA,L,49.1,4.7,0.0,4.7,23.3,9.3,9.3,0.0,55.8,4.7,0.0,7.0,7.0,66.3,1,11184,11184,11184,5386,6178,8762,4721,1227,5380,8474,1,5469,1075,1,18276,3674,2250,1,21:08,2019,2020
2019-20,1629677,Luka Samanic,Luka,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13T00:00:00,SAS @ UTA,L,49.9,4.8,3.2,0.0,3.2,20.6,14.3,11.1,57.1,1.6,1.6,6.3,4.8,47.1,1,11184,11184,11184,3894,5992,6962,8535,15802,15800,13659,10564,4704,5212,16930,17366,7119,8214,1,31:27,2019,2020
2019-20,1629234,Drew Eubanks,Drew,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13T00:00:00,SAS @ UTA,L,47.8,0.0,3.5,0.0,3.5,28.1,33.3,12.3,59.6,7.0,1.8,1.8,7.0,56.0,1,11184,11184,11184,8859,10480,6487,8535,15383,19763,21731,11837,3844,424,17552,5826,3649,4819,1,27:14,2019,2020
2019-20,1629640,Keldon Johnson,Keldon,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13T00:00:00,SAS @ UTA,L,47.2,6.3,3.1,0.0,15.6,12.5,12.5,7.8,65.6,0.0,1.6,6.3,7.8,41.3,1,11184,11184,11184,10608,4079,7052,8535,3928,8108,11850,7257,2152,7040,16812,17085,2792,10941,1,30:11,2019,2020
2019-20,201158,Marco Belinelli,Marco,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13T00:00:00,SAS @ UTA,L,46.4,0.0,0.0,0.0,3.1,25.0,23.4,9.4,62.5,0.0,0.0,3.1,4.7,25.0,1,11184,11184,11184,12621,10480,8762,8535,15880,18346,20027,8801,2879,7040,1,9568,7321,17996,1,29:43,2019,2020
2019-20,1629002,Chimezie Metu,Chimezie,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13T00:00:00,SAS @ UTA,L,47.6,3.6,5.4,0.0,10.7,25.0,30.4,16.1,75.0,1.8,0.0,3.6,5.4,48.6,1,11184,11184,11184,9309,7832,4029,8535,7558,18346,21512,15342,815,4614,1,10758,6075,7598,1,26:40,2019,2020
2019-20,1629683,Quinndary Weatherspoon,Quinndary,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13T00:00:00,SAS @ UTA,L,41.0,0.0,0.0,0.0,0.0,62.5,62.5,0.0,75.0,0.0,0.0,12.5,12.5,27.5,1,11184,11184,11184,21465,10480,8762,8535,16693,22237,22323,1,815,7040,1,21498,559,17106,1,3:17,2019,2020
2019-20,1629022,Lonnie Walker IV,Lonnie,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13T00:00:00,SAS @ UTA,L,48.0,4.2,0.0,7.0,8.5,12.7,25.4,7.0,64.8,0.0,1.4,0.0,0.0,37.5,1,11184,11184,11184,8280,6795,8762,2396,9730,8427,20623,6491,2332,7040,16017,1,16138,12769,1,34:04,2019,2020
2019-20,1627749,Dejounte Murray,Dejounte,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13T00:00:00,SAS @ UTA,L,47.1,0.0,0.0,2.6,7.8,19.5,13.0,7.8,51.9,0.0,1.3,3.9,1.3,43.2,1,11184,11184,11184,10801,10480,8762,7934,10442,14845,12512,7242,7436,7040,15422,11772,15940,10018,1,36:16,2019,2020
2019-20,1629677,Luka Samanic,Luka,1610612759,SAS,San Antonio Spurs,21901298,2020-08-11T00:00:00,SAS vs. HOU,W,38.2,0.0,0.0,0.0,0.0,92.3,23.1,15.4,15.4,7.7,0.0,15.4,0.0,33.8,1,1,1,1,22053,10480,8762,8535,16693,22341,19869,14653,21650,307,1,21915,16138,14447,1,4:58,2019,2020
2019-20,1629640,Keldon Johnson,Keldon,1610612759,SAS,San Antonio Spurs,21901298,2020-08-11T00:00:00,SAS vs. HOU,W,42.0,3.3,11.5,0.0,13.1,13.1,3.3,9.8,42.6,0.0,0.0,1.6,4.9,65.1,1,1,1,1,20942,8311,760,8535,5609,8866,3252,9345,13263,7040,1,5489,6866,2478,1,25:37,2019,2020
2019-20,1627751,Jakob Poeltl,Jakob,1610612759,SAS,San Antonio Spurs,21901298,2020-08-11T00:00:00,SAS vs. HOU,W,43.2,6.3,0.0,0.0,18.8,6.3,12.5,9.4,34.4,1.6,0.0,3.1,4.7,54.5,1,1,1,1,19702,4079,8762,8535,2480,3275,11850,8801,17783,5306,1,9568,7321,5275,1,27:40,2019,2020
2019-20,1627749,Dejounte Murray,Dejounte,1610612759,SAS,San Antonio Spurs,21901298,2020-08-11T00:00:00,SAS vs. HOU,W,41.2,5.6,0.0,0.0,5.6,8.5,8.5,5.6,33.8,0.0,0.0,2.8,0.0,37.9,1,1,1,1,21395,4882,8762,8535,12920,4771,7580,5247,18025,7040,1,8628,16138,12570,1,29:16,2019,2020
2019-20,1629022,Lonnie Walker IV,Lonnie,1610612759,SAS,San Antonio Spurs,21901298,2020-08-11T00:00:00,SAS vs. HOU,W,43.6,2.9,0.0,2.9,5.9,10.3,16.2,8.8,38.2,0.0,0.0,2.9,1.5,38.1,1,1,1,1,19236,8990,8762,7297,12548,6182,15620,8248,15924,7040,1,9015,15491,12477,1,29:37,2019,2020
