close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1629028,Deandre Ayton,1610612756,PHX,C,22.0,22,22,0.718,7.05,15.18,0.464,0.561,-0.097
203109,Jae Crowder,1610612756,PHX,F,30.0,22,22,0.622,4.55,9.59,0.474,0.54,-0.066
1626164,Devin Booker,1610612756,PHX,G,24.0,22,22,0.592,5.05,8.95,0.563,0.527,0.037
1628969,Mikal Bridges,1610612756,PHX,F,24.0,22,22,0.704,4.45,8.32,0.536,0.542,-0.006
101108,Chris Paul,1610612756,PHX,G,36.0,20,20,0.672,3.85,6.25,0.616,0.534,0.082
203967,Dario Šarić,1610612756,PHX,F-C,27.0,14,14,0.756,1.93,4.64,0.415,0.519,-0.104
1629661,Cameron Johnson,1610612756,PHX,F,25.0,21,21,0.608,2.43,4.43,0.548,0.533,0.015
1626163,Frank Kaminsky,1610612756,PHX,F-C,28.0,8,8,0.886,2.13,3.88,0.548,0.559,-0.011
1626166,Cameron Payne,1610612756,PHX,G,26.0,22,21,0.497,1.36,3.32,0.411,0.518,-0.107
1628470,Torrey Craig,1610612756,PHX,F,30.0,20,18,0.587,1.2,3.05,0.393,0.524,-0.131
202734,E'Twaun Moore,1610612756,PHX,G,32.0,6,6,0.571,1.67,2.67,0.625,0.528,0.097
1628975,Jevon Carter,1610612756,PHX,G,25.0,1,1,0.5,0.0,2.0,0.0,0.523,-0.523
1630188,Jalen Smith,1610612756,PHX,F-C,21.0,1,1,0.667,1.0,2.0,0.5,0.567,-0.067
1627846,Abdel Nader,1610612756,PHX,F,27.0,3,2,0.5,1.0,1.33,0.75,0.479,0.271
204038,Langston Galloway,1610612756,PHX,G,29.0,2,2,0.5,0.5,1.0,0.5,0.512,-0.012
