close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1626164,Devin Booker,1610612756,PHX,G,24.0,65,65,0.393,1.6,4.94,0.324,0.368,-0.044
1629028,Deandre Ayton,1610612756,PHX,C,22.0,67,63,0.27,1.7,4.61,0.369,0.371,-0.002
101108,Chris Paul,1610612756,PHX,G,36.0,68,68,0.399,1.57,3.96,0.398,0.371,0.027
1628969,Mikal Bridges,1610612756,PHX,F,24.0,69,66,0.316,1.43,3.96,0.363,0.368,-0.005
203109,Jae Crowder,1610612756,PHX,F,30.0,58,55,0.364,1.12,3.67,0.305,0.369,-0.064
1628470,Torrey Craig,1610612756,PHX,F,30.0,47,42,0.426,1.02,2.89,0.353,0.371,-0.019
1629661,Cameron Johnson,1610612756,PHX,F,25.0,59,54,0.324,1.1,2.56,0.43,0.363,0.067
203967,Dario Šarić,1610612756,PHX,F-C,27.0,47,41,0.267,0.7,2.53,0.277,0.352,-0.075
1626166,Cameron Payne,1610612756,PHX,G,26.0,58,51,0.381,0.98,2.36,0.416,0.365,0.051
1626163,Frank Kaminsky,1610612756,PHX,F-C,28.0,46,40,0.236,0.78,2.13,0.367,0.361,0.007
1627846,Abdel Nader,1610612756,PHX,F,27.0,20,17,0.339,0.65,2.05,0.317,0.356,-0.039
202734,E'Twaun Moore,1610612756,PHX,G,32.0,26,21,0.307,0.42,1.77,0.239,0.355,-0.116
1630188,Jalen Smith,1610612756,PHX,F-C,21.0,19,18,0.423,0.74,1.58,0.467,0.362,0.105
204038,Langston Galloway,1610612756,PHX,G,29.0,37,28,0.412,0.51,1.32,0.388,0.357,0.031
1628975,Jevon Carter,1610612756,PHX,G,25.0,57,37,0.323,0.44,1.26,0.347,0.366,-0.019
1630234,Ty-Shon Alexander,1610612756,PHX,G,22.0,8,5,0.333,0.25,0.88,0.286,0.366,-0.08
