GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,202718,Chandler Parsons,Chandler,1610612742,DAL,27.0,23,11,12,0.478,5.0,0.3,0.2,0.3,0.7,0.5,1.3,0.7,4.1,0.1,0.0,0.2,0.2,4.4,173,157,264,239,9,63,142,27,76,147,370,303,13,98,1,146,226,41
Players,101111,Charlie Villanueva,Charlie,1610612742,DAL,31.0,15,6,9,0.4,0.9,0.0,0.0,0.0,0.0,0.1,0.2,0.1,1.2,0.0,0.0,0.2,0.0,0.4,233,235,223,291,386,234,237,175,303,76,73,115,328,200,1,125,326,381
Players,101135,David Lee,David,1610612742,DAL,33.0,6,2,4,0.333,1.5,0.0,0.0,0.0,0.0,0.3,0.3,0.0,1.3,0.0,0.0,0.0,0.0,0.4,312,326,127,330,337,234,237,175,303,95,93,1,306,200,1,1,326,379
Players,101114,Deron Williams,Deron,1610612742,DAL,32.0,36,18,18,0.5,4.9,0.6,0.1,0.1,0.7,0.8,1.4,1.0,3.6,0.1,0.2,0.3,0.7,5.9,59,80,361,188,11,15,168,99,69,234,395,407,24,79,389,220,43,11
Players,2734,Devin Harris,Devin,1610612742,DAL,33.0,25,16,9,0.64,1.5,0.2,0.0,0.2,0.2,0.3,0.6,0.2,1.4,0.1,0.0,0.2,0.1,1.1,151,99,223,85,349,103,237,51,225,94,138,120,299,109,263,125,274,305
Players,1717,Dirk Nowitzki,Dirk,1610612742,DAL,38.0,44,23,21,0.523,4.4,0.3,0.4,0.2,0.5,0.7,1.1,0.9,3.0,0.1,0.0,0.5,0.6,5.1,12,19,402,180,20,59,49,59,107,211,340,385,75,91,277,370,52,24
Players,203939,Dwight Powell,Dwight,1610612742,DAL,24.0,19,13,6,0.684,0.6,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.7,0.0,0.0,0.2,0.1,0.3,203,129,174,58,402,184,237,116,303,74,77,1,379,200,1,93,287,389
Players,200826,J.J. Barea,J.J.,1610612742,DAL,32.0,27,13,14,0.481,2.4,0.1,0.1,0.1,0.5,0.4,0.7,0.4,2.0,0.0,0.1,0.1,0.3,2.1,131,129,298,234,245,207,216,95,113,121,172,196,200,200,315,66,174,193
Players,201580,JaVale McGee,JaVale,1610612742,DAL,28.0,4,2,2,0.5,1.9,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.3,0.0,0.6,339,326,75,188,304,234,237,175,303,129,119,1,395,200,1,162,326,362
Players,202379,Jeremy Evans,Jeremy,1610612742,DAL,28.0,1,0,1,0.0,1.3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,404,408,31,408,357,234,237,175,3,1,1,1,200,200,1,423,2,196
Players,1626147,Justin Anderson,Justin,1610612742,DAL,22.0,10,4,6,0.4,1.3,0.0,0.0,0.0,0.2,0.2,0.6,0.2,1.2,0.2,0.0,0.3,0.1,1.8,277,270,174,291,361,234,237,175,243,82,148,126,328,36,1,211,290,227
Players,101109,Raymond Felton,Raymond,1610612742,DAL,32.0,40,22,18,0.55,3.4,0.4,0.1,0.2,0.6,0.6,0.9,0.6,2.5,0.0,0.1,0.3,0.5,2.8,28,25,361,150,122,40,228,90,99,165,257,295,140,200,286,211,85,121
Players,1626257,Salah Mejri,Salah,1610612742,DAL,30.0,3,2,1,0.667,3.5,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.3,5.3,357,326,31,61,117,234,237,175,80,1,1,1,381,1,1,1,128,19
Players,202083,Wesley Matthews,Wesley,1610612742,DAL,29.0,46,24,22,0.522,4.1,0.3,0.1,0.3,0.4,0.7,1.1,0.8,2.9,0.0,0.1,0.4,0.2,2.8,9,14,412,181,39,63,221,27,164,187,333,375,80,196,306,284,200,119
Players,2585,Zaza Pachulia,Zaza,1610612742,DAL,32.0,39,21,18,0.538,3.9,0.0,0.2,0.0,0.3,0.7,1.2,0.7,2.8,0.1,0.1,0.3,0.5,2.0,32,33,361,161,51,234,139,175,193,189,346,347,103,152,347,234,89,205
