season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2020-21,1629003,Shake Milton,Shake,1610612755,PHI,Philadelphia 76ers,22001075,2021-05-16T00:00:00,PHI vs. ORL,W,25.6,128.9,132.1,132.1,121.6,118.9,118.9,7.2,13.2,13.2,0.429,0.0,40.9,0.0,0.16,0.085,0.0,0.0,0.577,0.577,0.224,0.223,99.49,99.38,82.81,99.38,0.147,53,6,13,6.0,13.0,0.462,1,1,1,1,9970,3216,2467,2467,17030,15768,15768,8555,6577,6577,930,11715,1441,11150,8001,10195,1,1,8913,10254,6772,7444,14169,14137,14137,5262,4526,4300,4526,4300,10881,1,25:36,2020,2021
2020-21,201229,Anthony Tolliver,Anthony,1610612755,PHI,Philadelphia 76ers,22001075,2021-05-16T00:00:00,PHI vs. ORL,W,12.9,117.8,120.7,120.7,102.1,100.0,100.0,15.7,20.7,20.7,0.0,0.0,0.0,0.0,0.111,0.038,0.0,0.0,1.125,1.125,0.121,0.119,108.21,107.99,89.99,107.99,0.184,29,3,4,3.0,4.0,0.75,1,1,1,1,18525,7231,6115,6115,7809,6113,6113,5944,4564,4563,16819,11715,16819,11150,12294,17735,1,1,393,423,17791,18320,3394,3687,3687,2692,10694,15987,10694,15987,1826,1,12:53,2020,2021
2020-21,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,Philadelphia 76ers,22001075,2021-05-16T00:00:00,PHI vs. ORL,W,18.7,133.1,136.6,136.6,89.2,90.2,90.2,43.9,46.3,46.3,0.211,2.0,26.7,0.053,0.0,0.024,13.3,13.3,0.333,0.333,0.234,0.234,107.38,105.37,87.81,105.37,-0.032,41,2,9,2.0,9.0,0.222,1,1,1,1,15155,2260,1637,1637,3140,3384,3384,1190,1129,1129,5685,3550,4914,6380,19725,19598,16295,16405,16814,18119,5916,6479,3994,5901,5901,21454,13638,8309,13638,8309,18584,1,18:41,2020,2021
2020-21,1629109,Gary Clark,Gary,1610612755,PHI,Philadelphia 76ers,22001075,2021-05-16T00:00:00,PHI vs. ORL,W,8.8,116.9,121.7,121.7,126.2,122.7,122.7,-9.3,-1.0,-1.0,0.0,0.0,0.0,0.0,0.111,0.05,0.0,0.0,0.0,0.0,0.042,0.04,123.24,122.26,101.89,122.26,0.0,23,0,1,0.0,1.0,0.0,1,1,1,1,19979,7636,5695,5695,18609,17367,17367,14612,11723,11723,16819,11715,16819,11150,12294,15919,1,1,19893,20448,21993,22042,217,422,423,19529,19893,20551,19893,20551,19893,1,8:50,2020,2021
2020-21,1630198,Isaiah Joe,Isaiah,1610612755,PHI,Philadelphia 76ers,22001075,2021-05-16T00:00:00,PHI vs. ORL,W,33.3,111.3,114.7,114.7,121.1,115.8,115.8,-9.8,-1.1,-1.1,0.077,2.0,11.8,0.0,0.12,0.046,5.9,5.7,0.5,0.581,0.183,0.186,108.13,108.94,90.78,108.94,0.075,75,4,12,4.0,12.0,0.333,1,1,1,1,4138,10263,8772,8772,16855,14354,14354,14781,11748,11748,13495,3550,13091,11150,11613,16619,10092,10068,10646,10158,10990,11285,3451,3077,3077,13224,8251,5097,8251,5097,15094,1,33:16,2020,2021
2020-21,203118,Mike Scott,Mike,1610612755,PHI,Philadelphia 76ers,22001075,2021-05-16T00:00:00,PHI vs. ORL,W,25.2,115.2,118.2,118.2,132.4,119.0,119.0,-17.1,-0.8,-0.8,0.182,0.0,33.3,0.0,0.105,0.042,0.0,0.0,0.313,0.313,0.133,0.13,103.49,107.76,89.8,107.76,0.02,55,2,8,2.0,8.0,0.25,1,1,1,1,10320,8384,7172,7172,20210,15815,15815,16970,11693,11693,6847,11715,2412,11150,12971,17270,1,1,17696,18656,16444,17249,8430,3850,3850,18677,13638,9686,13638,9686,17720,1,25:10,2020,2021
2020-21,2730,Dwight Howard,Dwight,1610612755,PHI,Philadelphia 76ers,22001075,2021-05-16T00:00:00,PHI vs. ORL,W,17.1,122.4,125.0,125.0,102.4,102.9,102.9,20.0,22.1,22.1,0.133,0.5,18.2,0.071,0.3,0.206,36.4,36.8,0.5,0.512,0.231,0.229,101.24,99.94,83.28,99.94,0.058,36,2,4,2.0,4.0,0.5,1,1,1,1,16237,5294,4322,4322,7947,8042,8042,4734,4250,4250,9603,10215,9055,4609,1562,1261,22356,22372,10646,12547,6146,6871,11611,13284,13284,15240,13638,15987,13638,15987,7582,1,17:03,2020,2021
2020-21,1630178,Tyrese Maxey,Tyrese,1610612755,PHI,Philadelphia 76ers,22001075,2021-05-16T00:00:00,PHI vs. ORL,W,34.9,127.1,127.4,127.4,108.3,106.9,106.9,18.9,20.5,20.5,0.261,6.0,21.4,0.0,0.226,0.109,3.6,3.5,0.658,0.708,0.275,0.28,99.31,99.81,83.17,99.81,0.207,73,11,19,11.0,19.0,0.579,1,1,1,1,2995,3715,3674,3674,10757,9988,9988,5037,4624,4624,3929,373,7364,11150,3956,7119,8921,8935,6347,5482,3078,3222,14397,13483,13483,1735,575,1220,575,1220,5785,1,34:52,2020,2021
2020-21,1630194,Paul Reed,Paul,1610612755,PHI,Philadelphia 76ers,22001075,2021-05-16T00:00:00,PHI vs. ORL,W,23.5,112.4,115.7,115.7,111.5,107.5,107.5,0.9,8.1,8.1,0.231,1.5,15.8,0.233,0.263,0.245,10.5,10.1,0.538,0.576,0.276,0.282,105.65,106.06,88.39,106.06,0.206,51,7,13,7.0,13.0,0.538,1,1,1,1,11532,9725,8306,8306,12433,10262,10262,10812,8251,8251,4916,5729,10645,346,2474,633,14176,13942,10203,10301,3032,3144,5757,5195,5195,1785,3206,4300,3206,4300,7057,1,23:32,2020,2021
2020-21,1629730,Rayjon Tucker,Rayjon,1610612755,PHI,Philadelphia 76ers,22001075,2021-05-16T00:00:00,PHI vs. ORL,W,17.7,90.4,92.3,92.3,126.3,122.5,122.5,-35.9,-30.2,-30.2,0.125,1.0,11.1,0.0,0.167,0.061,11.1,10.9,0.8,0.694,0.195,0.196,106.93,107.42,89.52,107.42,0.09,39,4,5,4.0,5.0,0.8,1,1,1,1,15836,19072,18459,18459,18646,17283,17283,20517,19668,19668,10010,6835,13295,11150,7229,14179,14407,14494,2800,5844,9651,10167,4393,4090,4090,11464,8251,14368,8251,14368,1469,1,17:39,2020,2021
