player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank
202692,Alec Burks,Alec,1610612762,UTA,26.0,64,37,27,0.578,48.9,105.3,8.0,0.168,0.234,1.7,0.223,0.4,0.074,17.1,10.7,9.1,43.8,0.166,220,147,297,181,179,219,148,136,148,176,175,380,396,337,96,66,214,217
203957,Danté Exum,Danté,1610612762,UTA,22.0,14,10,4,0.714,47.6,98.4,4.5,0.083,0.124,1.6,0.2,0.6,0.081,15.4,14.4,8.3,40.6,0.275,445,390,63,48,368,51,401,444,428,203,231,280,384,174,485,49,70,49
204065,David Stockton,David,1610612762,UTA,27.0,3,3,0,1.0,44.4,127.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,0.0,19.0,47.6,-0.17,506,468,1,1,519,534,525,525,525,500,500,473,473,536,1,528,418,534
202324,Derrick Favors,Derrick,1610612762,UTA,26.0,77,46,31,0.597,49.5,102.6,8.1,0.167,0.23,1.2,0.148,1.9,0.385,17.4,10.7,10.4,44.1,0.209,79,67,339,147,69,115,143,139,158,324,367,75,76,368,95,133,229,110
1628378,Donovan Mitchell,Donovan,1610612762,UTA,21.0,79,46,33,0.582,49.2,101.5,4.5,0.093,0.129,2.2,0.241,0.5,0.095,17.2,11.2,10.2,43.1,0.225,59,67,358,171,112,90,393,393,412,77,130,321,353,347,137,125,161,84
202327,Ekpe Udoh,Ekpe,1610612762,UTA,31.0,63,36,27,0.571,48.3,100.3,4.9,0.105,0.151,2.6,0.25,4.4,0.673,15.5,10.4,8.5,41.7,0.241,226,158,297,190,272,74,349,327,334,48,111,6,9,180,78,53,108,67
1628571,Erik McCree,Erik,1610612762,UTA,24.0,4,4,0,1.0,44.2,127.8,5.9,0.2,0.333,5.9,0.333,0.0,0.0,23.5,11.8,11.8,82.4,-0.179,498,455,1,1,521,535,280,79,39,2,28,473,473,526,197,255,537,535
1627777,Georges Niang,Georges,1610612762,UTA,25.0,9,9,0,1.0,44.0,98.6,8.3,0.182,0.231,2.8,0.286,0.0,0.0,26.4,2.8,8.3,33.3,0.268,469,401,1,1,525,54,131,110,156,32,59,473,473,531,16,50,22,55
203109,Jae Crowder,Jae,1610612762,UTA,27.0,80,52,28,0.65,48.2,107.2,5.0,0.103,0.148,1.5,0.181,0.5,0.115,16.8,12.1,11.2,45.4,0.138,42,17,304,89,297,314,340,336,348,255,291,331,311,309,227,217,304,307
204060,Joe Ingles,Joe,1610612762,UTA,30.0,82,48,34,0.585,49.2,102.4,6.1,0.125,0.176,1.7,0.195,0.4,0.075,17.1,10.9,10.4,43.1,0.211,1,37,376,161,100,111,263,263,281,174,248,372,394,336,107,139,162,102
201973,Jonas Jerebko,Jonas,1610612762,UTA,31.0,74,45,29,0.608,49.0,104.2,8.3,0.175,0.244,1.0,0.123,0.5,0.124,16.4,10.9,8.5,43.6,0.183,115,75,314,127,151,162,130,124,133,389,431,315,297,269,110,54,188,161
203489,Nate Wolters,Nate,1610612762,UTA,27.0,5,3,2,0.6,50.8,105.9,2.7,0.056,0.091,0.0,0.0,0.0,0.0,8.1,13.5,8.1,16.2,0.146,487,468,40,134,10,247,509,514,499,500,500,473,473,18,414,46,8,283
1628513,Naz Mitrou-Long,Naz,1610612762,UTA,24.0,1,0,1,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873,524,520,11,520,540,1,525,525,525,500,500,473,473,1,1,1,1,5
203526,Raul Neto,Raul,1610612762,UTA,26.0,41,28,13,0.683,47.4,95.4,4.0,0.079,0.109,1.2,0.149,0.4,0.062,13.3,8.8,7.7,37.9,0.309,332,208,146,66,389,32,444,462,467,327,361,374,422,52,36,42,39,31
201937,Ricky Rubio,Ricky,1610612762,UTA,27.0,77,44,33,0.571,49.3,101.2,6.7,0.139,0.195,2.6,0.278,0.2,0.051,16.8,11.3,9.6,42.8,0.229,79,85,358,190,95,86,217,219,230,41,73,431,437,306,143,92,152,79
1626220,Royce O'Neale,Royce,1610612762,UTA,25.0,69,43,26,0.623,49.0,97.6,9.0,0.175,0.245,1.5,0.191,0.7,0.118,14.9,11.0,8.6,41.1,0.284,178,90,285,112,143,44,104,119,131,233,260,260,307,129,116,57,84,42
203497,Rudy Gobert,Rudy,1610612762,UTA,26.0,56,37,19,0.661,49.1,98.3,11.8,0.234,0.326,1.2,0.141,3.5,0.617,17.4,10.7,9.9,40.1,0.273,267,147,213,83,135,50,32,38,48,337,389,11,13,365,100,108,62,52
200757,Thabo Sefolosha,Thabo,1610612762,UTA,34.0,38,16,22,0.421,48.9,100.8,8.0,0.17,0.239,3.2,0.304,0.7,0.138,15.8,11.2,8.5,41.5,0.236,341,338,242,345,180,79,146,131,143,21,48,246,271,212,130,55,101,74
1628396,Tony Bradley,Tony,1610612762,UTA,20.0,9,6,3,0.667,44.8,96.8,10.8,0.25,0.333,0.0,0.0,0.0,0.0,4.6,10.8,10.8,18.5,0.281,469,434,50,72,516,37,51,26,39,500,500,473,473,11,103,179,10,45
