team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612758,Sacramento Kings,SAC,82,82,1.0,3538,7627,0.464,0.525,0.678,2611,5172,0.505,0.322,927,2455,0.378
1610612760,Oklahoma City Thunder,OKC,81,81,1.0,3453,7601,0.454,0.515,0.652,2533,4958,0.511,0.348,920,2643,0.348
1610612740,New Orleans Pelicans,NOP,82,82,1.0,3581,7559,0.474,0.529,0.676,2739,5110,0.536,0.324,842,2449,0.344
1610612737,Atlanta Hawks,ATL,82,82,1.0,3392,7526,0.451,0.522,0.597,2325,4491,0.518,0.403,1067,3035,0.352
1610612750,Minnesota Timberwolves,MIN,82,82,1.0,3412,7484,0.456,0.511,0.685,2585,5127,0.504,0.315,827,2357,0.351
1610612749,Milwaukee Bucks,MIL,82,82,1.0,3553,7468,0.476,0.55,0.58,2449,4335,0.565,0.42,1104,3133,0.352
1610612738,Boston Celtics,BOS,82,82,1.0,3451,7422,0.465,0.534,0.619,2419,4593,0.527,0.381,1032,2829,0.365
1610612747,Los Angeles Lakers,LAL,82,82,1.0,3484,7410,0.47,0.527,0.657,2637,4868,0.542,0.343,847,2542,0.333
1610612757,Portland Trail Blazers,POR,82,82,1.0,3459,7402,0.467,0.528,0.661,2557,4890,0.523,0.339,902,2512,0.359
1610612743,Denver Nuggets,DEN,82,82,1.0,3431,7362,0.466,0.527,0.652,2531,4798,0.528,0.348,900,2564,0.351
1610612766,Charlotte Hornets,CHA,82,82,1.0,3295,7358,0.448,0.514,0.622,2318,4577,0.506,0.378,977,2781,0.351
1610612751,Brooklyn Nets,BKN,82,82,1.0,3299,7356,0.448,0.52,0.597,2253,4391,0.513,0.403,1046,2965,0.353
1610612761,Toronto Raptors,TOR,82,82,1.0,3453,7292,0.474,0.543,0.62,2438,4522,0.539,0.38,1015,2770,0.366
1610612744,Golden State Warriors,GSW,82,82,1.0,3567,7273,0.49,0.564,0.616,2498,4482,0.557,0.384,1069,2791,0.383
1610612759,San Antonio Spurs,SAS,82,82,1.0,3468,7248,0.478,0.534,0.714,2656,5177,0.513,0.286,812,2071,0.392
1610612765,Detroit Pistons,DET,82,82,1.0,3184,7238,0.44,0.508,0.606,2191,4383,0.5,0.394,993,2855,0.348
1610612764,Washington Wizards,WAS,81,81,1.0,3382,7222,0.468,0.532,0.628,2467,4539,0.544,0.372,915,2683,0.341
1610612748,Miami Heat,MIA,82,82,1.0,3251,7219,0.45,0.515,0.632,2323,4562,0.509,0.368,928,2657,0.349
1610612746,LA Clippers,LAC,82,82,1.0,3384,7173,0.472,0.529,0.705,2563,5055,0.507,0.295,821,2118,0.388
1610612756,Phoenix Suns,PHX,82,82,1.0,3288,7161,0.459,0.514,0.665,2498,4761,0.525,0.335,790,2400,0.329
1610612745,Houston Rockets,HOU,82,82,1.0,3216,7156,0.449,0.542,0.48,1893,3438,0.551,0.52,1323,3718,0.356
1610612755,Philadelphia 76ers,PHI,81,81,1.0,3366,7151,0.471,0.532,0.659,2489,4711,0.528,0.341,877,2440,0.359
1610612754,Indiana Pacers,IND,82,82,1.0,3389,7136,0.475,0.529,0.708,2610,5055,0.516,0.292,779,2081,0.374
1610612753,Orlando Magic,ORL,80,80,1.0,3236,7135,0.454,0.518,0.639,2322,4561,0.509,0.361,914,2574,0.355
1610612742,Dallas Mavericks,DAL,82,82,1.0,3181,7122,0.447,0.518,0.578,2159,4117,0.524,0.422,1022,3005,0.34
1610612741,Chicago Bulls,CHI,81,81,1.0,3225,7114,0.453,0.505,0.704,2490,5008,0.497,0.296,735,2106,0.349
1610612752,New York Knicks,NYK,81,81,1.0,3075,7113,0.432,0.489,0.664,2265,4726,0.479,0.336,810,2387,0.339
1610612739,Cleveland Cavaliers,CLE,82,82,1.0,3150,7101,0.444,0.503,0.666,2307,4731,0.488,0.334,843,2370,0.356
1610612762,Utah Jazz,UTA,81,81,1.0,3247,6929,0.469,0.539,0.605,2272,4190,0.542,0.395,975,2739,0.356
1610612763,Memphis Grizzlies,MEM,82,82,1.0,3112,6922,0.45,0.508,0.658,2302,4556,0.505,0.342,810,2366,0.342
