player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1627732,Ben Simmons,Ben,1610612746,LAC,28.0,5,2,3,0.4,8.3,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,2,6,0.333,115,121,57,124,152,1,190,1,117,164,4,162,4,1,103,69,161,83,146,46,172,174,174,LAC
203992,Bogdan Bogdanović,Bogdan,1610612746,LAC,32.0,7,3,4,0.429,16.8,0.455,0.545,0.4,0.044,0.467,0.156,0.133,0.289,0.356,0.556,0.444,0.714,0.286,0.625,0.375,16,44,0.364,86,88,75,101,113,141,76,125,89,75,56,103,17,117,95,90,125,35,120,80,104,94,165,LAC
1642353,Cam Christie,Cam,1610612746,LAC,19.0,3,1,2,0.333,4.3,0.333,0.667,0.4,0.0,0.6,0.4,0.0,0.4,0.4,0.0,1.0,1.0,0.0,0.5,0.5,2,3,0.667,176,139,24,132,189,167,45,125,117,44,5,162,8,96,179,1,1,83,146,46,172,191,20,LAC
1627884,Derrick Jones Jr.,Derrick,1610612746,LAC,28.0,7,3,4,0.429,18.5,0.583,0.417,0.588,0.039,0.353,0.118,0.059,0.255,0.549,0.8,0.2,1.0,0.0,0.857,0.143,21,48,0.438,86,88,75,101,108,99,119,61,91,106,87,149,26,50,43,141,1,83,58,143,92,90,110,LAC
1629234,Drew Eubanks,Drew,1610612746,LAC,28.0,3,1,2,0.333,4.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,176,139,24,132,186,1,190,188,117,164,149,1,27,186,179,159,161,83,199,163,203,196,203,LAC
1627826,Ivica Zubac,Ivica,1610612746,LAC,28.0,7,3,4,0.429,36.6,1.0,0.0,0.885,0.016,0.0,0.016,0.115,0.098,0.869,0.833,0.167,0.0,0.0,0.833,0.167,54,82,0.659,86,88,75,101,25,1,190,15,110,164,147,119,138,15,39,146,161,83,66,135,36,63,23,LAC
201935,James Harden,James,1610612746,LAC,35.0,7,3,4,0.429,39.4,0.564,0.436,0.427,0.0,0.366,0.145,0.207,0.191,0.427,0.143,0.857,0.25,0.75,0.182,0.818,44,101,0.436,86,88,75,101,9,104,114,113,117,102,64,52,58,91,173,15,157,7,194,8,51,47,112,LAC
1641757,Jordan Miller,Jordan,1610612746,LAC,25.0,3,1,2,0.333,4.4,0.857,0.143,0.857,0.0,0.0,0.286,0.143,0.429,0.857,0.667,0.333,0.0,0.0,0.667,0.333,3,7,0.429,176,139,24,132,186,40,178,17,117,164,12,91,5,17,63,121,161,83,105,88,162,171,117,LAC
202695,Kawhi Leonard,Kawhi,1610612746,LAC,33.0,7,3,4,0.429,37.8,0.699,0.301,0.583,0.149,0.257,0.189,0.16,0.063,0.434,0.353,0.647,0.867,0.133,0.47,0.53,66,123,0.537,86,88,75,101,18,63,155,64,21,131,35,80,159,89,144,44,103,61,162,41,27,37,39,LAC
1641738,Kobe Brown,Kobe,1610612746,LAC,25.0,3,1,2,0.333,4.8,0.875,0.125,0.75,0.0,0.188,0.375,0.062,0.313,0.75,0.833,0.167,1.0,0.0,0.857,0.143,7,8,0.875,176,139,24,132,181,36,180,33,117,147,8,148,12,28,39,146,1,83,58,143,139,160,12,LAC
1627739,Kris Dunn,Kris,1610612746,LAC,31.0,7,3,4,0.429,21.9,0.364,0.636,0.318,0.0,0.682,0.227,0.0,0.114,0.318,1.0,0.0,1.0,0.0,1.0,0.0,17,44,0.386,86,88,75,101,93,162,56,153,117,29,23,162,127,135,1,159,1,83,1,163,102,94,151,LAC
201587,Nicolas Batum,Nicolas,1610612746,LAC,36.0,7,3,4,0.429,24.5,0.0,1.0,0.0,0.0,1.0,0.077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13,33,0.394,86,88,75,101,83,204,1,188,117,1,116,162,165,186,179,159,1,83,1,163,114,112,146,LAC
1626181,Norman Powell,Norman,1610612746,LAC,32.0,7,3,4,0.429,34.0,0.551,0.449,0.5,0.018,0.375,0.143,0.125,0.125,0.482,0.607,0.393,0.857,0.143,0.69,0.31,42,89,0.472,86,88,75,101,40,111,107,91,108,99,68,109,109,73,75,113,104,57,101,102,55,57,83,LAC
201988,Patty Mills,Patty,1610612746,LAC,36.0,1,1,0,1.0,3.7,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0.5,212,139,1,1,199,122,87,188,117,1,149,162,1,186,179,159,1,83,1,163,188,196,49,LAC
