season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2017-18,203962,Josh Huestis,Josh,1610612760,OKC,Oklahoma City Thunder,41700176,2018-04-27T00:00:00,OKC @ UTA,L,8.52,0,0,0,0,6,5,5,8,0,0,2,1,4.2,1,856,856,856,1411,735,632,600,1194,765,790,838,299,540,1,744,828,1437,1,8:31,2017,2018
2017-18,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,41700176,2018-04-27T00:00:00,OKC @ UTA,L,39.3,1,1,0,18,9,14,9,40,1,0,3,1,47.7,1,856,856,856,148,705,605,600,25,1072,1621,1265,1560,173,1,1128,828,121,1,39:18,2017,2018
2017-18,203924,Jerami Grant,Jerami,1610612760,OKC,Oklahoma City Thunder,41700176,2018-04-27T00:00:00,OKC @ UTA,L,29.496666666666663,0,5,0,2,10,12,8,18,1,1,4,1,18.6,1,856,856,856,646,735,57,600,843,1175,1518,1162,706,173,1148,1443,828,790,1,29:30,2017,2018
2017-18,203518,Alex Abrines,Alex,1610612760,OKC,Oklahoma City Thunder,41700176,2018-04-27T00:00:00,OKC @ UTA,L,20.03,0,0,0,0,5,7,6,10,1,0,1,0,13.2,1,856,856,856,1013,735,632,600,1194,641,1083,946,381,173,1,331,1191,1019,1,20:02,2017,2018
2017-18,201566,Russell Westbrook,Russell,1610612760,OKC,Oklahoma City Thunder,41700176,2018-04-27T00:00:00,OKC @ UTA,L,43.8,8,9,7,12,11,17,11,44,0,3,3,5,66.5,1,856,856,856,34,26,4,37,100,1254,1687,1435,1643,540,1695,1128,125,19,1,43:48,2017,2018
2017-18,202331,Paul George,Paul,1610612760,OKC,Oklahoma City Thunder,41700176,2018-04-27T00:00:00,OKC @ UTA,L,45.44166666666667,0,0,0,2,12,19,10,46,0,0,3,6,17.6,1,856,856,856,15,735,632,600,843,1322,1713,1358,1676,540,1,1128,81,829,1,45:27,2017,2018
2017-18,2546,Carmelo Anthony,Carmelo,1610612760,OKC,Oklahoma City Thunder,41700176,2018-04-27T00:00:00,OKC @ UTA,L,25.645,3,0,1,2,13,12,5,32,0,0,2,2,9.6,1,856,856,856,788,261,632,583,843,1402,1518,838,1309,540,1,744,529,1187,1,25:39,2017,2018
2017-18,201147,Corey Brewer,Corey,1610612760,OKC,Oklahoma City Thunder,41700176,2018-04-27T00:00:00,OKC @ UTA,L,15.25,2,0,2,2,9,5,1,22,1,0,2,1,5.0,1,856,856,856,1210,392,632,327,843,1072,790,329,891,173,1,744,828,1390,1,15:15,2017,2018
2017-18,202335,Patrick Patterson,Patrick,1610612760,OKC,Oklahoma City Thunder,41700176,2018-04-27T00:00:00,OKC @ UTA,L,1.25,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1,856,856,856,1689,735,632,600,1194,1,1,1,68,540,1,1,1191,1627,1,1:15,2017,2018
2017-18,101109,Raymond Felton,Raymond,1610612760,OKC,Oklahoma City Thunder,41700176,2018-04-27T00:00:00,OKC @ UTA,L,11.266666666666667,0,0,3,0,5,4,0,8,0,1,1,0,14.4,1,856,856,856,1344,735,632,217,1194,641,637,1,299,540,1148,331,1191,965,1,11:16,2017,2018
