group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1630197,Aleksej Pokusevski,Aleksej,1610612766,CHA,22.0,5,2,3,0.4,16.116666666666667,0,0,0,2,3,5,0,18,1,0,1,0,6.2,320,315,132,326,293,226,238,169,243,115,164,1,193,126,1,104,310,342
Players,1641735,Amari Bailey,Amari,1610612766,CHA,20.0,1,1,0,1.0,3.1,3,2,3,4,0,0,0,2,0,0,0,1,13.1,420,359,1,1,408,128,180,73,208,1,1,1,39,218,1,1,252,279
Players,1641706,Brandon Miller,Brandon,1610612766,CHA,21.0,27,12,15,0.444,90.45666666666666,9,0,2,12,31,27,9,110,0,0,11,6,47.0,102,121,399,285,93,39,238,106,98,400,375,323,429,218,1,403,119,156
Players,1631121,Bryce McGowens,Bryce,1610612766,CHA,21.0,7,3,4,0.429,7.793333333333333,0,0,0,0,0,4,0,6,0,0,2,0,0.0,294,288,164,304,354,226,238,169,329,1,146,1,93,218,1,159,310,410
Players,1628998,Cody Martin,Cody,1610612766,CHA,28.0,9,4,5,0.444,18.68166666666667,2,0,2,2,4,14,2,20,0,0,0,2,12.4,265,261,196,285,280,158,238,106,243,142,273,122,202,218,1,1,207,286
Players,202722,Dāvis Bertāns,Dāvis,1610612766,CHA,31.0,9,2,7,0.222,14.211666666666666,0,0,3,0,6,4,6,24,0,0,4,1,12.2,265,315,243,401,309,226,238,73,329,174,146,269,223,218,1,248,252,288
Players,1629684,Grant Williams,Grant,1610612766,CHA,25.0,27,17,10,0.63,70.55166666666666,7,9,0,8,22,21,10,72,3,0,16,7,72.7,102,44,303,108,135,59,39,169,140,340,331,336,361,33,1,451,105,95
Players,202397,Ish Smith,Ish,1610612766,CHA,35.0,2,0,2,0.0,1.903333333333333,0,0,0,2,0,0,0,4,0,0,0,0,2.0,393,422,98,422,430,226,238,169,243,1,1,1,69,218,1,1,310,395
Players,1630550,JT Thor,JT,1610612766,CHA,21.0,4,2,2,0.5,3.918333333333333,0,0,2,2,0,0,0,2,0,0,0,1,7.2,341,315,98,200,402,226,238,106,243,1,1,1,39,218,1,1,252,332
Players,1630163,LaMelo Ball,LaMelo,1610612766,CHA,22.0,12,7,5,0.583,44.95666666666666,5,5,0,14,15,13,5,42,0,0,9,1,40.4,247,200,196,138,182,85,98,169,81,291,266,238,288,218,1,373,252,176
Players,1641778,Leaky Black,Leaky,1610612766,CHA,25.0,3,2,1,0.667,5.375,0,0,0,0,0,0,0,2,1,0,0,1,10.7,364,315,29,70,376,226,238,169,329,1,1,1,39,126,1,1,252,295
Players,1631109,Mark Williams,Mark,1610612766,CHA,22.0,8,6,2,0.75,37.10833333333333,2,10,0,10,7,14,5,40,2,6,4,9,45.8,278,221,98,44,205,158,31,169,116,200,273,238,286,61,457,248,80,160
Players,1629716,Marques Bolden,Marques,1610612766,CHA,26.0,2,1,1,0.5,5.316666666666666,0,0,0,0,0,0,0,4,0,0,0,0,5.4,393,359,29,200,378,226,238,169,329,1,1,1,69,218,1,1,310,347
Players,1628970,Miles Bridges,Miles,1610612766,CHA,26.0,25,11,14,0.44,91.21666666666668,7,0,4,20,31,36,9,120,1,2,6,11,83.6,119,138,381,299,91,59,238,46,51,400,424,323,443,126,341,301,62,74
Players,1630208,Nick Richards,Nick,1610612766,CHA,26.0,16,3,13,0.188,41.09166666666667,0,2,0,6,10,15,0,60,2,2,5,4,35.6,196,288,365,413,193,226,180,169,172,240,282,1,339,61,341,273,155,183
Players,1641733,Nick Smith Jr.,Nick,1610612766,CHA,20.0,8,2,6,0.25,23.54,3,3,0,0,4,5,0,22,0,0,4,0,4.0,278,315,218,382,254,128,151,169,329,142,164,1,211,218,1,248,310,369
Players,203552,Seth Curry,Seth,1610612766,CHA,33.0,9,5,4,0.556,7.735,0,0,0,0,6,4,7,10,0,1,0,0,5.4,265,240,164,157,355,226,238,169,329,174,146,283,137,218,257,1,310,347
Players,1630544,Tre Mann,Tre,1610612766,CHA,23.0,6,2,4,0.333,17.715,2,0,2,2,8,10,2,20,0,1,2,0,15.1,308,315,164,353,285,158,238,106,243,216,238,122,202,218,257,159,310,270
Players,203995,Vasilije Micić,Vasilije,1610612766,CHA,30.0,8,3,5,0.375,21.3,0,0,0,4,13,10,4,22,1,1,0,0,16.5,278,288,196,341,264,226,238,169,208,278,238,199,211,126,257,1,310,261
