team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank
1610612738,Boston Celtics,5,1,4,0.2,20.616666666666667,7,32,0.219,1,13,0.077,11,13,0.846,5,15,20,3,5.0,0,2,1,9,9,26,-15.0,5,9,14,11,6,10,5,16,14,6,14,6,7,7,6,6,6,11,10,11,6,4,9,7,8,15
1610612739,Cleveland Cavaliers,4,1,3,0.25,8.31,8,13,0.615,3,4,0.75,6,6,1.0,0,3,3,3,2.0,1,1,2,4,5,25,0.0,8,9,9,10,12,9,12,1,10,13,1,9,9,1,14,14,15,11,5,8,9,8,4,10,10,6
1610612743,Denver Nuggets,8,4,4,0.5,35.135,23,62,0.371,10,32,0.313,20,28,0.714,14,23,37,9,9.0,5,1,8,14,19,76,-2.0,3,4,14,6,2,4,3,10,1,1,13,4,3,11,1,2,2,5,14,4,9,16,13,3,4,8
1610612765,Detroit Pistons,5,2,3,0.4,21.585,17,31,0.548,4,8,0.5,10,14,0.714,3,16,19,9,10.0,2,3,1,10,10,48,-8.0,5,7,9,9,5,5,6,3,8,11,4,7,5,11,8,5,7,5,15,6,3,4,10,6,6,13
1610612744,Golden State Warriors,4,3,1,0.75,10.121666666666666,7,21,0.333,3,9,0.333,7,7,1.0,4,6,10,6,1.0,0,2,2,6,6,24,3.0,8,6,1,3,11,10,9,11,10,10,9,8,8,1,7,10,9,8,2,11,6,8,6,8,11,5
1610612745,Houston Rockets,3,0,3,0.0,6.833333333333333,3,9,0.333,2,4,0.5,2,2,1.0,0,4,4,2,1.0,0,1,2,3,3,10,-12.0,11,12,9,12,14,14,15,11,13,13,4,12,13,1,14,13,13,14,2,11,9,8,2,12,14,14
1610612754,Indiana Pacers,9,8,1,0.889,32.695,32,68,0.471,10,26,0.385,21,23,0.913,9,20,29,12,3.0,7,8,4,14,15,95,22.0,2,1,1,1,3,2,2,5,1,3,8,3,4,6,3,4,3,3,7,2,2,13,13,4,2,1
1610612746,LA Clippers,4,2,2,0.5,18.62833333333333,15,27,0.556,5,12,0.417,3,4,0.75,3,8,11,7,7.0,6,3,0,11,6,38,-1.0,8,7,6,6,7,7,8,2,7,7,7,10,10,9,8,8,8,7,13,3,3,1,11,8,7,7
1610612747,Los Angeles Lakers,3,0,3,0.0,10.5,5,16,0.313,4,12,0.333,0,1,0.0,1,5,6,4,2.0,0,2,0,6,4,14,-20.0,11,12,9,12,10,12,11,14,8,7,9,15,15,15,11,11,11,10,5,11,6,1,6,11,12,16
1610612763,Memphis Grizzlies,2,0,2,0.0,6.943333333333333,4,12,0.333,3,7,0.429,1,2,0.5,1,5,6,3,4.0,1,0,1,8,3,12,-6.0,13,12,6,12,13,13,13,11,10,12,6,13,13,13,11,11,11,11,8,8,14,4,8,12,13,11
1610612748,Miami Heat,1,0,1,0.0,4.155,3,7,0.429,0,3,0.0,0,0,0.0,0,1,1,2,1.0,0,0,0,2,0,6,-7.0,16,12,1,12,16,14,16,9,15,16,15,15,16,15,14,16,16,14,2,11,14,1,1,16,16,12
1610612749,Milwaukee Bucks,2,0,2,0.0,12.166666666666666,9,20,0.45,7,12,0.583,1,3,0.333,3,7,10,6,4.0,0,1,2,4,2,26,-4.0,13,12,6,12,9,8,10,6,5,7,3,13,11,14,8,9,9,8,8,11,9,8,4,14,8,9
1610612750,Minnesota Timberwolves,5,4,1,0.8,17.388333333333332,17,31,0.548,9,15,0.6,13,14,0.929,6,15,21,14,5.0,2,1,4,12,12,56,22.0,5,4,1,2,8,5,6,3,4,5,2,5,5,5,4,6,5,1,10,6,9,13,12,5,5,1
1610612752,New York Knicks,11,7,4,0.636,49.40833333333333,37,83,0.446,10,30,0.333,35,43,0.814,12,33,45,13,14.0,10,3,7,22,27,119,19.0,1,2,14,4,1,1,1,8,1,2,9,1,1,8,2,1,1,2,16,1,3,15,16,1,1,3
1610612760,Oklahoma City Thunder,8,5,3,0.625,29.866666666666667,25,56,0.446,6,18,0.333,24,32,0.75,6,21,27,11,5.0,4,9,2,15,21,80,14.0,3,3,9,5,4,3,4,7,6,4,9,2,2,9,4,3,4,4,10,5,1,8,15,2,3,4
1610612753,Orlando Magic,2,1,1,0.5,6.35,3,12,0.25,0,4,0.0,3,3,1.0,1,3,4,0,0.0,1,0,1,3,1,9,-5.0,13,9,1,6,15,14,13,15,15,13,15,10,11,1,11,14,13,16,1,8,14,4,2,15,15,10
