team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,72,41,31,0.569,3481.0,112.1,26.1,0.742,5.2,3.5,11.8,9.8,8.8,36.3,1,11,11,11,11,18,12,9,23,18,10,16,9,20,ATLANTA HAWKS
1610612738,Boston Celtics,72,36,36,0.5,3476.0,111.8,25.1,0.737,5.8,4.0,11.8,9.8,8.8,33.0,1,16,16,16,16,13,21,13,13,6,9,19,11,5,BOSTON CELTICS
1610612751,Brooklyn Nets,72,48,24,0.667,3481.0,113.1,26.5,0.726,5.0,3.9,12.0,11.4,9.0,35.6,1,4,4,4,11,22,5,23,27,7,14,29,15,17,BROOKLYN NETS
1610612766,Charlotte Hornets,72,33,39,0.458,3471.0,112.0,24.8,0.722,5.9,3.6,12.6,9.9,9.8,35.2,1,19,19,19,19,16,25,26,10,16,19,20,21,11,CHARLOTTE HORNETS
1610612741,Chicago Bulls,72,31,41,0.431,3476.0,111.5,26.3,0.767,5.0,3.1,13.3,8.6,8.8,36.4,1,21,21,21,16,12,8,1,28,27,27,4,8,21,CHICAGO BULLS
1610612739,Cleveland Cavaliers,72,22,50,0.306,3486.0,113.5,24.0,0.729,5.8,3.4,13.3,9.0,9.6,37.7,1,26,26,26,6,25,29,21,12,20,28,8,19,27,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,72,42,30,0.583,3461.0,112.3,25.6,0.734,4.7,3.2,10.9,9.8,9.3,33.9,1,8,8,8,24,21,17,17,30,25,3,15,17,7,DALLAS MAVERICKS
1610612743,Denver Nuggets,72,47,25,0.653,3496.0,111.5,25.1,0.751,6.0,3.3,11.6,8.4,9.9,33.5,1,5,5,5,1,11,20,6,8,21,6,1,22,6,DENVER NUGGETS
1610612765,Detroit Pistons,72,20,52,0.278,3486.0,112.2,24.6,0.725,5.5,3.8,12.9,10.0,8.6,38.1,1,29,29,29,6,19,26,24,17,9,23,21,5,28,DETROIT PISTONS
1610612744,Golden State Warriors,72,39,33,0.542,3461.0,109.4,26.3,0.727,6.1,3.6,13.1,10.6,9.9,35.4,1,14,14,14,24,5,10,22,6,17,26,27,23,14,GOLDEN STATE WARRIORS
