close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203897,Zach LaVine,1610612741,CHI,G-F,27.0,4,4,0.69,4.25,10.0,0.425,0.395,0.03
202696,Nikola Vučević,1610612741,CHI,C,31.0,5,5,0.375,3.2,7.8,0.41,0.361,0.049
1627936,Alex Caruso,1610612741,CHI,G,28.0,4,4,0.462,2.0,6.0,0.333,0.361,-0.028
201942,DeMar DeRozan,1610612741,CHI,G-F,32.0,5,5,0.558,2.2,5.8,0.379,0.387,-0.008
1630172,Patrick Williams,1610612741,CHI,F,20.0,5,5,0.368,1.6,5.0,0.32,0.378,-0.058
1628972,Troy Brown Jr.,1610612741,CHI,G-F,22.0,2,2,0.6,1.5,4.5,0.333,0.357,-0.024
1629632,Coby White,1610612741,CHI,G,22.0,5,5,0.541,1.0,4.0,0.25,0.389,-0.139
202684,Tristan Thompson,1610612741,CHI,C-F,31.0,5,4,0.593,0.6,3.2,0.188,0.36,-0.173
1630245,Ayo Dosunmu,1610612741,CHI,G,22.0,5,4,0.433,1.0,2.6,0.385,0.393,-0.009
1628396,Tony Bradley,1610612741,CHI,C-F,24.0,2,2,0.5,0.0,2.0,0.0,0.347,-0.347
1629750,Javonte Green,1610612741,CHI,G-F,28.0,5,4,0.417,0.6,2.0,0.3,0.371,-0.071
1627884,Derrick Jones Jr.,1610612741,CHI,F,25.0,5,4,0.4,0.4,1.2,0.333,0.396,-0.063
