close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
202696,Nikola Vučević,1610612741,CHI,C,31.0,5,5,0.558,6.6,11.6,0.569,0.629,-0.06
1630172,Patrick Williams,1610612741,CHI,F,20.0,5,5,0.544,5.4,7.4,0.73,0.619,0.111
1627936,Alex Caruso,1610612741,CHI,G,28.0,4,4,0.5,4.25,6.5,0.654,0.606,0.048
201942,DeMar DeRozan,1610612741,CHI,G-F,32.0,5,5,0.442,4.0,4.6,0.87,0.619,0.25
203897,Zach LaVine,1610612741,CHI,G-F,27.0,4,4,0.241,1.75,3.5,0.5,0.619,-0.119
1630245,Ayo Dosunmu,1610612741,CHI,G,22.0,5,5,0.533,2.2,3.2,0.688,0.608,0.079
1628972,Troy Brown Jr.,1610612741,CHI,G-F,22.0,2,2,0.4,1.5,3.0,0.5,0.611,-0.111
1629632,Coby White,1610612741,CHI,G,22.0,5,4,0.351,1.6,2.6,0.615,0.577,0.039
1629750,Javonte Green,1610612741,CHI,G-F,28.0,5,5,0.542,2.0,2.6,0.769,0.614,0.156
1627884,Derrick Jones Jr.,1610612741,CHI,F,25.0,5,4,0.533,1.2,1.6,0.75,0.619,0.131
202684,Tristan Thompson,1610612741,CHI,C-F,31.0,5,5,0.259,0.8,1.4,0.571,0.625,-0.053
1628396,Tony Bradley,1610612741,CHI,C-F,24.0,2,1,0.25,0.5,1.0,0.5,0.637,-0.137
