close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203110,Draymond Green,1610612744,GSW,F,28.0,21,21,1.0,7.29,18.1,0.403,0.476,-0.074
201939,Stephen Curry,1610612744,GSW,G,30.0,15,15,1.0,5.67,13.93,0.407,0.466,-0.059
201142,Kevin Durant,1610612744,GSW,F,29.0,21,21,1.0,5.57,13.57,0.411,0.466,-0.055
1626172,Kevon Looney,1610612744,GSW,F,22.0,20,20,1.0,4.35,10.8,0.403,0.473,-0.07
202691,Klay Thompson,1610612744,GSW,G,28.0,21,21,1.0,4.57,10.38,0.44,0.462,-0.022
201580,JaVale McGee,1610612744,GSW,C,30.0,12,12,1.0,3.17,8.33,0.38,0.481,-0.101
2738,Andre Iguodala,1610612744,GSW,F-G,34.0,15,15,1.0,3.2,7.0,0.457,0.456,0.001
2561,David West,1610612744,GSW,F,37.0,17,17,1.0,2.65,6.0,0.441,0.458,-0.017
1628395,Jordan Bell,1610612744,GSW,C-F,23.0,17,17,1.0,2.06,5.53,0.372,0.453,-0.08
2733,Shaun Livingston,1610612744,GSW,G,32.0,21,21,1.0,2.38,4.86,0.49,0.465,0.025
1626188,Quinn Cook,1610612744,GSW,G,25.0,14,14,1.0,2.36,4.57,0.516,0.453,0.063
201156,Nick Young,1610612744,GSW,G-F,33.0,17,17,1.0,1.47,3.76,0.391,0.462,-0.071
2585,Zaza Pachulia,1610612744,GSW,C,34.0,5,5,1.0,1.4,2.6,0.538,0.453,0.086
1627745,Damian Jones,1610612744,GSW,C,23.0,4,4,1.0,1.25,1.75,0.714,0.484,0.23
1627775,Patrick McCaw,1610612744,GSW,G,22.0,2,2,1.0,0.5,1.0,0.5,0.538,-0.038
