team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612743,Denver Nuggets,DEN,82,81,0.267,732,2014,0.363,0.437,0.142,437,1070,0.408,0.125,295,944,0.313
1610612739,Cleveland Cavaliers,CLE,82,82,0.268,743,1995,0.372,0.447,0.147,447,1094,0.409,0.121,296,901,0.329
1610612756,Phoenix Suns,PHX,82,82,0.265,731,1955,0.374,0.453,0.136,420,1007,0.417,0.128,311,948,0.328
1610612738,Boston Celtics,BOS,82,82,0.269,760,1950,0.39,0.471,0.141,445,1019,0.437,0.128,315,931,0.338
1610612745,Houston Rockets,HOU,82,82,0.268,730,1944,0.376,0.46,0.139,402,1009,0.398,0.129,328,935,0.351
1610612749,Milwaukee Bucks,MIL,82,82,0.26,717,1941,0.369,0.448,0.135,413,1011,0.409,0.125,304,930,0.327
1610612750,Minnesota Timberwolves,MIN,82,82,0.268,756,1934,0.391,0.466,0.15,465,1079,0.431,0.119,291,855,0.34
1610612746,LA Clippers,LAC,82,82,0.274,714,1930,0.37,0.45,0.14,406,983,0.413,0.135,308,947,0.325
1610612747,Los Angeles Lakers,LAL,82,82,0.262,714,1920,0.372,0.453,0.13,402,950,0.423,0.133,312,970,0.322
1610612763,Memphis Grizzlies,MEM,81,81,0.258,702,1920,0.366,0.438,0.139,423,1032,0.41,0.119,279,888,0.314
1610612752,New York Knicks,NYK,81,81,0.27,708,1914,0.37,0.448,0.143,410,1016,0.404,0.127,298,898,0.332
1610612748,Miami Heat,MIA,82,82,0.263,710,1913,0.371,0.451,0.135,404,981,0.412,0.128,306,932,0.328
1610612766,Charlotte Hornets,CHA,82,82,0.262,729,1912,0.381,0.461,0.13,423,945,0.448,0.133,306,967,0.316
1610612737,Atlanta Hawks,ATL,82,82,0.258,766,1911,0.401,0.484,0.138,447,1023,0.437,0.12,319,888,0.359
1610612765,Detroit Pistons,DET,82,82,0.265,786,1908,0.412,0.5,0.134,451,968,0.466,0.131,335,940,0.356
1610612757,Portland Trail Blazers,POR,82,82,0.263,760,1903,0.399,0.473,0.145,481,1048,0.459,0.118,279,855,0.326
1610612741,Chicago Bulls,CHI,82,82,0.24,724,1870,0.387,0.471,0.122,411,952,0.432,0.118,313,918,0.341
1610612753,Orlando Magic,ORL,82,82,0.278,713,1858,0.384,0.461,0.147,426,980,0.435,0.131,287,878,0.327
1610612742,Dallas Mavericks,DAL,82,82,0.245,758,1846,0.411,0.49,0.14,466,1053,0.443,0.105,292,793,0.368
1610612764,Washington Wizards,WAS,82,82,0.241,683,1836,0.372,0.456,0.124,374,940,0.398,0.118,309,896,0.345
1610612759,San Antonio Spurs,SAS,82,82,0.24,685,1820,0.376,0.453,0.122,407,926,0.44,0.118,278,894,0.311
1610612761,Toronto Raptors,TOR,82,82,0.251,651,1817,0.358,0.441,0.118,349,854,0.409,0.133,302,963,0.314
1610612744,Golden State Warriors,GSW,82,82,0.252,694,1794,0.387,0.458,0.138,440,984,0.447,0.114,254,810,0.314
1610612758,Sacramento Kings,SAC,82,82,0.247,672,1774,0.379,0.466,0.124,361,889,0.406,0.123,311,885,0.351
1610612754,Indiana Pacers,IND,82,82,0.238,659,1757,0.375,0.454,0.117,383,866,0.442,0.121,276,891,0.31
1610612760,Oklahoma City Thunder,OKC,82,82,0.243,618,1730,0.357,0.426,0.127,381,903,0.422,0.116,237,827,0.287
1610612762,Utah Jazz,UTA,82,82,0.227,670,1728,0.388,0.471,0.108,383,823,0.465,0.119,287,905,0.317
1610612740,New Orleans Pelicans,NOP,82,82,0.224,613,1659,0.369,0.454,0.106,333,784,0.425,0.118,280,875,0.32
1610612755,Philadelphia 76ers,PHI,82,82,0.224,606,1592,0.381,0.473,0.109,313,776,0.403,0.115,293,816,0.359
1610612751,Brooklyn Nets,BKN,82,82,0.217,557,1499,0.372,0.454,0.107,311,740,0.42,0.11,246,759,0.324
