TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612744,Golden State Warriors,GSW,82,82,1.0,3489,6823,0.511,0.59,0.622,2412,4243,0.568,0.378,1077,2580,0.417
1610612738,Boston Celtics,BOS,81,81,1.0,3176,6787,0.468,0.52,0.692,2473,4697,0.527,0.308,703,2090,0.336
1610612765,Detroit Pistons,DET,82,82,1.0,3111,6720,0.463,0.518,0.683,2371,4588,0.517,0.317,740,2132,0.347
1610612760,Oklahoma City Thunder,OKC,82,82,1.0,3372,6709,0.503,0.553,0.711,2694,4771,0.565,0.289,678,1938,0.35
1610612741,Chicago Bulls,CHI,82,82,1.0,3165,6703,0.472,0.521,0.74,2514,4963,0.507,0.26,651,1740,0.374
1610612764,Washington Wizards,WAS,82,82,1.0,3238,6677,0.485,0.538,0.705,2529,4707,0.537,0.295,709,1970,0.36
1610612754,Indiana Pacers,IND,82,82,1.0,3141,6619,0.475,0.525,0.717,2479,4747,0.522,0.283,662,1872,0.354
1610612740,New Orleans Pelicans,NOP,82,82,1.0,3153,6614,0.477,0.53,0.707,2451,4676,0.524,0.293,702,1938,0.362
1610612757,Portland Trail Blazers,POR,82,82,1.0,3161,6602,0.479,0.544,0.649,2297,4282,0.536,0.351,864,2320,0.372
1610612753,Orlando Magic,ORL,81,81,1.0,3198,6586,0.486,0.533,0.729,2571,4803,0.535,0.271,627,1783,0.352
1610612758,Sacramento Kings,SAC,81,81,1.0,3254,6574,0.495,0.545,0.725,2601,4766,0.546,0.275,653,1808,0.361
1610612756,Phoenix Suns,PHX,82,82,1.0,3050,6567,0.464,0.521,0.68,2312,4466,0.518,0.32,738,2101,0.351
1610612752,New York Knicks,NYK,82,82,1.0,3021,6542,0.462,0.508,0.732,2411,4786,0.504,0.268,610,1756,0.347
1610612742,Dallas Mavericks,DAL,82,82,1.0,3060,6531,0.469,0.53,0.643,2254,4202,0.536,0.357,806,2329,0.346
1610612739,Cleveland Cavaliers,CLE,82,82,1.0,3166,6517,0.486,0.553,0.63,2286,4108,0.556,0.37,880,2409,0.365
1610612737,Atlanta Hawks,ATL,82,82,1.0,3168,6512,0.486,0.549,0.644,2353,4196,0.561,0.356,815,2316,0.352
1610612746,LA Clippers,LAC,82,82,1.0,3140,6499,0.483,0.544,0.665,2343,4320,0.542,0.335,797,2179,0.366
1610612747,Los Angeles Lakers,LAL,82,82,1.0,2880,6498,0.443,0.492,0.693,2241,4504,0.498,0.307,639,1994,0.32
1610612751,Brooklyn Nets,BKN,82,82,1.0,3135,6489,0.483,0.524,0.769,2604,4993,0.522,0.231,531,1496,0.355
1610612743,Denver Nuggets,DEN,82,82,1.0,3093,6487,0.477,0.527,0.703,2437,4560,0.534,0.297,656,1927,0.34
1610612759,San Antonio Spurs,SAS,82,82,1.0,3289,6478,0.508,0.552,0.767,2719,4970,0.547,0.233,570,1508,0.378
1610612766,Charlotte Hornets,CHA,82,82,1.0,3036,6474,0.469,0.536,0.63,2163,4079,0.53,0.37,873,2395,0.365
1610612745,Houston Rockets,HOU,82,82,1.0,3094,6443,0.48,0.548,0.609,2216,3922,0.565,0.391,878,2521,0.348
1610612755,Philadelphia 76ers,PHI,82,82,1.0,2970,6421,0.463,0.522,0.651,2206,4179,0.528,0.349,764,2242,0.341
1610612763,Memphis Grizzlies,MEM,82,82,1.0,3019,6390,0.472,0.512,0.763,2515,4877,0.516,0.237,504,1513,0.333
1610612748,Miami Heat,MIA,82,82,1.0,3150,6360,0.495,0.534,0.769,2652,4889,0.542,0.231,498,1471,0.339
1610612749,Milwaukee Bucks,MIL,82,82,1.0,3145,6277,0.501,0.536,0.798,2705,5012,0.54,0.202,440,1265,0.348
1610612750,Minnesota Timberwolves,MIN,82,82,1.0,3093,6238,0.496,0.532,0.786,2638,4901,0.538,0.214,455,1337,0.34
1610612762,Utah Jazz,UTA,82,82,1.0,2957,6208,0.476,0.532,0.686,2263,4260,0.531,0.314,694,1948,0.356
1610612761,Toronto Raptors,TOR,81,81,1.0,2969,6146,0.483,0.54,0.695,2269,4272,0.531,0.305,700,1874,0.374
