GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,203940,Adreian Payne,Adreian,1610612750,MIN,25.0,2,1,1,0.5,0.2266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-317.6,0.0,0,0,0.0,374,362,363,188,422,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,431,400,190,13,400
Players,203952,Andrew Wiggins,Andrew,1610612750,MIN,21.0,49,20,29,0.408,203.56333333333333,7.1,17.7,0.4,0.0,1.4,0.0,9.9,12.9,0.767,2.8,3.5,6.4,2.5,3.4,0.7,0.4,1.9,4.8,7.4,24.1,-6.9,35.2,1,0,35.0,3,45,1,287,3,75,58,186,209,242,209,36,36,167,97,253,199,133,39,179,180,39,169,43,57,272,117,125,13,99
Players,204014,Damjan Rudez,Damjan,1610612750,MIN,30.0,5,1,4,0.2,4.5616666666666665,0.0,0.0,0.0,0.0,0.0,0.0,15.8,15.8,1.0,0.0,7.9,7.9,0.0,0.0,0.0,0.0,0.0,7.9,7.9,15.8,-15.8,25.3,0,0,23.7,329,362,285,396,370,342,379,342,209,275,209,9,20,1,270,66,134,287,282,237,200,206,57,37,148,331,233,190,13,231
Players,203476,Gorgui Dieng,Gorgui,1610612750,MIN,26.0,32,11,21,0.344,87.37166666666667,5.4,9.1,0.591,0.4,1.2,0.333,7.4,8.2,0.9,3.3,8.2,11.5,2.1,1.2,0.4,0.8,0.8,4.5,5.8,18.5,-11.1,37.9,7,0,35.0,94,157,26,328,124,133,217,66,192,246,88,65,86,85,76,53,50,162,189,218,128,123,190,83,103,302,99,49,13,98
Players,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,20.0,46,19,27,0.413,187.60333333333327,6.9,12.9,0.537,0.8,2.9,0.267,4.0,5.0,0.808,4.4,7.5,11.9,1.3,1.3,0.8,3.1,1.0,5.0,3.6,18.6,-2.1,45.1,33,0,40.3,9,64,3,285,10,80,136,84,166,199,135,156,179,143,39,73,47,211,178,169,28,103,152,169,102,236,50,1,13,63
Players,708,Kevin Garnett,Kevin,1610612750,MIN,40.0,11,5,6,0.455,29.99833333333333,1.2,4.8,0.25,0.0,0.0,0.0,0.0,4.8,0.0,1.2,8.4,9.6,1.2,1.2,0.0,0.0,0.0,2.4,2.4,2.4,-12.0,14.5,0,0,13.2,269,252,250,252,247,325,332,298,209,275,209,299,185,299,180,46,85,227,194,237,200,206,334,246,357,309,346,190,13,350
Players,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,28.0,16,6,10,0.375,32.531666666666666,1.1,4.4,0.25,0.0,2.2,0.0,3.3,4.4,0.75,0.0,4.4,4.4,1.1,0.0,1.1,0.0,1.1,5.5,3.3,5.5,-8.9,15.8,2,0,13.3,222,235,187,308,236,329,339,298,209,219,209,189,198,171,270,204,264,241,282,115,200,93,128,187,321,288,333,103,13,349
Players,201937,Ricky Rubio,Ricky,1610612750,MIN,25.0,44,19,25,0.432,186.45833333333331,1.9,6.4,0.303,0.8,2.7,0.286,6.8,8.1,0.833,1.2,6.4,7.5,7.3,2.5,1.4,0.2,0.2,4.8,5.4,11.4,-3.9,33.6,12,0,30.1,12,64,7,268,11,295,295,283,165,204,122,79,90,122,186,106,151,24,82,81,198,205,162,91,207,250,140,29,13,147
Players,203498,Shabazz Muhammad,Shabazz,1610612750,MIN,23.0,23,6,17,0.261,44.38333333333333,0.8,10.5,0.077,0.0,7.3,0.0,3.2,4.1,0.8,1.6,4.9,6.5,1.6,2.4,0.0,0.0,0.0,4.1,3.2,4.9,-13.8,12.7,0,0,13.0,173,235,77,379,206,336,183,341,209,56,209,194,213,144,155,175,189,187,90,237,200,206,229,190,329,320,358,190,13,353
Players,2419,Tayshaun Prince,Tayshaun,1610612750,MIN,36.0,25,11,14,0.44,71.74,1.5,5.0,0.3,0.0,0.0,0.0,1.5,2.0,0.75,0.5,4.0,4.5,1.0,0.0,0.5,0.0,0.0,2.0,1.0,4.5,-7.0,12.9,0,0,11.0,151,157,125,261,148,318,328,286,209,275,209,266,280,171,248,224,258,248,282,204,200,206,354,309,341,273,357,190,13,372
