team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,6,2,4,0.333,288.0,107.7,24.8,0.731,4.5,2.5,13.8,7.8,15.5,29.5,10,10,2,10,11,3,4,9,15,13,15,3,16,5,ATLANTA HAWKS
1610612738,Boston Celtics,18,9,9,0.5,869.0,113.5,21.3,0.682,5.8,3.1,11.4,10.7,9.4,34.4,1,3,16,5,1,12,15,15,6,11,7,15,9,13,BOSTON CELTICS
1610612741,Chicago Bulls,6,2,4,0.333,288.0,110.5,25.6,0.747,5.4,3.9,12.5,8.4,8.4,34.8,10,10,2,10,11,9,2,4,13,4,13,6,5,14,CHICAGO BULLS
1610612739,Cleveland Cavaliers,18,13,5,0.722,864.0,111.8,24.7,0.704,5.5,3.5,10.9,9.3,10.0,32.3,1,2,10,2,2,11,5,12,10,7,5,9,11,10,CLEVELAND CAVALIERS
1610612744,Golden State Warriors,17,16,1,0.941,816.0,105.3,27.4,0.732,6.5,4.6,13.0,9.4,10.1,33.8,3,1,1,1,3,2,1,8,1,3,14,10,12,12,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,11,6,5,0.545,533.0,108.9,24.5,0.679,5.7,3.4,13.8,10.5,11.1,35.9,6,6,10,3,6,4,6,16,7,9,16,14,13,15,HOUSTON ROCKETS
1610612754,Indiana Pacers,4,0,4,0.0,192.0,119.0,22.7,0.711,6.0,2.8,9.9,9.4,3.4,29.3,15,15,2,15,15,15,12,11,4,12,2,11,1,4,INDIANA PACERS
1610612746,LA Clippers,7,3,4,0.429,336.0,109.0,22.5,0.782,4.7,1.8,11.4,8.3,5.7,31.9,9,9,2,7,9,5,13,1,14,16,6,5,3,8,LA CLIPPERS
1610612763,Memphis Grizzlies,6,2,4,0.333,293.0,119.2,20.5,0.692,3.8,1.8,10.8,9.8,6.8,27.0,10,10,2,10,10,16,16,13,16,15,4,12,4,1,MEMPHIS GRIZZLIES
1610612749,Milwaukee Bucks,6,2,4,0.333,288.0,103.7,22.4,0.74,6.1,3.8,12.3,7.3,8.5,27.8,10,10,2,10,11,1,14,5,3,5,12,2,6,2,MILWAUKEE BUCKS
1610612760,Oklahoma City Thunder,5,1,4,0.2,240.0,113.7,23.6,0.686,6.3,6.0,9.0,13.8,5.0,38.7,14,14,2,14,14,13,10,14,2,1,1,16,2,16,OKLAHOMA CITY THUNDER
1610612757,Portland Trail Blazers,4,0,4,0.0,192.0,116.9,25.5,0.736,5.4,3.6,12.2,8.1,15.0,33.4,15,15,2,15,15,14,3,7,12,6,10,4,15,11,PORTLAND TRAIL BLAZERS
1610612759,San Antonio Spurs,16,8,8,0.5,778.0,111.6,23.5,0.737,5.7,3.5,11.8,8.4,12.1,30.4,4,4,15,5,4,10,11,6,8,8,8,7,14,6,SAN ANTONIO SPURS
1610612761,Toronto Raptors,10,4,6,0.4,480.0,110.1,24.4,0.759,5.6,3.3,12.2,6.2,9.3,27.8,8,7,12,8,8,6,7,3,9,10,11,1,8,2,TORONTO RAPTORS
1610612762,Utah Jazz,11,4,7,0.364,528.0,110.4,24.3,0.769,5.5,2.4,10.0,8.5,9.5,31.0,6,7,14,9,7,7,8,2,11,14,3,8,10,7,UTAH JAZZ
1610612764,Washington Wizards,13,7,6,0.538,629.0,110.5,23.7,0.719,5.9,4.9,12.0,10.1,9.2,32.1,5,5,12,4,5,8,9,10,5,2,9,13,7,9,WASHINGTON WIZARDS
