season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612751,BKN,Brooklyn Nets,42000217,2021-06-19,BKN vs. MIL,L,53.0,39,84,0.464,12,39,0.308,21,25,0.84,11,35,46,23,13.0,4,3,7,20,20,111,-4.0,1,86,86,86,3,88,100,78,80,39,122,44,52,64,56,56,54,68,99,129,101,142,67,90,78,95,1,2020,2021,True,BKN,MIL,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000216,2021-06-17,BKN @ MIL,L,48.0,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,16.0,11,1,6,18,13,89,-15.0,1,86,86,86,7,128,138,107,124,119,129,161,147,162,91,122,121,161,138,8,157,124,34,162,160,145,1,2020,2021,False,MIL,BKN,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000215,2021-06-15,BKN vs. MIL,W,48.0,38,77,0.494,16,43,0.372,22,25,0.88,2,34,36,27,10.0,4,4,5,19,24,114,6.0,1,1,1,1,7,99,158,53,33,18,75,37,52,34,168,67,146,22,43,129,69,103,57,25,64,64,1,2020,2021,True,BKN,MIL,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000214,2021-06-13,BKN @ MIL,L,48.0,36,83,0.434,10,33,0.303,14,18,0.778,3,40,43,20,17.0,7,3,7,20,22,96,-11.0,1,86,86,86,7,128,119,124,110,92,127,111,119,103,165,22,78,104,152,63,101,142,67,48,147,126,1,2020,2021,False,MIL,BKN,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000213,2021-06-10,BKN @ MIL,L,48.0,34,94,0.362,8,32,0.25,7,8,0.875,7,43,50,15,8.0,8,5,8,22,12,83,-3.0,1,86,86,86,7,147,24,164,140,102,151,164,166,37,123,10,25,152,13,40,48,157,107,166,168,89,1,2020,2021,False,MIL,BKN,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000212,2021-06-07,BKN vs. MIL,W,48.0,49,94,0.521,21,42,0.5,6,7,0.857,9,33,42,27,9.0,8,3,3,17,12,125,39.0,1,1,1,1,7,7,24,25,2,22,13,166,169,47,91,82,89,22,21,40,101,36,24,166,21,1,1,2020,2021,True,BKN,MIL,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000211,2021-06-05,BKN vs. MIL,W,48.0,46,98,0.469,15,39,0.385,8,9,0.889,6,41,47,25,9.0,7,6,3,21,15,115,8.0,1,1,1,1,7,22,11,67,43,39,64,161,162,28,148,14,42,42,21,63,30,36,82,156,58,52,1,2020,2021,True,BKN,MIL,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000115,2021-06-01,BKN vs. BOS,W,48.0,43,84,0.512,15,32,0.469,22,25,0.88,7,32,39,26,9.0,6,7,12,21,21,123,14.0,1,1,1,1,7,48,100,32,43,102,24,37,52,34,123,93,121,32,21,88,15,166,82,65,27,27,1,2020,2021,True,BKN,BOS,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000114,2021-05-30,BKN @ BOS,W,48.0,48,83,0.578,16,27,0.593,29,30,0.967,9,27,36,29,10.0,8,9,4,28,21,141,15.0,1,1,1,1,7,13,119,5,33,143,2,5,24,3,91,145,146,8,43,40,8,71,163,65,2,24,1,2020,2021,False,BOS,BKN,MAY
2020-21,1610612751,BKN,Brooklyn Nets,42000113,2021-05-28,BKN @ BOS,L,48.0,38,84,0.452,16,38,0.421,27,31,0.871,10,27,37,16,10.0,8,3,3,23,25,119,-6.0,1,86,86,86,7,99,100,94,33,50,40,10,20,41,71,145,139,149,43,40,101,36,124,15,42,102,1,2020,2021,False,BOS,BKN,MAY
2020-21,1610612751,BKN,Brooklyn Nets,42000112,2021-05-25,BKN vs. BOS,W,48.0,46,88,0.523,17,38,0.447,21,22,0.955,12,34,46,31,17.0,7,7,4,23,20,130,22.0,1,1,1,1,7,22,64,24,24,50,29,44,78,5,43,67,54,3,152,63,15,71,124,90,9,12,1,2020,2021,True,BKN,BOS,MAY
2020-21,1610612751,BKN,Brooklyn Nets,42000111,2021-05-22,BKN vs. BOS,W,48.0,35,84,0.417,8,34,0.235,26,29,0.897,14,36,50,18,11.0,7,7,12,22,18,104,11.0,1,1,1,1,7,142,100,137,140,79,157,15,30,25,21,47,25,131,54,63,15,166,107,115,115,39,1,2020,2021,True,BKN,BOS,MAY
