close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1626157,Karl-Anthony Towns,1610612750,MIN,C-F,20.0,82,82,1.0,523,1099,0.476,0.474,0.002
203952,Andrew Wiggins,1610612750,MIN,G-F,21.0,81,81,1.0,468,1039,0.45,0.444,0.006
203476,Gorgui Dieng,1610612750,MIN,C-F,26.0,82,82,1.0,435,873,0.498,0.471,0.027
201937,Ricky Rubio,1610612750,MIN,G,25.0,76,76,1.0,344,742,0.464,0.438,0.025
203897,Zach LaVine,1610612750,MIN,G,21.0,82,82,1.0,326,700,0.466,0.436,0.03
202357,Nemanja Bjelica,1610612750,MIN,F,28.0,60,60,1.0,228,488,0.467,0.45,0.017
203498,Shabazz Muhammad,1610612750,MIN,F,23.0,82,82,1.0,228,474,0.481,0.436,0.045
2419,Tayshaun Prince,1610612750,MIN,F,36.0,74,74,1.0,179,409,0.438,0.446,-0.009
708,Kevin Garnett,1610612750,MIN,F,40.0,38,38,1.0,85,197,0.431,0.471,-0.039
1626145,Tyus Jones,1610612750,MIN,G,20.0,36,36,1.0,99,189,0.524,0.439,0.084
203940,Adreian Payne,1610612750,MIN,F,25.0,46,46,1.0,88,177,0.497,0.467,0.03
204014,Damjan Rudez,1610612750,MIN,F,30.0,27,27,1.0,43,99,0.434,0.444,-0.009
202962,Greg Smith,1610612750,MIN,C,25.0,18,18,1.0,44,86,0.512,0.481,0.031
201593,Nikola Pekovic,1610612750,MIN,C,30.0,12,12,1.0,29,61,0.475,0.491,-0.016
