season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612765,DET,Detroit Pistons,22001069,2021-05-16,DET vs. MIA,L,48.0,102.2,110.3,121.5,122.4,-19.2,-12.1,0.65,1.63,19.3,0.245,0.769,0.477,0.165,0.529,0.559,101.7,97.5,81.25,97,0.386,1,1081,1081,1081,113,1192,1770,1729,674,1337,705,1290,686,1477,1658,1181,1251,1425,1991,1,2020,2021,True,DET,MIA,MAY
2020-21,1610612765,DET,Detroit Pistons,22001054,2021-05-14,DET vs. DEN,L,48.0,96.7,97.8,109.3,110.6,-12.6,-12.8,0.618,2.1,16.8,0.208,0.711,0.439,0.108,0.446,0.489,94.6,93.5,77.92,93,0.425,1,1081,1081,1081,113,1924,992,1759,956,719,1370,1721,1412,1932,465,2008,1979,1973,1754,1,2020,2021,True,DET,DEN,MAY
2020-21,1610612765,DET,Detroit Pistons,22001033,2021-05-11,DET vs. MIN,L,48.0,92.2,92.6,107.0,110.2,-14.8,-17.6,0.6,0.75,15.2,0.209,0.732,0.505,0.259,0.533,0.578,109.8,108.0,90.0,108,0.41,1,1081,1081,1081,113,2063,956,1917,1079,2155,1757,1697,1142,995,2155,1120,972,91,1857,1,2020,2021,True,DET,MIN,MAY
2020-21,1610612765,DET,Detroit Pistons,22001023,2021-05-09,DET vs. CHI,L,48.0,98.3,101.1,114.7,113.7,-16.4,-12.6,0.611,1.57,17.5,0.188,0.837,0.495,0.147,0.525,0.541,95.9,95.0,79.17,95,0.423,1,1081,1081,1081,113,1767,1203,1754,1002,1402,1206,1876,136,1189,1310,1240,1485,1813,1765,1,2020,2021,True,DET,CHI,MAY
2020-21,1610612765,DET,Detroit Pistons,22001013,2021-05-08,DET @ PHI,L,48.0,105.0,105.1,118.4,118.0,-13.4,-12.9,0.537,1.22,16.8,0.213,0.761,0.484,0.182,0.554,0.571,99.3,99.5,82.92,99,0.415,1,1081,1081,1081,113,1532,1510,1765,1603,1866,1375,1660,791,1364,1885,858,1072,1031,1834,1,2020,2021,False,PHI,DET,MAY
2020-21,1610612765,DET,Detroit Pistons,22000999,2021-05-06,DET vs. MEM,W,48.0,115.4,115.6,97.5,102.1,17.9,13.5,0.545,2.0,18.8,0.205,0.685,0.484,0.125,0.596,0.622,97.8,95.5,79.58,96,0.58,1,1,1,1,113,801,453,381,1532,807,832,1737,1694,1364,815,416,456,1751,369,1,2020,2021,True,DET,MEM,MAY
2020-21,1610612765,DET,Detroit Pistons,22000984,2021-05-04,DET vs. CHA,L,48.0,102.3,106.5,106.7,109.7,-4.5,-3.2,0.538,1.62,16.4,0.3,0.661,0.495,0.14,0.512,0.528,96.2,93.0,77.5,93,0.473,1,1081,1081,1081,113,1437,919,1217,1591,1350,1500,604,1883,1131,1154,1419,1638,1999,1324,1,2020,2021,True,DET,CHA,MAY
2020-21,1610612765,DET,Detroit Pistons,22000975,2021-05-03,DET vs. ORL,L,48.0,112.1,112.0,117.8,120.2,-5.7,-8.2,0.545,2.18,17.6,0.25,0.756,0.485,0.11,0.532,0.555,100.5,99.5,82.92,100,0.452,1,1081,1081,1081,113,1066,1643,1535,1532,645,1147,1207,849,1353,510,1133,1313,1031,1525,1,2020,2021,True,DET,ORL,MAY
2020-21,1610612765,DET,Detroit Pistons,22000957,2021-05-01,DET @ CHA,L,48.0,94.5,97.9,111.7,113.8,-17.2,-15.9,0.771,2.08,19.6,0.295,0.68,0.468,0.135,0.456,0.477,97.6,95.0,79.17,96,0.416,1,1081,1081,1081,113,1918,1216,1864,78,766,630,666,1745,1608,1055,1934,2037,1813,1823,1,2020,2021,False,CHA,DET,MAY
2020-21,1610612765,DET,Detroit Pistons,22000943,2021-04-29,DET vs. DAL,L,48.0,104.0,106.1,111.5,115.0,-7.5,-8.9,0.722,1.44,20.0,0.158,0.755,0.494,0.182,0.577,0.611,102.0,99.5,82.92,99,0.495,1,1081,1081,1081,113,1457,1305,1580,255,1586,524,2039,854,1202,1885,593,596,1031,1118,1,2020,2021,True,DET,DAL,APR
2020-21,1610612765,DET,Detroit Pistons,22000916,2021-04-26,DET vs. ATL,W,48.0,103.5,102.0,86.4,88.7,17.1,13.4,0.55,1.57,17.2,0.174,0.769,0.49,0.143,0.53,0.552,98.0,97.5,81.25,98,0.583,1,1,1,1,113,1715,41,384,1497,1402,1274,1957,686,1256,1200,1168,1356,1425,346,1,2020,2021,True,DET,ATL,APR
2020-21,1610612765,DET,Detroit Pistons,22000906,2021-04-24,DET @ IND,L,48.0,98.7,102.8,107.1,110.6,-8.4,-7.7,0.667,1.44,16.8,0.397,0.778,0.595,0.17,0.458,0.507,108.9,105.0,87.5,106,0.476,1,1081,1081,1081,113,1692,989,1496,534,1586,1412,53,579,61,1732,1917,1850,263,1283,1,2020,2021,False,IND,DET,APR
2020-21,1610612765,DET,Detroit Pistons,22000895,2021-04-22,DET @ SAS,L,48.0,95.1,96.8,116.6,115.2,-21.5,-18.4,0.429,0.83,12.5,0.277,0.739,0.505,0.191,0.506,0.525,93.3,93.0,77.5,94,0.347,1,1081,1081,1081,113,1960,1324,1939,2071,2143,2074,888,1063,973,1985,1462,1671,1999,2100,1,2020,2021,False,SAS,DET,APR
2020-21,1610612765,DET,Detroit Pistons,22000442,2021-04-21,DET @ DAL,L,48.0,117.4,121.9,129.0,132.3,-11.6,-10.4,0.75,2.14,21.7,0.273,0.706,0.505,0.146,0.589,0.631,99.0,96.0,80.0,96,0.471,1,1081,1081,1081,113,418,2090,1654,130,697,230,932,1478,977,1274,484,374,1677,1346,1,2020,2021,False,DAL,DET,APR
2020-21,1610612765,DET,Detroit Pistons,22000868,2021-04-19,DET vs. CLE,W,48.0,106.6,109.0,101.2,106.1,5.5,2.9,0.595,1.47,18.0,0.298,0.729,0.516,0.17,0.547,0.572,103.0,99.5,82.92,100,0.514,1,1,1,1,113,1286,695,967,1133,1549,1035,630,1173,798,1737,937,1061,1031,960,1,2020,2021,True,DET,CLE,APR
