season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2022-23,1631213,Tyrese Martin,Tyrese,1610612737,ATL,Atlanta Hawks,22201216,2023-04-09T00:00:00,ATL @ BOS,L,16.0,0.667,0.333,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,2,6,0.333,1,12947,12947,12947,18766,9714,13623,1,6723,14184,10252,13851,1176,1,9684,7896,13221,3528,14079,5860,15467,14189,17586,1,16:01,2022,2023
2022-23,1630235,Trent Forrest,Trent,1610612737,ATL,Atlanta Hawks,22201216,2023-04-09T00:00:00,ATL @ BOS,L,16.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,1,12947,12947,12947,18328,1,20319,20301,6723,14184,10252,13851,12084,19499,16393,14598,13221,3528,20710,15228,22559,17859,22559,1,16:41,2022,2023
2022-23,1629726,Garrison Mathews,Garrison,1610612737,ATL,Atlanta Hawks,22201216,2023-04-09T00:00:00,ATL @ BOS,L,25.6,0.083,0.917,0.105,0.0,0.632,0.105,0.263,0.158,0.105,1.0,0.0,0.75,0.25,0.8,0.2,5,12,0.417,1,12947,12947,12947,11643,22941,1725,20195,6723,3726,8839,4975,8669,19246,1,14598,10873,3015,8348,13502,7306,6024,14850,1,25:36,2022,2023
2022-23,1631495,Donovan Williams,Donovan,1610612737,ATL,Atlanta Hawks,22201216,2023-04-09T00:00:00,ATL @ BOS,L,2.6,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,2,4,0.5,1,12947,12947,12947,25031,7474,16370,1,6723,14184,1,13851,12084,1,9684,7896,13221,3528,14079,5860,15467,17859,9075,1,2:34,2022,2023
2022-23,1628981,Bruno Fernando,Bruno,1610612737,ATL,Atlanta Hawks,22201216,2023-04-09T00:00:00,ATL @ BOS,L,21.7,0.818,0.182,0.842,0.0,0.0,0.0,0.158,0.105,0.842,0.75,0.25,0.0,0.0,0.75,0.25,8,11,0.727,1,12947,12947,12947,14676,6172,18402,4859,6723,14184,10252,9043,10665,3881,6544,13082,13221,3528,9179,12230,2711,7093,2897,1,21:39,2022,2023
2022-23,1630180,Saddiq Bey,Saddiq,1610612737,ATL,Atlanta Hawks,22201216,2023-04-09T00:00:00,ATL @ BOS,L,15.0,0.625,0.375,0.667,0.0,0.333,0.667,0.0,0.444,0.667,0.333,0.667,0.0,1.0,0.25,0.75,4,8,0.5,1,12947,12947,12947,19444,11559,12760,7343,6723,9558,528,13851,1926,5674,13287,5758,13221,1,19392,2689,9586,10854,9075,1,15:00,2022,2023
2022-23,1630552,Jalen Johnson,Jalen,1610612737,ATL,Atlanta Hawks,22201216,2023-04-09T00:00:00,ATL @ BOS,L,18.5,0.6,0.4,0.533,0.133,0.4,0.4,0.067,0.267,0.4,1.0,0.0,1.0,0.0,1.0,0.0,6,10,0.6,1,12947,12947,12947,17059,12180,11761,11479,4399,8486,1785,12972,4919,12055,1,14598,1,3528,1,15228,5438,8199,5804,1,18:30,2022,2023
2022-23,1630249,Vít Krejčí,Vít,1610612737,ATL,Atlanta Hawks,22201216,2023-04-09T00:00:00,ATL @ BOS,L,20.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,12947,12947,12947,15756,22958,1,20301,6723,14184,10252,13851,12084,19499,16393,14598,13221,3528,20710,15228,22559,23078,22559,1,20:16,2022,2023
2022-23,1631100,AJ Griffin,AJ,1610612737,ATL,Atlanta Hawks,22201216,2023-04-09T00:00:00,ATL @ BOS,L,29.3,0.615,0.385,0.615,0.0,0.231,0.154,0.154,0.154,0.615,0.25,0.75,1.0,0.0,0.4,0.6,5,13,0.385,1,12947,12947,12947,8689,11953,12575,9334,6723,11937,7066,9144,8750,7288,14759,4925,1,3528,17269,4817,7306,5108,16407,1,29:20,2022,2023
2022-23,1628988,Aaron Holiday,Aaron,1610612737,ATL,Atlanta Hawks,22201216,2023-04-09T00:00:00,ATL @ BOS,L,31.3,0.583,0.417,0.571,0.286,0.429,0.0,0.0,0.286,0.286,0.0,1.0,1.0,0.0,0.333,0.667,3,12,0.25,1,12947,12947,12947,6984,13027,11472,10138,1476,7322,10252,13851,4249,15573,16393,1,1,3528,18006,3528,12366,6024,20392,1,31:19,2022,2023
2022-23,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,Atlanta Hawks,22201216,2023-04-09T00:00:00,ATL @ BOS,L,26.4,0.714,0.286,0.6,0.0,0.3,0.0,0.1,0.0,0.6,0.667,0.333,1.0,0.0,0.75,0.25,4,7,0.571,1,12947,12947,12947,11066,8691,15572,9584,6723,10514,10252,11592,12084,7480,7439,11487,1,3528,9179,12230,9586,12420,7045,1,26:21,2022,2023
2022-23,1629631,De'Andre Hunter,De'Andre,1610612737,ATL,Atlanta Hawks,22201216,2023-04-09T00:00:00,ATL @ BOS,L,16.7,0.667,0.333,0.571,0.143,0.214,0.214,0.215,0.143,0.429,0.25,0.75,1.0,0.0,0.4,0.6,5,9,0.556,1,12947,12947,12947,18311,9714,13623,10138,4119,12330,5226,6628,9136,11667,14759,4925,1,3528,17269,4817,7306,9460,7770,1,16:43,2022,2023
