season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2024-25,1641783,Tristan da Silva,Tristan,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.1,1,905,905,905,1617,779,735,648,1209,1,1,1,1528,570,1,1,1216,1503,1,3:49,2024,2025
2024-25,1630175,Cole Anthony,Cole,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,18.8,1.0,0.0,1.0,0.0,11.0,0.0,2.0,20.0,1.0,0.0,3.0,3.0,10.1,1,905,905,905,1070,749,735,623,1209,1307,1,371,858,178,1,1192,358,1216,1,18:47,2024,2025
2024-25,202709,Cory Joseph,Cory,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,20.3,0.0,0.0,0.0,0.0,7.0,0.0,6.0,20.0,1.0,0.0,1.0,0.0,15.9,1,905,905,905,1008,779,735,648,1209,900,1,983,858,178,1,420,1216,960,1,20:20,2024,2025
2024-25,1628371,Jonathan Isaac,Jonathan,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,14.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,14.0,0.0,0.0,1.0,2.0,5.7,1,905,905,905,1253,779,735,648,599,771,1,371,1118,570,1,420,526,1402,1,14:02,2024,2025
2024-25,203914,Gary Harris,Gary,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,15.1,0.0,0.0,0.0,0.0,9.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,5.7,1,905,905,905,1206,779,735,648,1209,1135,498,1,1025,570,1,1,1216,1402,1,15:08,2024,2025
2024-25,1641724,Jett Howard,Jett,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,6.0,1,905,905,905,1617,779,735,648,1209,1,1,1,1528,570,1,420,1216,1390,1,3:49,2024,2025
2024-25,1641710,Anthony Black,Anthony,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,20.6,0.0,1.0,0.0,2.0,7.0,3.0,3.0,16.0,0.0,0.0,1.0,1.0,20.6,1,905,905,905,1002,779,701,648,828,900,498,581,1025,570,1,420,805,772,1,20:33,2024,2025
2024-25,1631216,Caleb Houstan,Caleb,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,6.9,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-1.0,1,905,905,905,1503,779,735,648,1209,657,1,1,1528,570,1,1,1216,1787,1,6:53,2024,2025
2024-25,1629048,Goga Bitadze,Goga,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,2.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1,905,905,905,1702,779,735,648,1209,536,1,1,1609,570,1,791,1216,1685,1,2:23,2024,2025
2024-25,1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,34.5,2.0,3.0,2.0,10.0,14.0,3.0,11.0,34.0,0.0,1.0,1.0,4.0,31.5,1,905,905,905,408,439,261,338,180,1501,498,1460,302,570,1208,420,234,439,1,34:28,2024,2025
