close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203114,Khris Middleton,1610612749,MIL,F,26.0,81,81,0.498,188,489,0.384,0.368,0.017
203507,Giannis Antetokounmpo,1610612749,MIL,F,23.0,74,74,0.443,135,402,0.336,0.376,-0.04
202339,Eric Bledsoe,1610612749,MIL,G,28.0,74,73,0.459,145,385,0.377,0.376,0.001
203089,John Henson,1610612749,MIL,C,27.0,75,74,0.368,146,378,0.386,0.374,0.012
203503,Tony Snell,1610612749,MIL,G,26.0,74,71,0.48,124,326,0.38,0.374,0.007
203092,Tyler Zeller,1610612749,MIL,C,28.0,64,63,0.441,133,306,0.435,0.37,0.065
1627748,Thon Maker,1610612749,MIL,C-F,21.0,71,67,0.312,81,214,0.379,0.376,0.002
1627763,Malcolm Brogdon,1610612749,MIL,G,25.0,47,46,0.44,85,200,0.425,0.373,0.052
1628425,Sterling Brown,1610612749,MIL,G,23.0,51,46,0.49,55,149,0.369,0.367,0.002
203953,Jabari Parker,1610612749,MIL,F,23.0,31,31,0.419,41,122,0.336,0.369,-0.033
203521,Matthew Dellavedova,1610612749,MIL,G,27.0,37,36,0.467,37,115,0.322,0.367,-0.046
1891,Jason Terry,1610612749,MIL,G,40.0,47,43,0.46,37,110,0.336,0.369,-0.032
203498,Shabazz Muhammad,1610612749,MIL,G-F,25.0,34,27,0.448,14,47,0.298,0.366,-0.068
201943,Brandon Jennings,1610612749,MIL,G,28.0,12,8,0.338,10,23,0.435,0.347,0.088
203141,Mirza Teletovic,1610612749,MIL,F,32.0,9,9,0.434,7,23,0.304,0.375,-0.071
1627762,Joel Bolomboy,1610612749,MIL,F-C,24.0,5,5,0.522,5,12,0.417,0.351,0.066
1628391,D.J. Wilson,1610612749,MIL,F,22.0,11,7,0.344,4,11,0.364,0.366,-0.003
1627850,Marshall Plumlee,1610612749,MIL,C,25.0,6,4,0.233,1,7,0.143,0.389,-0.246
204098,Xavier Munford,1610612749,MIL,G,26.0,5,1,0.286,1,2,0.5,0.333,0.168
