close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
203089,John Henson,1610612749,MIL,C,27.0,75,75,0.48,281,492,0.571,0.613,-0.042
1627748,Thon Maker,1610612749,MIL,C-F,21.0,71,70,0.552,221,378,0.585,0.612,-0.028
203507,Giannis Antetokounmpo,1610612749,MIL,F,23.0,74,74,0.411,196,373,0.525,0.609,-0.083
203114,Khris Middleton,1610612749,MIL,F,26.0,81,81,0.365,233,358,0.651,0.612,0.039
202339,Eric Bledsoe,1610612749,MIL,G,28.0,74,73,0.4,200,335,0.597,0.589,0.008
203503,Tony Snell,1610612749,MIL,G,26.0,74,70,0.343,145,233,0.622,0.597,0.025
203092,Tyler Zeller,1610612749,MIL,C,28.0,64,59,0.318,137,221,0.62,0.617,0.003
1627763,Malcolm Brogdon,1610612749,MIL,G,25.0,47,45,0.374,100,170,0.588,0.598,-0.01
203953,Jabari Parker,1610612749,MIL,F,23.0,31,31,0.454,77,132,0.583,0.615,-0.032
1628425,Sterling Brown,1610612749,MIL,G,23.0,51,43,0.411,80,125,0.64,0.606,0.034
1891,Jason Terry,1610612749,MIL,G,40.0,47,34,0.41,65,98,0.663,0.599,0.064
203521,Matthew Dellavedova,1610612749,MIL,G,27.0,37,32,0.374,61,92,0.663,0.599,0.064
203498,Shabazz Muhammad,1610612749,MIL,G-F,25.0,34,20,0.352,29,37,0.784,0.606,0.178
201943,Brandon Jennings,1610612749,MIL,G,28.0,12,12,0.471,24,32,0.75,0.598,0.152
1627850,Marshall Plumlee,1610612749,MIL,C,25.0,6,6,0.567,11,17,0.647,0.616,0.032
1628391,D.J. Wilson,1610612749,MIL,F,22.0,11,7,0.531,12,17,0.706,0.584,0.122
203141,Mirza Teletovic,1610612749,MIL,F,32.0,9,7,0.283,10,15,0.667,0.59,0.076
204098,Xavier Munford,1610612749,MIL,G,26.0,5,4,0.571,4,4,1.0,0.546,0.454
1627762,Joel Bolomboy,1610612749,MIL,F-C,24.0,5,2,0.174,3,4,0.75,0.59,0.16
