player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,19,13,6,0.684,13.2,0.452,0.548,0.389,0.018,0.531,0.168,0.08,0.177,0.372,0.591,0.409,0.95,0.05,0.762,0.238,42,104,0.404,16,16,168,38,130,143,75,136,111,56,48,139,68,111,89,99,86,76,80,123,55,46,137
1642349,Ajay Mitchell,Ajay,1610612760,OKC,22.0,10,7,3,0.7,7.1,0.613,0.387,0.513,0.051,0.385,0.179,0.102,0.308,0.462,0.3,0.7,0.8,0.2,0.467,0.533,15,31,0.484,61,39,56,21,164,90,128,87,83,97,42,129,13,83,152,36,115,48,164,39,109,115,70
1627936,Alex Caruso,Alex,1610612760,OKC,31.0,20,14,6,0.7,23.9,0.421,0.579,0.32,0.02,0.525,0.215,0.155,0.27,0.3,0.656,0.344,1.0,0.0,0.836,0.164,67,140,0.479,1,1,168,21,85,150,68,152,109,61,29,86,22,140,67,121,1,83,65,138,28,28,76
1641717,Cason Wallace,Cason,1610612760,OKC,21.0,20,14,6,0.7,22.9,0.481,0.519,0.514,0.038,0.429,0.219,0.057,0.248,0.476,0.593,0.407,1.0,0.0,0.738,0.262,42,104,0.404,1,1,168,21,90,136,82,86,92,80,28,150,32,77,88,100,1,83,90,113,55,46,137
1631096,Chet Holmgren,Chet,1610612760,OKC,23.0,20,14,6,0.7,29.8,0.645,0.355,0.541,0.05,0.236,0.135,0.223,0.186,0.491,0.733,0.267,1.0,0.0,0.793,0.207,111,234,0.474,1,1,168,21,64,85,133,73,84,134,72,45,64,70,55,133,1,83,74,129,11,12,81
1641794,Dillon Jones,Dillon,1610612760,OKC,23.0,8,6,2,0.75,4.8,0.556,0.444,0.421,0.105,0.474,0.368,0.105,0.105,0.316,0.5,0.5,1.0,0.0,0.714,0.286,7,9,0.778,72,46,24,14,182,108,109,119,38,70,9,127,132,137,103,69,1,83,93,108,139,155,15
1628392,Isaiah Hartenstein,Isaiah,1610612760,OKC,27.0,20,14,6,0.7,23.0,1.0,0.0,0.921,0.012,0.0,0.048,0.079,0.17,0.909,0.737,0.263,0.0,0.0,0.737,0.263,76,124,0.613,1,1,168,21,89,1,190,14,114,164,133,140,79,14,54,134,161,83,91,112,21,37,27
1630198,Isaiah Joe,Isaiah,1610612760,OKC,25.0,20,14,6,0.7,9.8,0.232,0.768,0.25,0.063,0.656,0.135,0.094,0.229,0.188,0.917,0.083,0.905,0.095,0.909,0.091,33,69,0.478,1,1,168,21,141,192,26,170,69,36,71,132,36,169,31,156,96,68,48,154,66,72,77
1631114,Jalen Williams,Jalen,1610612760,OKC,24.0,20,14,6,0.7,34.8,0.707,0.293,0.582,0.101,0.216,0.159,0.202,0.173,0.481,0.347,0.653,0.7,0.3,0.417,0.583,151,338,0.447,1,1,168,21,37,61,157,65,40,140,52,56,71,75,146,42,131,31,171,32,4,3,101
1631119,Jaylin Williams,Jaylin,1610612760,OKC,22.0,16,11,5,0.688,8.0,0.313,0.688,0.316,0.053,0.553,0.184,0.131,0.079,0.263,1.0,0.0,1.0,0.0,1.0,0.0,13,32,0.406,27,20,155,37,152,177,41,155,81,55,38,104,150,152,1,159,1,83,1,163,115,114,135
1629026,Kenrich Williams,Kenrich,1610612760,OKC,30.0,13,10,3,0.769,8.0,0.556,0.444,0.667,0.056,0.25,0.25,0.083,0.278,0.611,0.5,0.5,1.0,0.0,0.6,0.4,15,36,0.417,43,21,56,12,154,108,109,46,76,130,19,135,20,43,103,69,1,83,128,72,109,108,125
1629652,Luguentz Dort,Luguentz,1610612760,OKC,26.0,20,14,6,0.7,28.9,0.155,0.845,0.137,0.0,0.783,0.087,0.08,0.118,0.137,0.909,0.091,0.976,0.024,0.962,0.038,53,142,0.373,1,1,168,21,68,197,21,185,117,17,108,138,118,179,33,155,83,81,42,161,39,27,161
1631172,Ousmane Dieng,Ousmane,1610612760,OKC,22.0,7,5,2,0.714,4.1,0.286,0.714,0.0,0.0,0.818,0.0,0.182,0.0,0.0,0.0,0.0,0.333,0.667,0.333,0.667,3,7,0.429,86,55,24,20,194,181,36,188,117,15,149,65,165,186,179,159,153,10,180,21,162,171,117
1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,26.0,20,14,6,0.7,37.1,0.78,0.22,0.59,0.191,0.148,0.1,0.262,0.193,0.399,0.123,0.877,0.2,0.8,0.134,0.866,209,441,0.474,1,1,168,21,23,48,170,61,10,153,100,29,57,102,174,14,159,4,197,6,1,1,82
