season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2024-25,1610612766,22400068,2024-10-23,CHA,HOU,HOU,1610612745,1,110,105,W,5
2024-25,1610612766,22400079,2024-10-25,CHA,ATL,ATL,1610612737,2,120,125,L,-5
2024-25,1610612766,22400088,2024-10-26,MIA,CHA,MIA,1610612748,3,106,114,L,-8
2024-25,1610612766,22400117,2024-10-30,TOR,CHA,TOR,1610612761,4,138,133,W,5
2024-25,1610612766,22400132,2024-11-01,BOS,CHA,BOS,1610612738,5,109,124,L,-15
2024-25,1610612766,22400141,2024-11-02,BOS,CHA,BOS,1610612738,6,103,113,L,-10
2024-25,1610612766,22400162,2024-11-04,CHA,MIN,MIN,1610612750,7,93,114,L,-21
2024-25,1610612766,22400169,2024-11-06,DET,CHA,DET,1610612765,8,108,107,W,1
2024-25,1610612766,22400184,2024-11-08,IND,CHA,IND,1610612754,9,103,83,W,20
2024-25,1610612766,22400205,2024-11-10,CHA,PHI,PHI,1610612755,10,105,107,L,-2
2024-25,1610612766,22400003,2024-11-12,CHA,ORL,ORL,1610612753,11,89,114,L,-25
2024-25,1610612766,22400229,2024-11-16,MIL,CHA,MIL,1610612749,12,115,114,W,1
2024-25,1610612766,22400236,2024-11-17,CHA,CLE,CLE,1610612739,13,114,128,L,-14
2024-25,1610612766,22400022,2024-11-19,CHA,BKN,BKN,1610612751,14,115,116,L,-1
2024-25,1610612766,22400260,2024-11-21,DET,CHA,DET,1610612765,15,123,121,W,2
2024-25,1610612766,22400268,2024-11-23,CHA,MIL,MIL,1610612749,16,119,125,L,-6
2024-25,1610612766,22400277,2024-11-25,ORL,CHA,ORL,1610612753,17,84,95,L,-11
2024-25,1610612766,22400286,2024-11-27,MIA,CHA,MIA,1610612748,18,94,98,L,-4
2024-25,1610612766,22400040,2024-11-29,NYK,CHA,NYK,1610612752,19,98,99,L,-1
2024-25,1610612766,22400300,2024-11-30,ATL,CHA,ATL,1610612737,20,104,107,L,-3
2024-25,1610612766,22400050,2024-12-03,PHI,CHA,PHI,1610612755,21,104,110,L,-6
2024-25,1610612766,22400327,2024-12-05,CHA,NYK,NYK,1610612752,22,101,125,L,-24
2024-25,1610612766,22400340,2024-12-07,CLE,CHA,CLE,1610612739,23,102,116,L,-14
2024-25,1610612766,22400349,2024-12-08,CHA,IND,IND,1610612754,24,113,109,W,4
2024-25,1610612766,22401212,2024-12-13,CHA,CHI,CHI,1610612741,25,95,109,L,-14
2024-25,1610612766,22401222,2024-12-16,PHI,CHA,PHI,1610612755,26,108,121,L,-13
2024-25,1610612766,22400362,2024-12-19,CHA,WAS,WAS,1610612764,27,114,123,L,-9
2024-25,1610612766,22400373,2024-12-20,CHA,PHI,PHI,1610612755,28,98,108,L,-10
2024-25,1610612766,22400391,2024-12-23,HOU,CHA,HOU,1610612745,29,101,114,L,-13
2024-25,1610612766,22400412,2024-12-26,CHA,WAS,WAS,1610612764,30,110,113,L,-3
2024-25,1610612766,22400428,2024-12-28,OKC,CHA,OKC,1610612760,31,94,106,L,-12
2024-25,1610612766,22400442,2024-12-30,CHI,CHA,CHI,1610612741,32,108,115,L,-7
2024-25,1610612766,22400469,2025-01-03,CHA,DET,DET,1610612765,33,94,98,L,-4
2024-25,1610612766,22400488,2025-01-05,CHA,CLE,CLE,1610612739,34,105,115,L,-10
2024-25,1610612766,22400502,2025-01-07,PHX,CHA,PHX,1610612756,35,115,104,W,11
2024-25,1610612766,22400547,2025-01-12,CHA,PHX,PHX,1610612756,36,113,120,L,-7
2024-25,1610612766,22400569,2025-01-15,CHA,UTA,UTA,1610612762,37,117,112,W,5
2024-25,1610612766,22400584,2025-01-17,CHA,CHI,CHI,1610612741,38,125,123,W,2
2024-25,1610612766,22400599,2025-01-20,DAL,CHA,DAL,1610612742,39,110,105,W,5
2024-25,1610612766,22400616,2025-01-22,CHA,MEM,MEM,1610612763,40,120,132,L,-12
2024-25,1610612766,22400630,2025-01-24,POR,CHA,POR,1610612757,41,97,102,L,-5
2024-25,1610612766,22400637,2025-01-25,NOP,CHA,NOP,1610612740,42,123,92,W,31
2024-25,1610612766,22400648,2025-01-27,LAL,CHA,LAL,1610612747,43,107,112,L,-5
2024-25,1610612766,22400663,2025-01-29,BKN,CHA,BKN,1610612751,44,83,104,L,-21
2024-25,1610612766,22400679,2025-01-31,LAC,CHA,LAC,1610612746,45,104,112,L,-8
2024-25,1610612766,22400688,2025-02-01,DEN,CHA,DEN,1610612743,46,104,107,L,-3
2024-25,1610612766,22400700,2025-02-03,WAS,CHA,WAS,1610612764,47,114,124,L,-10
2024-25,1610612766,22400717,2025-02-05,MIL,CHA,MIL,1610612749,48,102,112,L,-10
2024-25,1610612766,22400734,2025-02-07,SAS,CHA,SAS,1610612759,49,117,116,W,1
2024-25,1610612766,22400752,2025-02-09,CHA,DET,DET,1610612765,50,102,112,L,-10
2024-25,1610612766,22400758,2025-02-10,CHA,BKN,BKN,1610612751,51,89,97,L,-8
2024-25,1610612766,22400770,2025-02-12,CHA,ORL,ORL,1610612753,52,86,102,L,-16
2024-25,1610612766,22400524,2025-02-19,CHA,LAL,LAL,1610612747,53,100,97,W,3
2024-25,1610612766,22400794,2025-02-20,CHA,DEN,DEN,1610612743,54,115,129,L,-14
2024-25,1610612766,22400810,2025-02-22,CHA,POR,POR,1610612757,55,88,141,L,-53
2024-25,1610612766,22400828,2025-02-24,CHA,SAC,SAC,1610612758,56,88,130,L,-42
2024-25,1610612766,22400834,2025-02-25,CHA,GSW,GSW,1610612744,57,92,128,L,-36
2024-25,1610612766,22400847,2025-02-27,CHA,DAL,DAL,1610612742,58,96,103,L,-7
2024-25,1610612766,22400860,2025-03-01,WAS,CHA,WAS,1610612764,59,100,113,L,-13
2024-25,1610612766,22400875,2025-03-03,GSW,CHA,GSW,1610612744,60,101,119,L,-18
2024-25,1610612766,22400892,2025-03-05,MIN,CHA,MIN,1610612750,61,110,125,L,-15
2024-25,1610612766,22400904,2025-03-07,CLE,CHA,CLE,1610612739,62,117,118,L,-1
2024-25,1610612766,22400912,2025-03-08,BKN,CHA,BKN,1610612751,63,105,102,W,3
2024-25,1610612766,22400931,2025-03-10,CHA,MIA,MIA,1610612748,64,105,102,W,3
2024-25,1610612766,22400945,2025-03-12,CHA,ATL,ATL,1610612737,65,110,123,L,-13
2024-25,1610612766,22400964,2025-03-14,CHA,SAS,SAS,1610612759,66,145,134,W,11
2024-25,1610612766,22400538,2025-03-16,CHA,LAC,LAC,1610612746,67,88,123,L,-35
2024-25,1610612766,22400993,2025-03-18,ATL,CHA,ATL,1610612737,68,102,134,L,-32
2024-25,1610612766,22401010,2025-03-20,NYK,CHA,NYK,1610612752,69,115,98,W,17
2024-25,1610612766,22401017,2025-03-21,CHA,OKC,OKC,1610612760,70,106,141,L,-35
2024-25,1610612766,22401032,2025-03-23,CHA,MIA,MIA,1610612748,71,105,122,L,-17
2024-25,1610612766,22401045,2025-03-25,ORL,CHA,ORL,1610612753,72,104,111,L,-7
2024-25,1610612766,22401069,2025-03-28,CHA,TOR,TOR,1610612761,73,97,108,L,-11
2024-25,1610612766,22401085,2025-03-30,CHA,NOP,NOP,1610612740,74,94,98,L,-4
2024-25,1610612766,22401089,2025-03-31,UTA,CHA,UTA,1610612762,75,110,106,W,4
2024-25,1610612766,22401104,2025-04-02,CHA,IND,IND,1610612754,76,105,119,L,-14
2024-25,1610612766,22401118,2025-04-04,SAC,CHA,SAC,1610612758,77,102,125,L,-23
2024-25,1610612766,22401133,2025-04-06,CHI,CHA,CHI,1610612741,78,117,131,L,-14
2024-25,1610612766,22401146,2025-04-08,MEM,CHA,MEM,1610612763,79,100,124,L,-24
2024-25,1610612766,22401158,2025-04-09,CHA,TOR,TOR,1610612761,80,96,126,L,-30
2024-25,1610612766,22401174,2025-04-11,CHA,BOS,BOS,1610612738,81,94,130,L,-36
2024-25,1610612766,22401187,2025-04-13,CHA,BOS,BOS,1610612738,82,86,93,L,-7
