group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1629020,Jarred Vanderbilt,Jarred,1610612750,MIN,23.0,4,1,3,0.25,7.48,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,1,0,2,-12,6.2,1,0,5.0,41,63,99,103,76,48,70,1,42,69,42,42,45,42,38,43,53,55,40,2,28,1,60,57,62,131,64,19,2,65,MIN
Players,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,26.0,5,2,3,0.4,11.708333333333334,1,5,0.2,0,2,0.0,0,0,0.0,0,1,1,3,0,1,0,0,0,2,2,-1,10.7,0,0,8.0,23,40,99,76,41,48,31,72,42,30,42,42,45,42,38,43,53,7,40,2,28,1,1,22,62,69,42,37,2,51,MIN
Players,1630183,Jaden McDaniels,Jaden,1610612750,MIN,21.0,3,1,2,0.333,10.188333333333333,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,2,0,0,0,3,-6,10.2,0,0,9.0,57,63,62,86,50,48,70,1,13,41,1,42,45,42,38,43,53,55,40,28,1,1,1,57,54,111,44,37,2,44,MIN
Players,1629675,Naz Reid,Naz,1610612750,MIN,22.0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,106,105,21,105,134,75,93,75,42,69,42,42,45,42,38,84,88,55,40,28,28,1,1,57,83,52,104,37,2,104,MIN
Players,1630162,Anthony Edwards,Anthony,1610612750,MIN,20.0,5,2,3,0.4,17.571666666666665,2,11,0.182,1,6,0.167,4,4,1.0,2,2,4,2,0,0,1,1,0,2,9,-12,19.8,0,0,18.0,23,40,99,76,24,30,7,73,13,4,40,8,11,1,7,21,11,12,40,28,5,116,1,22,22,131,15,37,2,16,MIN
Players,202328,Greg Monroe,Greg,1610612750,MIN,32.0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,106,105,21,105,134,75,93,75,42,69,42,42,45,42,38,84,88,55,40,28,28,1,1,57,83,52,104,37,2,104,MIN
Players,1627752,Taurean Prince,Taurean,1610612750,MIN,28.0,2,2,0,1.0,0.7233333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-4,0.0,0,0,0.0,80,40,1,1,113,75,93,75,42,69,42,42,45,42,38,84,88,55,40,28,28,1,1,57,83,101,104,37,2,104,MIN
Players,1627736,Malik Beasley,Malik,1610612750,MIN,25.0,1,1,0,1.0,0.5666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,3,1.2,0,0,1.0,106,63,1,1,116,75,93,75,42,69,42,42,45,42,38,43,53,55,40,28,28,1,1,57,83,35,95,37,2,95,MIN
Players,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,26.0,5,2,3,0.4,17.51,2,5,0.4,1,3,0.333,3,4,0.75,0,3,3,1,2,0,2,0,3,2,8,-10,17.1,4,0,17.0,23,40,99,76,25,30,31,50,13,21,27,14,11,25,38,11,20,24,3,28,1,1,118,22,27,125,22,4,2,18,MIN
Players,1629162,Jordan McLaughlin,Jordan,1610612750,MIN,26.0,2,0,2,0.0,6.555,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,1,0,2,-9,6.2,0,0,5.0,80,105,62,105,83,48,70,1,42,69,42,42,45,42,38,43,53,12,40,28,28,1,60,57,62,120,64,37,2,65,MIN
Players,201976,Patrick Beverley,Patrick,1610612750,MIN,33.0,5,2,3,0.4,15.555,2,6,0.333,1,4,0.25,2,4,0.5,0,1,1,0,0,0,2,1,3,3,7,-9,14.2,0,0,13.0,23,40,99,76,30,30,26,58,13,14,35,22,11,31,38,43,53,55,40,28,1,116,118,13,30,120,26,37,2,30,MIN
