group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,1630162,Anthony Edwards,Anthony,1610612750,MIN,20.0,5,2,3,0.4,3.5,93.5,91.7,91.7,123.0,132.4,132.4,-29.4,-40.7,-40.7,0.25,0.0,13.3,0.091,0.071,0.08,0.0,0.0,0.227,0.353,0.342,0.342,98.18,95.61,79.67,95.61,0.085,36,2,11,0.4,2.2,0.182,23,40,99,76,27,91,83,83,91,112,112,101,112,112,18,25,42,21,71,47,1,1,72,76,16,16,39,75,75,55,30,7,45,12,73
Players,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,26.0,5,2,3,0.4,2.3,89.3,87.5,87.5,100.7,104.8,104.8,-11.4,-17.3,-17.3,0.5,0.0,37.5,0.0,0.053,0.03,0.0,0.0,0.2,0.2,0.192,0.196,92.98,92.24,76.87,92.24,0.105,24,1,5,0.2,1.0,0.2,23,40,99,76,83,99,92,92,47,64,64,82,86,86,6,25,13,38,79,83,1,1,73,82,36,42,63,87,87,50,48,31,68,40,72
Players,202328,Greg Monroe,Greg,1610612750,MIN,32.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,106,105,21,105,134,115,115,115,1,1,1,64,61,61,55,25,55,38,84,88,1,1,75,83,100,100,132,134,134,82,75,93,75,93,75
Players,1630183,Jaden McDaniels,Jaden,1610612750,MIN,21.0,3,1,2,0.333,3.4,100.6,100.0,100.0,131.0,136.8,136.8,-30.4,-36.8,-36.8,0.0,0.0,0.0,0.0,0.071,0.038,0.0,0.0,1.5,1.5,0.048,0.048,93.57,91.87,76.56,91.87,0.123,20,1,1,0.3,0.3,1.0,57,63,62,86,31,81,68,68,104,116,116,103,111,111,55,25,55,38,71,80,1,1,1,1,96,95,57,90,90,44,48,70,52,75,1
Players,1629020,Jarred Vanderbilt,Jarred,1610612750,MIN,23.0,4,1,3,0.25,1.9,70.9,68.8,68.8,123.4,135.3,135.3,-52.5,-66.5,-66.5,0.0,0.0,0.0,0.0,0.071,0.04,0.0,0.0,1.0,1.0,0.059,0.061,109.6,105.88,88.24,105.88,0.113,16,1,1,0.3,0.3,1.0,41,63,99,103,96,107,107,107,92,115,115,113,120,120,55,25,55,38,71,79,1,1,5,9,91,89,19,27,27,49,48,70,64,87,1
Players,1629162,Jordan McLaughlin,Jordan,1610612750,MIN,26.0,2,0,2,0.0,3.3,93.7,92.9,92.9,162.7,169.2,169.2,-69.1,-76.4,-76.4,0.667,0.0,66.7,0.0,0.1,0.056,0.0,0.0,1.0,1.0,0.071,0.072,100.32,98.86,82.38,98.86,0.121,14,1,1,0.5,0.5,1.0,80,105,62,105,42,90,80,80,119,129,129,119,124,124,2,25,2,38,58,66,1,1,5,9,85,87,34,52,52,45,48,70,26,67,1
Players,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,26.0,5,2,3,0.4,3.5,93.5,91.7,91.7,120.4,126.5,126.5,-26.8,-34.8,-34.8,0.125,0.5,10.0,0.0,0.111,0.061,20.0,20.5,0.5,0.592,0.237,0.235,97.32,95.95,79.95,95.95,0.063,36,2,5,0.4,1.0,0.4,23,40,99,76,28,91,83,83,88,110,110,99,108,108,40,22,49,38,52,59,116,119,42,45,28,30,44,72,72,60,30,31,45,40,50
Players,1627736,Malik Beasley,Malik,1610612750,MIN,25.0,1,1,0,1.0,0.6,300.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,84.71,84.71,70.59,84.71,0.222,1,0,0,0.0,0.0,0.0,106,63,1,1,114,1,1,1,1,1,1,1,1,1,55,25,55,38,1,1,1,1,75,83,100,100,108,117,117,18,75,93,75,93,75
Players,1629675,Naz Reid,Naz,1610612750,MIN,22.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,106,105,21,105,134,115,115,115,1,1,1,64,61,61,55,25,55,38,84,88,1,1,75,83,100,100,132,134,134,82,75,93,75,93,75
Players,201976,Patrick Beverley,Patrick,1610612750,MIN,33.0,5,2,3,0.4,3.1,92.2,90.0,90.0,114.6,124.1,124.1,-22.4,-34.1,-34.1,0.0,0.0,0.0,0.0,0.042,0.023,0.0,0.0,0.417,0.451,0.25,0.248,93.62,91.03,75.86,91.03,0.0,30,2,6,0.4,1.2,0.333,23,40,99,76,53,94,87,87,78,106,106,96,107,107,55,25,55,38,83,87,1,1,59,65,25,28,56,92,92,82,30,26,45,33,58
Players,1627752,Taurean Prince,Taurean,1610612750,MIN,28.0,2,2,0,1.0,0.4,144.9,100.0,100.0,180.2,160.0,160.0,-35.3,-60.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.89,298.62,248.85,298.62,0.0,4,0,0,0.0,0.0,0.0,80,40,1,1,117,17,68,68,124,125,125,106,115,115,55,25,55,38,84,88,1,1,75,83,100,100,13,15,15,82,75,93,75,93,75
