close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
201145,Jeff Green,1610612746,LAC,F,29.0,6,6,1.0,34,81,0.42,0.45,-0.031
200755,JJ Redick,1610612746,LAC,G,32.0,6,6,1.0,27,67,0.403,0.451,-0.048
201599,DeAndre Jordan,1610612746,LAC,C,27.0,6,6,1.0,24,62,0.387,0.451,-0.064
203085,Austin Rivers,1610612746,LAC,G,23.0,6,6,1.0,18,48,0.375,0.428,-0.053
201933,Blake Griffin,1610612746,LAC,F,27.0,4,4,1.0,19,48,0.396,0.442,-0.046
201601,Luc Mbah a Moute,1610612746,LAC,F,29.0,5,5,1.0,16,41,0.39,0.437,-0.047
101108,Chris Paul,1610612746,LAC,G,31.0,4,4,1.0,14,38,0.368,0.425,-0.057
2037,Jamal Crawford,1610612746,LAC,G,36.0,6,6,1.0,22,37,0.595,0.459,0.136
202332,Cole Aldrich,1610612746,LAC,C,27.0,6,6,1.0,18,32,0.563,0.472,0.091
202325,Wesley Johnson,1610612746,LAC,F-G,28.0,6,6,1.0,5,28,0.179,0.445,-0.266
1718,Paul Pierce,1610612746,LAC,F,38.0,5,5,1.0,6,19,0.316,0.45,-0.134
203143,Pablo Prigioni,1610612746,LAC,G,39.0,3,3,1.0,6,13,0.462,0.418,0.043
203912,C.J. Wilcox,1610612746,LAC,G,25.0,1,1,1.0,2,3,0.667,0.423,0.243
201965,Jeff Ayres,1610612746,LAC,F-C,29.0,1,1,1.0,1,1,1.0,0.364,0.636
