season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2024-25,1610612761,TOR,Toronto Raptors,22401197,2025-04-13,TOR @ SAS,L,48.0,46,97,0.474,14,39,0.359,12,16,0.75,12,30,42,32,13.0,8,1,2,23,13,118,-7.0,1,1231,1231,1231,121,437,324,1119,934,933,1217,1889,1907,1525,848,1652,1443,322,850,1073,2304,158,2046,2202,891,1608,1,2024,2025,False,SAS,TOR,APR
2024-25,1610612761,TOR,Toronto Raptors,22401178,2025-04-11,TOR @ DAL,L,48.0,40,100,0.4,11,39,0.282,11,18,0.611,16,27,43,22,11.0,11,4,10,15,12,102,-22.0,1,1231,1231,1231,121,1438,153,2190,1661,933,2046,2028,1617,2326,234,2068,1282,1909,429,346,1274,2353,398,2314,2003,2251,1,2024,2025,False,DAL,TOR,APR
2024-25,1610612761,TOR,Toronto Raptors,22401158,2025-04-09,TOR vs. CHA,W,48.0,49,104,0.471,19,52,0.365,9,12,0.75,16,39,55,37,9.0,8,2,3,16,13,126,30.0,1,1,1,1,121,174,59,1182,182,60,1152,2256,2282,1525,234,277,135,68,152,1073,2078,384,570,2202,389,69,1,2024,2025,True,TOR,CHA,APR
2024-25,1610612761,TOR,Toronto Raptors,22401134,2025-04-06,TOR @ BKN,W,48.0,47,94,0.5,12,36,0.333,14,22,0.636,13,34,47,30,19.0,16,4,7,21,18,120,11.0,1,1,1,1,121,335,570,663,1413,1366,1468,1571,1008,2249,652,926,705,541,2098,21,1274,1902,1694,1204,735,563,1,2024,2025,False,BKN,TOR,APR
2024-25,1610612761,TOR,Toronto Raptors,22401121,2025-04-04,TOR vs. DET,L,48.0,38,91,0.418,13,37,0.351,16,20,0.8,16,33,49,24,16.0,9,6,7,24,14,105,-12.0,1,1231,1231,1231,121,1796,899,2012,1171,1227,1294,1228,1301,1029,234,1131,505,1570,1583,797,560,1902,2162,2064,1790,1899,1,2024,2025,True,TOR,DET,APR
2024-25,1610612761,TOR,Toronto Raptors,22401116,2025-04-03,TOR vs. POR,L,48.0,44,96,0.458,12,34,0.353,3,5,0.6,13,22,35,29,18.0,14,1,6,19,13,103,-9.0,1,1231,1231,1231,121,703,392,1406,1413,1627,1275,2455,2455,2341,652,2412,2225,687,1953,81,2304,1573,1258,2202,1945,1735,1,2024,2025,True,TOR,POR,APR
2024-25,1610612761,TOR,Toronto Raptors,22401099,2025-04-01,TOR @ CHI,L,48.0,44,97,0.454,20,45,0.444,10,11,0.909,9,26,35,35,12.0,7,3,2,20,9,118,-19.0,1,1231,1231,1231,121,703,324,1487,114,312,359,2148,2344,208,1566,2171,2225,132,640,1360,1712,158,1491,2437,891,2175,1,2024,2025,False,CHI,TOR,APR
2024-25,1610612761,TOR,Toronto Raptors,22401087,2025-03-30,TOR @ PHI,W,48.0,49,103,0.476,17,38,0.447,12,18,0.667,13,33,46,32,11.0,10,4,10,13,12,127,18.0,1,1,1,1,121,174,77,1090,410,1078,346,1889,1617,2105,652,1131,835,322,429,539,1274,2353,148,2314,341,287,1,2024,2025,False,PHI,TOR,MAR
2024-25,1610612761,TOR,Toronto Raptors,22401069,2025-03-28,TOR vs. CHA,W,48.0,42,95,0.442,14,44,0.318,10,15,0.667,11,34,45,28,6.0,9,5,5,15,12,108,11.0,1,1,1,1,121,1068,477,1675,934,384,1711,2148,2021,2105,1051,926,976,840,18,797,889,1188,398,2314,1616,563,1,2024,2025,True,TOR,CHA,MAR
2024-25,1610612761,TOR,Toronto Raptors,22401054,2025-03-26,TOR @ BKN,W,48.0,43,102,0.422,10,33,0.303,20,23,0.87,17,46,63,34,12.0,5,3,9,22,21,116,30.0,1,1,1,1,121,866,96,1955,1891,1749,1863,623,899,444,160,27,12,186,640,1998,1712,2275,1887,575,1025,69,1,2024,2025,False,BKN,TOR,MAR
2024-25,1610612761,TOR,Toronto Raptors,22401039,2025-03-24,TOR @ WAS,W,48.0,41,101,0.406,10,36,0.278,20,27,0.741,17,43,60,28,12.0,11,6,9,23,19,112,8.0,1,1,1,1,121,1234,121,2148,1891,1366,2092,623,471,1641,160,78,32,840,640,346,560,2275,2046,971,1331,727,1,2024,2025,False,WAS,TOR,MAR
2024-25,1610612761,TOR,Toronto Raptors,22401033,2025-03-23,TOR vs. SAS,L,48.0,35,92,0.38,10,39,0.256,9,13,0.692,16,30,46,27,22.0,8,3,6,21,14,89,-34.0,1,1231,1231,1231,121,2164,768,2343,1891,933,2229,2256,2188,1984,234,1652,835,1013,2345,1073,1712,1573,1694,2064,2395,2407,1,2024,2025,True,TOR,SAS,MAR
2024-25,1610612761,TOR,Toronto Raptors,22401005,2025-03-20,TOR @ GSW,L,48.0,44,78,0.564,11,26,0.423,15,19,0.789,7,37,44,32,23.0,7,4,5,24,15,114,-3.0,1,1231,1231,1231,121,703,2291,100,1661,2340,517,1416,1458,1180,2024,489,1127,322,2394,1360,1274,1188,2162,1892,1168,1356,1,2024,2025,False,GSW,TOR,MAR
2024-25,1610612761,TOR,Toronto Raptors,22400991,2025-03-17,TOR @ PHX,L,48.0,31,87,0.356,10,35,0.286,17,23,0.739,12,28,40,20,12.0,4,2,4,15,21,89,-40.0,1,1231,1231,1231,121,2413,1449,2415,1891,1495,2019,1052,899,1655,848,1951,1715,2163,640,2190,2078,750,398,575,2395,2439,1,2024,2025,False,PHX,TOR,MAR
2024-25,1610612761,TOR,Toronto Raptors,22400980,2025-03-16,TOR @ POR,L,48.0,38,94,0.404,10,31,0.323,16,20,0.8,19,28,47,29,18.0,12,0,7,22,20,102,-3.0,1,1231,1231,1231,121,1796,570,2166,1891,1971,1671,1228,1301,1029,61,1951,705,687,1953,217,2427,1902,1887,767,2003,1356,1,2024,2025,False,POR,TOR,MAR
2024-25,1610612761,TOR,Toronto Raptors,22400966,2025-03-14,TOR @ UTA,W,48.0,44,91,0.484,12,32,0.375,26,35,0.743,10,41,51,28,15.0,9,6,2,26,25,126,8.0,1,1,1,1,121,703,899,941,1413,1863,1024,133,80,1635,1308,148,340,840,1341,797,560,158,2319,143,389,727,1,2024,2025,False,UTA,TOR,MAR
2024-25,1610612761,TOR,Toronto Raptors,22400947,2025-03-12,TOR vs. PHI,W,48.0,44,100,0.44,16,40,0.4,14,18,0.778,17,42,59,33,22.0,7,5,11,17,20,118,13.0,1,1,1,1,121,703,153,1704,567,795,723,1571,1617,1292,160,105,46,240,2345,1360,889,2405,792,767,891,467,1,2024,2025,True,TOR,PHI,MAR
2024-25,1610612761,TOR,Toronto Raptors,22400932,2025-03-10,TOR vs. WAS,W,48.0,43,109,0.394,16,49,0.327,17,29,0.586,28,45,73,26,9.0,3,2,12,18,20,119,15.0,1,1,1,1,121,866,10,2260,567,142,1593,1052,325,2379,1,37,1,1195,152,2344,2078,2430,1018,767,798,376,1,2024,2025,True,TOR,WAS,MAR
2024-25,1610612761,TOR,Toronto Raptors,22400915,2025-03-08,TOR vs. WAS,L,48.0,40,95,0.421,10,26,0.385,27,30,0.9,22,27,49,24,15.0,11,6,7,17,18,117,-1.0,1,1231,1231,1231,121,1438,477,1959,1891,2340,909,104,259,246,15,2068,505,1570,1341,346,560,1902,792,1204,960,1231,1,2024,2025,True,TOR,WAS,MAR
2024-25,1610612761,TOR,Toronto Raptors,22400905,2025-03-07,TOR vs. UTA,W,48.0,40,104,0.385,14,46,0.304,24,28,0.857,22,26,48,27,10.0,13,5,10,29,18,118,9.0,1,1,1,1,121,1438,59,2322,934,249,1857,238,377,515,15,2171,604,1013,264,137,889,2353,2422,1204,891,672,1,2024,2025,True,TOR,UTA,MAR
2024-25,1610612761,TOR,Toronto Raptors,22400883,2025-03-04,TOR @ ORL,W,48.0,38,80,0.475,12,30,0.4,26,35,0.743,13,35,48,28,20.0,7,8,5,25,27,114,1.0,1,1,1,1,121,1796,2190,1109,1413,2077,723,133,80,1635,652,769,604,840,2199,1360,187,1188,2247,59,1168,1176,1,2024,2025,False,ORL,TOR,MAR
