group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1628374,Lauri Markkanen,Lauri,1610612741,CHI,24.0,15,6,9,0.4,2.2,0.3,0.9,0.357,0.3,0.7,0.364,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.1,0.1,0.1,0.0,0.3,0.0,0.9,-0.5,1.8,1,0,1.9,193,214,154,288,293,189,157,267,59,80,114,295,304,295,263,203,258,291,151,82,116,191,168,319,208,256,245,139,20,222,CHI
Players,1627853,Ryan Arcidiacono,Ryan,1610612741,CHI,27.0,2,1,1,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,386,351,377,176,411,355,401,355,245,320,245,295,304,295,263,360,374,291,257,238,180,191,369,319,368,145,414,201,20,414,CHI
Players,201152,Thaddeus Young,Thaddeus,1610612741,CHI,33.0,29,11,18,0.379,2.8,0.4,0.8,0.565,0.0,0.0,1.0,0.2,0.3,0.6,0.3,0.5,0.8,0.4,0.3,0.2,0.0,0.0,0.4,0.3,1.1,0.0,3.2,4,0,2.9,46,114,15,313,200,134,183,94,238,318,1,190,175,236,31,135,79,58,49,27,180,181,139,119,167,199,104,63,20,115,CHI
Players,1629750,Javonte Green,Javonte,1610612741,CHI,27.0,7,3,4,0.429,1.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-2.6,0.0,0,0,0.0,299,284,285,265,388,355,390,355,245,320,245,295,304,295,263,360,374,291,257,238,180,191,330,319,368,414,414,201,20,414,CHI
Players,203107,Tomas Satoransky,Tomas,1610612741,CHI,29.0,13,4,9,0.308,1.8,0.1,0.2,0.333,0.0,0.1,0.0,0.2,0.2,1.0,0.1,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.2,0.1,0.3,-2.4,0.5,0,0,0.5,218,259,154,356,332,342,364,273,245,307,245,227,263,1,205,355,353,255,126,238,180,191,322,301,350,410,390,201,20,383,CHI
Players,1627756,Denzel Valentine,Denzel,1610612741,CHI,27.0,15,5,10,0.333,1.3,0.1,0.3,0.25,0.1,0.3,0.25,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.3,0,0,0.5,193,237,124,330,383,349,350,324,213,222,178,295,304,295,263,291,325,291,151,238,180,191,339,319,360,199,402,201,20,393,CHI
Players,1628464,Daniel Theis,Daniel,1610612741,CHI,29.0,29,12,17,0.414,2.7,0.4,0.7,0.55,0.0,0.2,0.143,0.2,0.3,0.667,0.2,0.4,0.6,0.2,0.2,0.1,0.1,0.0,0.4,0.2,1.0,-0.9,2.3,2,0,2.2,46,93,23,280,214,166,212,96,238,234,240,190,185,200,114,146,130,163,71,180,69,191,139,194,188,296,191,101,20,181,CHI
Players,1628972,Troy Brown Jr.,Troy,1610612741,CHI,21.0,5,1,4,0.2,2.3,0.2,0.8,0.25,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,-4.0,0.9,0,0,0.8,328,351,285,387,282,273,181,324,245,157,245,295,304,295,85,291,227,291,257,238,180,191,48,319,324,437,353,201,20,355,CHI
Players,202066,Garrett Temple,Garrett,1610612741,CHI,35.0,28,14,14,0.5,3.3,0.3,0.7,0.421,0.1,0.3,0.286,0.1,0.2,0.8,0.2,0.3,0.5,0.3,0.1,0.0,0.1,0.0,0.4,0.2,0.8,1.1,2.1,0,0,1.9,58,64,55,176,139,216,215,213,207,228,165,234,248,148,105,238,206,124,137,227,43,191,132,241,244,101,207,201,20,223,CHI
Players,202696,Nikola Vučević,Nikola,1610612741,CHI,30.0,28,11,17,0.393,3.1,0.6,1.4,0.447,0.1,0.3,0.222,0.2,0.2,0.833,0.2,0.9,1.1,0.4,0.2,0.1,0.0,0.0,0.4,0.3,1.5,-0.1,3.5,21,1,3.3,58,114,23,303,170,87,90,188,207,196,205,208,230,132,77,36,27,75,85,70,180,191,132,152,117,224,83,7,12,91,CHI
Players,202329,Al-Farouq Aminu,Al-Farouq,1610612741,CHI,30.0,4,1,3,0.25,2.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.8,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,-2.8,1.7,0,0,1.3,344,351,314,373,279,355,352,355,245,320,245,295,304,295,58,115,91,291,257,238,17,191,232,319,368,422,263,201,20,302,CHI
Players,1630172,Patrick Williams,Patrick,1610612741,CHI,19.0,28,11,17,0.393,1.9,0.1,0.2,0.667,0.0,0.1,0.5,0.1,0.1,0.667,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.0,0.4,0.1,0.4,-1.3,1.1,2,0,1.0,58,114,23,303,322,311,370,53,237,309,47,283,288,200,263,238,290,289,252,227,110,191,157,284,331,334,327,101,20,340,CHI
Players,203897,Zach LaVine,Zach,1610612741,CHI,26.0,27,10,17,0.37,3.9,1.3,3.2,0.391,0.4,1.4,0.263,1.5,1.7,0.889,0.0,0.7,0.7,0.3,0.4,0.1,0.1,0.1,0.5,1.1,4.4,-0.9,5.7,0,0,6.1,72,137,23,319,58,12,4,241,32,9,173,9,12,99,245,63,98,104,18,172,107,41,85,10,7,302,18,201,20,15,CHI
Players,1629632,Coby White,Coby,1610612741,CHI,21.0,33,14,19,0.424,3.3,0.5,1.2,0.474,0.2,0.7,0.304,0.6,0.7,0.87,0.0,0.5,0.5,0.3,0.1,0.1,0.0,0.0,0.3,0.5,1.9,0.5,3.1,3,0,3.1,18,64,7,275,143,97,114,166,90,85,157,56,71,111,257,112,163,111,167,192,176,186,168,65,82,144,108,79,20,100,CHI
