player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
1629019,Allonzo Trier,Allonzo,1610612752,NYK,23.0,64,13,51,0.203,1458.5633333333333,2.7,1.4,2.4,6.6,13.1,11.6,8.8,38.7,0.3,1.5,2.9,4.5,27.6,201,374,510,494,190,151,323,139,240,377,457,118,104,351,510,213,63,348
1628656,Billy Garrett,Billy,1610612752,NYK,24.0,4,1,3,0.25,63.43333333333333,0.0,0.0,0.0,9.1,9.1,7.4,5.7,30.6,0.6,0.0,1.7,2.3,25.0,493,499,48,465,477,495,487,481,128,45,35,25,498,244,1,34,305,422
1628422,Damyean Dotson,Damyean,1610612752,NYK,25.0,73,12,61,0.164,2003.805,2.0,1.4,1.8,3.0,13.0,10.9,9.0,37.0,0.2,0.3,2.4,1.5,25.7,124,387,527,511,103,313,309,245,447,366,414,133,206,434,81,123,429,403
201599,DeAndre Jordan,DeAndre,1610612752,NYK,30.0,69,25,44,0.362,2047.1833333333332,1.6,3.6,1.1,10.0,14.3,9.5,13.5,35.5,1.3,0.5,2.9,4.4,39.9,157,251,485,407,96,397,56,384,100,457,187,497,310,85,204,221,66,91
1628372,Dennis Smith Jr.,Dennis,1610612752,NYK,21.0,53,21,32,0.396,1508.475,3.1,1.6,3.1,8.3,13.2,9.3,10.8,34.2,0.5,1.3,3.1,2.8,33.2,275,284,352,383,181,82,272,63,158,384,158,334,399,286,475,250,223,200
1626144,Emmanuel Mudiay,Emmanuel,1610612752,NYK,23.0,59,13,46,0.22,1607.0616666666667,2.8,1.7,2.6,8.7,13.2,10.5,10.2,39.2,0.4,1.3,2.3,3.1,33.5,240,374,491,485,169,127,231,112,145,382,367,270,73,311,472,100,183,188
1628373,Frank Ntilikina,Frank,1610612752,NYK,20.0,43,9,34,0.209,903.6033333333334,1.1,0.6,0.7,3.3,11.8,11.5,7.8,38.0,0.6,0.4,4.1,1.6,24.2,331,413,382,492,290,462,468,449,428,232,448,51,148,246,124,403,428,438
1627740,Henry Ellenson,Henry,1610612752,NYK,22.0,19,4,15,0.211,259.1066666666667,1.5,1.1,1.9,4.7,11.7,7.5,8.2,35.0,0.3,0.7,3.8,3.3,32.7,424,459,145,490,410,410,381,216,350,208,37,68,347,384,289,360,154,214
1628439,Isaiah Hicks,Isaiah,1610612752,NYK,24.0,3,1,2,0.333,32.333333333333336,2.2,0.0,0.0,4.5,7.8,10.0,3.3,28.9,3.3,0.0,5.6,5.6,38.3,501,499,39,422,496,250,487,481,372,36,279,16,506,7,1,494,30,114
203098,John Jenkins,John,1610612752,NYK,28.0,26,8,18,0.308,333.105,1.2,0.0,1.0,1.5,11.2,9.7,8.0,37.8,0.2,0.4,1.1,1.7,21.1,399,424,168,441,394,453,487,399,499,153,225,61,158,412,145,22,394,490
1628443,Kadeem Allen,Kadeem,1610612752,NYK,26.0,19,3,16,0.158,415.54833333333335,2.3,1.9,0.7,6.8,11.3,10.1,8.3,34.1,0.3,0.5,4.0,4.0,34.5,424,472,156,512,378,223,192,444,230,164,310,77,404,349,184,389,95,168
1628995,Kevin Knox II,Kevin,1610612752,NYK,19.0,75,15,60,0.2,2157.893333333333,2.3,1.4,2.4,5.7,12.3,11.0,9.1,38.3,0.4,1.0,2.9,2.9,26.3,98,352,525,496,80,225,310,144,285,286,417,144,118,331,418,218,214,389
202498,Lance Thomas,Lance,1610612752,NYK,31.0,46,7,39,0.152,783.36,1.5,0.8,1.1,3.5,9.6,8.7,7.9,38.1,0.3,0.4,3.8,1.9,19.9,316,433,438,513,312,413,434,368,418,54,97,57,140,363,133,368,361,504
1628436,Luke Kornet,Luke,1610612752,NYK,23.0,46,9,37,0.196,784.0033333333333,1.5,1.7,0.7,2.8,11.6,10.5,7.7,36.1,1.9,0.3,1.9,2.3,34.3,316,413,416,501,311,414,223,446,454,200,356,45,274,34,73,47,293,174
1626209,Mario Hezonja,Mario,1610612752,NYK,24.0,58,12,46,0.207,1206.27,2.7,1.2,2.3,7.1,11.9,11.0,8.6,38.3,0.2,0.9,3.3,3.0,30.9,248,387,491,493,241,145,367,165,213,238,416,96,121,400,371,290,195,254
1629011,Mitchell Robinson,Mitchell,1610612752,NYK,21.0,66,16,50,0.242,1359.5083333333334,2.0,4.9,0.7,10.6,12.6,11.5,8.4,36.9,4.3,0.6,5.7,3.0,43.7,190,341,508,470,208,296,21,452,86,313,450,80,216,4,236,503,199,42
203943,Noah Vonleh,Noah,1610612752,NYK,23.0,68,13,55,0.191,1721.695,1.7,2.0,0.5,6.3,12.5,10.1,8.8,37.8,1.1,0.6,3.6,3.2,33.5,165,374,521,504,151,370,179,465,249,296,298,119,159,112,257,340,167,190
