season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2023-24,1610612764,22300064,2023-10-25,WAS,IND,1610612754,1,120,143,L
2023-24,1610612764,22300089,2023-10-28,MEM,WAS,1610612763,2,113,106,W
2023-24,1610612764,22300103,2023-10-30,BOS,WAS,1610612738,3,107,126,L
2023-24,1610612764,22300117,2023-11-01,WAS,ATL,1610612737,4,121,130,L
2023-24,1610612764,22300003,2023-11-03,WAS,MIA,1610612748,5,114,121,L
2023-24,1610612764,22300148,2023-11-06,WAS,PHI,1610612755,6,128,146,L
2023-24,1610612764,22300157,2023-11-08,WAS,CHA,1610612766,7,132,116,W
2023-24,1610612764,22300009,2023-11-10,CHA,WAS,1610612766,8,117,124,L
2023-24,1610612764,22300178,2023-11-12,WAS,BKN,1610612751,9,94,102,L
2023-24,1610612764,22300189,2023-11-13,WAS,TOR,1610612761,10,107,111,L
2023-24,1610612764,22300192,2023-11-15,DAL,WAS,1610612742,11,117,130,L
2023-24,1610612764,22300028,2023-11-17,NYK,WAS,1610612752,12,99,120,L
2023-24,1610612764,22300219,2023-11-20,MIL,WAS,1610612749,13,129,142,L
2023-24,1610612764,22300225,2023-11-22,WAS,CHA,1610612766,14,114,117,L
2023-24,1610612764,22300049,2023-11-24,WAS,MIL,1610612749,15,128,131,L
2023-24,1610612764,22300241,2023-11-25,ATL,WAS,1610612737,16,108,136,L
2023-24,1610612764,22300253,2023-11-27,WAS,DET,1610612765,17,126,107,W
2023-24,1610612764,22300259,2023-11-29,WAS,ORL,1610612753,18,120,139,L
2023-24,1610612764,22300274,2023-12-01,WAS,ORL,1610612753,19,125,130,L
2023-24,1610612764,22301208,2023-12-06,PHI,WAS,1610612755,20,126,131,L
2023-24,1610612764,22301219,2023-12-08,WAS,BKN,1610612751,21,97,124,L
2023-24,1610612764,22300295,2023-12-11,WAS,PHI,1610612755,22,101,146,L
2023-24,1610612764,22300311,2023-12-13,NOP,WAS,1610612740,23,122,142,L
2023-24,1610612764,22300328,2023-12-15,IND,WAS,1610612754,24,137,123,W
2023-24,1610612764,22300347,2023-12-17,WAS,PHX,1610612756,25,108,112,L
2023-24,1610612764,22300358,2023-12-18,WAS,SAC,1610612758,26,131,143,L
2023-24,1610612764,22300381,2023-12-21,WAS,POR,1610612757,27,118,117,W
2023-24,1610612764,22300386,2023-12-22,WAS,GSW,1610612744,28,118,129,L
2023-24,1610612764,22300407,2023-12-26,ORL,WAS,1610612753,29,119,127,L
2023-24,1610612764,22300416,2023-12-27,TOR,WAS,1610612761,30,102,132,L
2023-24,1610612764,22300430,2023-12-29,BKN,WAS,1610612751,31,110,104,W
2023-24,1610612764,22300445,2023-12-31,ATL,WAS,1610612737,32,126,130,L
2023-24,1610612764,22300465,2024-01-03,WAS,CLE,1610612739,33,101,140,L
2023-24,1610612764,22300482,2024-01-05,WAS,CLE,1610612739,34,90,114,L
2023-24,1610612764,22300494,2024-01-06,NYK,WAS,1610612752,35,105,121,L
2023-24,1610612764,22300508,2024-01-08,OKC,WAS,1610612760,36,128,136,L
2023-24,1610612764,22300520,2024-01-10,WAS,IND,1610612754,37,104,112,L
2023-24,1610612764,22300543,2024-01-13,WAS,ATL,1610612737,38,127,99,W
2023-24,1610612764,22300558,2024-01-15,DET,WAS,1610612765,39,117,129,L
2023-24,1610612764,22300579,2024-01-18,WAS,NYK,1610612752,40,109,113,L
2023-24,1610612764,22300594,2024-01-20,SAS,WAS,1610612759,41,127,131,L
2023-24,1610612764,22300602,2024-01-21,DEN,WAS,1610612743,42,104,113,L
2023-24,1610612764,22300620,2024-01-24,MIN,WAS,1610612750,43,107,118,L
2023-24,1610612764,22300628,2024-01-25,UTA,WAS,1610612762,44,108,123,L
2023-24,1610612764,22300642,2024-01-27,WAS,DET,1610612765,45,118,104,W
2023-24,1610612764,22300665,2024-01-29,WAS,SAS,1610612759,46,118,113,W
2023-24,1610612764,22300676,2024-01-31,LAC,WAS,1610612746,47,109,125,L
2023-24,1610612764,22300689,2024-02-02,MIA,WAS,1610612748,48,102,110,L
2023-24,1610612764,22300705,2024-02-04,PHX,WAS,1610612756,49,112,140,L
2023-24,1610612764,22300728,2024-02-07,CLE,WAS,1610612739,50,106,114,L
