season,team_id,game_id,game_date,away_team,home_team,opponent_id,pf,opp_pf,wl,differential,round,game_no_in_series
2020-21,1610612757,42000161,2021-05-22,POR,DEN,1610612743,123,109,W,14,rnd1,1
2020-21,1610612757,42000162,2021-05-24,POR,DEN,1610612743,109,128,L,-19,rnd1,2
2020-21,1610612757,42000163,2021-05-27,DEN,POR,1610612743,115,120,L,-5,rnd1,3
2020-21,1610612757,42000164,2021-05-29,DEN,POR,1610612743,115,95,W,20,rnd1,4
2020-21,1610612757,42000165,2021-06-01,POR,DEN,1610612743,140,147,L,-7,rnd1,5
2020-21,1610612757,42000166,2021-06-03,DEN,POR,1610612743,115,126,L,-11,rnd1,6
