season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2020-21,1610612757,22000020,2020-12-23,UTA,POR,UTA,1610612762,1,100,120,L,-20
2020-21,1610612757,22000029,2020-12-26,HOU,POR,HOU,1610612745,2,128,126,W,2
2020-21,1610612757,22000045,2020-12-28,POR,LAL,LAL,1610612747,3,115,107,W,8
2020-21,1610612757,22000061,2020-12-30,POR,LAC,LAC,1610612746,4,105,128,L,-23
2020-21,1610612757,22000078,2021-01-01,POR,GSW,GSW,1610612744,5,123,98,W,25
2020-21,1610612757,22000092,2021-01-03,POR,GSW,GSW,1610612744,6,122,137,L,-15
2020-21,1610612757,22000106,2021-01-05,CHI,POR,CHI,1610612741,7,108,111,L,-3
2020-21,1610612757,22000122,2021-01-07,MIN,POR,MIN,1610612750,8,135,117,W,18
2020-21,1610612757,22000140,2021-01-09,POR,SAC,SAC,1610612758,9,125,99,W,26
2020-21,1610612757,22000155,2021-01-11,TOR,POR,TOR,1610612761,10,112,111,W,1
2020-21,1610612757,22000173,2021-01-13,POR,SAC,SAC,1610612758,11,132,126,W,6
2020-21,1610612757,22000178,2021-01-14,IND,POR,IND,1610612754,12,87,111,L,-24
2020-21,1610612757,22000195,2021-01-16,ATL,POR,ATL,1610612737,13,112,106,W,6
2020-21,1610612757,22000207,2021-01-18,SAS,POR,SAS,1610612759,14,104,125,L,-21
2020-21,1610612757,22000256,2021-01-24,NYK,POR,NYK,1610612752,15,116,113,W,3
2020-21,1610612757,22000267,2021-01-25,OKC,POR,OKC,1610612760,16,122,125,L,-3
2020-21,1610612757,22000287,2021-01-28,POR,HOU,HOU,1610612745,17,101,104,L,-3
2020-21,1610612757,22000298,2021-01-30,POR,CHI,CHI,1610612741,18,123,122,W,1
2020-21,1610612757,22000316,2021-02-01,POR,MIL,MIL,1610612749,19,106,134,L,-28
2020-21,1610612757,22000559,2021-02-02,POR,WAS,WAS,1610612764,20,132,121,W,11
2020-21,1610612757,22000337,2021-02-04,POR,PHI,PHI,1610612755,21,121,105,W,16
2020-21,1610612757,22000351,2021-02-06,POR,NYK,NYK,1610612752,22,99,110,L,-11
2020-21,1610612757,22000380,2021-02-09,ORL,POR,ORL,1610612753,23,106,97,W,9
2020-21,1610612757,22000394,2021-02-11,PHI,POR,PHI,1610612755,24,118,114,W,4
2020-21,1610612757,22000404,2021-02-12,CLE,POR,CLE,1610612739,25,129,110,W,19
2020-21,1610612757,22000411,2021-02-14,POR,DAL,DAL,1610612742,26,121,118,W,3
2020-21,1610612757,22000432,2021-02-16,POR,OKC,OKC,1610612760,27,115,104,W,11
2020-21,1610612757,22000441,2021-02-17,POR,NOP,NOP,1610612740,28,126,124,W,2
2020-21,1610612757,22000464,2021-02-20,WAS,POR,WAS,1610612764,29,111,118,L,-7
2020-21,1610612757,22000477,2021-02-22,POR,PHX,PHX,1610612756,30,100,132,L,-32
2020-21,1610612757,22000487,2021-02-23,POR,DEN,DEN,1610612743,31,106,111,L,-5
2020-21,1610612757,22000512,2021-02-26,POR,LAL,LAL,1610612747,32,93,102,L,-9
2020-21,1610612757,22000535,2021-03-01,CHA,POR,CHA,1610612766,33,123,111,W,12
2020-21,1610612757,22000550,2021-03-03,GSW,POR,GSW,1610612744,34,108,106,W,2
2020-21,1610612757,22000558,2021-03-04,SAC,POR,SAC,1610612758,35,123,119,W,4
2020-21,1610612757,22000577,2021-03-11,PHX,POR,PHX,1610612756,36,121,127,L,-6
2020-21,1610612757,22000591,2021-03-13,POR,MIN,MIN,1610612750,37,125,121,W,4
2020-21,1610612757,22000599,2021-03-14,POR,MIN,MIN,1610612750,38,112,114,L,-2
2020-21,1610612757,22000614,2021-03-16,NOP,POR,NOP,1610612740,39,125,124,W,1
2020-21,1610612757,22000629,2021-03-18,NOP,POR,NOP,1610612740,40,101,93,W,8
2020-21,1610612757,22000639,2021-03-19,DAL,POR,DAL,1610612742,41,125,119,W,6
2020-21,1610612757,22000652,2021-03-21,DAL,POR,DAL,1610612742,42,92,132,L,-40
2020-21,1610612757,22000666,2021-03-23,BKN,POR,BKN,1610612751,43,112,116,L,-4
2020-21,1610612757,22000678,2021-03-25,POR,MIA,MIA,1610612748,44,125,122,W,3
2020-21,1610612757,22000687,2021-03-26,POR,ORL,ORL,1610612753,45,112,105,W,7
2020-21,1610612757,22000704,2021-03-28,POR,TOR,TOR,1610612761,46,122,117,W,5
2020-21,1610612757,22000721,2021-03-31,POR,DET,DET,1610612765,47,124,101,W,23
2020-21,1610612757,22000745,2021-04-02,MIL,POR,MIL,1610612749,48,109,127,L,-18
2020-21,1610612757,22000753,2021-04-03,OKC,POR,OKC,1610612760,49,133,85,W,48
2020-21,1610612757,22000775,2021-04-06,POR,LAC,LAC,1610612746,50,116,133,L,-17
2020-21,1610612757,22000787,2021-04-08,POR,UTA,UTA,1610612762,51,103,122,L,-19
2020-21,1610612757,22000804,2021-04-10,DET,POR,DET,1610612765,52,118,103,W,15
2020-21,1610612757,22000814,2021-04-11,MIA,POR,MIA,1610612748,53,98,107,L,-9
2020-21,1610612757,22000828,2021-04-13,BOS,POR,BOS,1610612738,54,115,116,L,-1
2020-21,1610612757,22000853,2021-04-16,POR,SAS,SAS,1610612759,55,107,106,W,1
2020-21,1610612757,22000362,2021-04-18,POR,CHA,CHA,1610612766,56,101,109,L,-8
2020-21,1610612757,22000879,2021-04-20,LAC,POR,LAC,1610612746,57,112,113,L,-1
2020-21,1610612757,22000890,2021-04-21,DEN,POR,DEN,1610612743,58,105,106,L,-1
2020-21,1610612757,22000225,2021-04-23,MEM,POR,MEM,1610612763,59,128,130,L,-2
2020-21,1610612757,22000240,2021-04-25,MEM,POR,MEM,1610612763,60,113,120,L,-7
2020-21,1610612757,22000929,2021-04-27,POR,IND,IND,1610612754,61,133,112,W,21
2020-21,1610612757,22000939,2021-04-28,POR,MEM,MEM,1610612763,62,130,109,W,21
2020-21,1610612757,22000952,2021-04-30,POR,BKN,BKN,1610612751,63,128,109,W,19
2020-21,1610612757,22000968,2021-05-02,POR,BOS,BOS,1610612738,64,129,119,W,10
2020-21,1610612757,22000978,2021-05-03,POR,ATL,ATL,1610612737,65,114,123,L,-9
2020-21,1610612757,22000991,2021-05-05,POR,CLE,CLE,1610612739,66,141,105,W,36
2020-21,1610612757,22001010,2021-05-07,LAL,POR,LAL,1610612747,67,106,101,W,5
2020-21,1610612757,22001018,2021-05-08,SAS,POR,SAS,1610612759,68,124,102,W,22
2020-21,1610612757,22001031,2021-05-10,HOU,POR,HOU,1610612745,69,140,129,W,11
2020-21,1610612757,22001045,2021-05-12,POR,UTA,UTA,1610612762,70,105,98,W,7
2020-21,1610612757,22001053,2021-05-13,POR,PHX,PHX,1610612756,71,117,118,L,-1
