season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2018-19,203200,Justin Holiday,Justin,1610612763,MEM,Memphis Grizzlies,21801225,2019-04-10T00:00:00,MEM vs. GSW,W,28.03333333333333,0,3,5,2,8,4,19,34,0,1,2,2,26.3,1,1,1,1,9060,12104,3193,1305,13916,13728,7911,25304,20591,8286,17177,11136,7971,8556,1,28:02,2018,2019
2018-19,1628975,Jevon Carter,Jevon,1610612763,MEM,Memphis Grizzlies,21801225,2019-04-10T00:00:00,MEM vs. GSW,W,26.133333333333333,6,6,3,4,6,8,2,22,0,1,1,4,41.8,1,1,1,1,10784,870,579,3356,9626,9874,16918,3835,11702,8286,17177,4829,2953,2375,1,26:08,2018,2019
2018-19,1628397,Ivan Rabb,Ivan,1610612763,MEM,Memphis Grizzlies,21801225,2019-04-10T00:00:00,MEM vs. GSW,W,29.3,0,0,0,2,11,7,19,30,0,0,3,2,23.6,1,1,1,1,7911,12104,10185,10121,13916,18733,15149,25304,17943,8286,1,17131,7971,10212,1,29:18,2018,2019
2018-19,1629139,Yuta Watanabe,Yuta,1610612763,MEM,Memphis Grizzlies,21801225,2019-04-10T00:00:00,MEM vs. GSW,W,19.166666666666668,2,2,0,4,6,8,2,14,0,0,2,0,8.8,1,1,1,1,16852,6382,5025,10121,9626,9874,16918,3835,5941,8286,1,11136,18923,20576,1,19:10,2018,2019
2018-19,203092,Tyler Zeller,Tyler,1610612763,MEM,Memphis Grizzlies,21801225,2019-04-10T00:00:00,MEM vs. GSW,W,18.7,0,4,0,6,3,5,2,18,0,1,2,2,11.8,1,1,1,1,17229,12104,1807,10121,6409,4945,10917,3835,8623,8286,17177,11136,7971,18532,1,18:42,2018,2019
2018-19,1628416,Tyler Dorsey,Tyler,1610612763,MEM,Memphis Grizzlies,21801225,2019-04-10T00:00:00,MEM vs. GSW,W,28.35,4,2,3,10,11,7,12,34,0,0,2,1,30.3,1,1,1,1,8793,2547,5025,3356,2613,18733,15149,21788,20591,8286,1,11136,12643,6455,1,28:21,2018,2019
2018-19,203998,Bruno Caboclo,Bruno,1610612763,MEM,Memphis Grizzlies,21801225,2019-04-10T00:00:00,MEM vs. GSW,W,30.266666666666666,0,0,4,8,11,7,19,30,0,1,3,1,29.8,1,1,1,1,7026,12104,10185,2128,4159,18733,15149,25304,17943,8286,17177,17131,12643,6691,1,30:16,2018,2019
2018-19,1627395,Julian Washburn,Julian,1610612763,MEM,Memphis Grizzlies,21801225,2019-04-10T00:00:00,MEM vs. GSW,W,23.28333333333333,2,4,2,6,6,10,9,18,0,0,2,1,23.2,1,1,1,1,13381,6382,1807,5306,6409,9874,20272,18290,8623,8286,1,11136,12643,10446,1,23:17,2018,2019
2018-19,1626153,Delon Wright,Delon,1610612763,MEM,Memphis Grizzlies,21801225,2019-04-10T00:00:00,MEM vs. GSW,W,36.766666666666666,0,0,2,0,8,4,21,40,0,1,1,4,48.7,1,1,1,1,1833,12104,10185,5306,19484,13728,7911,25632,23525,8286,17177,4829,2953,1210,1,36:46,2018,2019
2018-19,1626153,Delon Wright,Delon,1610612763,MEM,Memphis Grizzlies,21801210,2019-04-09T00:00:00,MEM @ DET,L,37.31666666666667,2,0,0,8,19,14,19,34,0,0,1,8,28.8,1,13078,13078,13078,1480,6382,10185,10121,4159,25089,24107,25304,20591,8286,1,4829,330,7191,1,37:19,2018,2019
