group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1627747,Caris LeVert,Caris,1610612739,CLE,28.0,38,20,18,0.526,134.74666666666667,6,5,0,10,48,31,29,96,2,4,13,9,101.4,28,32,384,174,43,78,99,174,127,426,364,440,378,77,406,387,103,67
Players,1626224,Cedi Osman,Cedi,1610612739,CLE,28.0,15,8,7,0.533,33.053333333333335,3,0,3,4,15,7,12,20,0,0,4,4,16.6,219,204,219,168,231,142,238,79,197,256,188,324,172,204,1,209,169,264
Players,201980,Danny Green,Danny,1610612739,CLE,36.0,1,0,1,0.0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.0,425,418,18,418,445,247,238,174,315,1,1,1,1,204,1,1,329,413
Players,1629636,Darius Garland,Darius,1610612739,CLE,23.0,36,17,19,0.472,122.60666666666668,4,15,0,24,49,38,25,92,0,6,14,14,98.4,42,61,398,247,64,120,10,174,60,430,393,427,366,204,432,394,68,76
Players,1629731,Dean Wade,Dean,1610612739,CLE,26.0,12,8,4,0.667,20.765,0,1,0,2,6,5,8,20,0,0,2,1,9.3,245,204,136,53,280,247,225,174,240,158,150,255,172,204,1,132,266,314
Players,1628378,Donovan Mitchell,Donovan,1610612739,CLE,26.0,40,23,17,0.575,155.245,23,18,11,48,60,40,27,118,4,8,21,29,210.4,17,10,376,133,17,4,4,5,11,446,411,435,411,28,444,437,11,6
Players,1630596,Evan Mobley,Evan,1610612739,CLE,22.0,43,22,21,0.512,146.305,11,13,6,38,67,39,29,116,7,0,14,15,127.6,7,16,424,186,27,38,16,31,23,448,404,440,409,6,1,394,60,45
Players,1630171,Isaac Okoro,Isaac,1610612739,CLE,22.0,25,13,12,0.52,50.55833333333333,3,3,0,4,24,24,8,44,2,0,12,1,29.1,145,129,300,181,185,142,147,174,197,313,327,255,252,77,1,373,266,211
Players,1628386,Jarrett Allen,Jarrett,1610612739,CLE,25.0,35,19,16,0.543,130.035,1,10,0,16,52,32,33,110,3,3,8,16,78.1,55,40,363,159,51,232,36,174,88,436,370,449,401,45,382,300,54,108
Players,1630205,Lamar Stevens,Lamar,1610612739,CLE,25.0,12,6,6,0.5,31.40333333333333,8,0,2,6,23,11,0,22,0,1,4,4,30.1,245,239,191,188,238,58,238,101,167,306,228,1,182,204,243,209,169,207
Players,203526,Raul Neto,Raul,1610612739,CLE,31.0,2,2,0,1.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,394,326,1,1,422,247,238,174,315,1,1,1,1,204,1,1,329,413
Players,201937,Ricky Rubio,Ricky,1610612739,CLE,32.0,3,1,2,0.333,4.115,0,0,0,0,0,0,0,4,0,0,0,1,3.0,368,372,72,360,398,247,238,174,315,1,1,1,54,204,1,1,266,383
Players,201577,Robin Lopez,Robin,1610612739,CLE,35.0,3,1,2,0.333,1.288333333333333,0,0,0,0,0,2,0,0,0,0,0,0,0.0,368,372,72,360,423,247,238,174,315,1,71,1,1,204,1,1,329,413
