season,team_id,game_id,game_date,away_team,home_team,opponent_id,pf,opp_pf,wl,differential,round,game_no_in_series
2021-22,1610612743,42100161,2022-04-16,DEN,GSW,1610612744,107,123,L,-16,rnd1,1
2021-22,1610612743,42100162,2022-04-18,DEN,GSW,1610612744,106,126,L,-20,rnd1,2
2021-22,1610612743,42100163,2022-04-21,GSW,DEN,1610612744,113,118,L,-5,rnd1,3
2021-22,1610612743,42100164,2022-04-24,GSW,DEN,1610612744,126,121,W,5,rnd1,4
2021-22,1610612743,42100165,2022-04-27,DEN,GSW,1610612744,98,102,L,-4,rnd1,5
