player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
1627742,Brandon Ingram,Brandon,1610612740,NOP,22.0,62,25,37,0.403,33.9,107.8,110.0,110.0,109.4,111.3,111.3,-1.7,-1.3,-1.3,0.192,1.37,15.3,0.023,0.144,0.084,11.2,11.1,0.531,0.587,0.275,0.28,106.97,105.01,87.5,105.01,0.13,4609,507,1096,8.2,17.7,0.463,123,203,452,338,29,253,173,173,336,391,391,284,278,278,115,298,261,338,205,248,319,310,215,146,30,31,51,118,118,64,21,18,22,20,188,NOP
202324,Derrick Favors,Derrick,1610612740,NOP,28.0,51,24,27,0.471,24.4,110.2,112.1,112.1,106.6,107.9,107.9,3.6,4.2,4.2,0.087,1.47,16.1,0.121,0.249,0.185,10.9,10.9,0.618,0.62,0.135,0.138,105.95,104.39,86.99,104.39,0.129,2703,209,339,4.1,6.6,0.617,249,207,339,267,184,140,99,99,205,244,244,144,129,129,335,268,231,19,26,22,302,300,49,71,426,435,84,153,153,67,174,225,156,222,36,NOP
202734,E'Twaun Moore,E'Twaun,1610612740,NOP,31.0,56,27,29,0.482,18.2,106.7,108.1,108.1,108.8,110.3,110.3,-2.1,-2.2,-2.2,0.11,1.95,13.6,0.027,0.095,0.06,7.0,7.0,0.498,0.51,0.196,0.201,105.11,103.78,86.48,103.78,0.074,2206,186,437,3.3,7.8,0.426,206,181,365,251,284,294,250,250,298,355,355,300,307,307,259,167,324,289,398,378,69,69,328,376,175,177,115,185,185,332,193,174,206,186,322,NOP
1628402,Frank Jackson,Frank,1610612740,NOP,22.0,59,26,33,0.441,13.5,109.4,109.9,109.9,112.4,113.3,113.3,-3.0,-3.4,-3.4,0.107,1.24,12.9,0.025,0.07,0.048,10.4,10.3,0.476,0.51,0.203,0.21,108.1,107.45,89.54,107.45,0.055,1785,134,331,2.3,5.6,0.405,162,193,410,305,367,174,175,175,427,442,442,325,340,340,269,337,356,309,473,451,253,252,392,379,151,150,27,50,50,439,254,228,304,274,386,NOP
200755,JJ Redick,JJ,1610612740,NOP,36.0,60,26,34,0.433,26.3,110.4,111.7,111.7,111.7,112.7,112.7,-1.3,-1.0,-1.0,0.107,1.59,13.3,0.006,0.083,0.045,8.4,8.3,0.596,0.644,0.197,0.203,107.24,106.1,88.41,106.1,0.098,3501,286,631,4.8,10.5,0.453,151,193,420,312,154,131,110,110,409,429,429,267,266,266,267,239,341,499,433,474,132,125,67,45,168,170,43,79,79,185,107,103,113,117,219,NOP
1626143,Jahlil Okafor,Jahlil,1610612740,NOP,24.0,30,9,21,0.3,15.6,104.6,105.7,105.7,113.4,115.7,115.7,-8.8,-10.1,-10.1,0.121,0.97,14.1,0.094,0.164,0.128,14.4,14.4,0.627,0.642,0.195,0.201,104.82,103.21,86.01,103.21,0.109,1004,101,162,3.4,5.4,0.623,358,386,256,445,334,362,336,336,451,493,493,447,467,467,230,420,302,59,145,99,471,469,39,47,176,174,136,221,221,128,289,342,201,286,33,NOP
1629637,Jaxson Hayes,Jaxson,1610612740,NOP,20.0,64,28,36,0.438,16.9,107.6,107.9,107.9,109.7,109.7,109.7,-2.1,-1.8,-1.8,0.074,1.06,12.4,0.085,0.14,0.113,11.8,11.7,0.674,0.689,0.146,0.151,107.52,107.38,89.49,107.38,0.096,2409,174,259,2.7,4.0,0.672,100,172,437,307,311,261,260,260,347,329,329,302,295,295,394,385,372,78,220,129,377,374,17,19,385,385,35,51,51,195,207,276,260,364,14,NOP
1627982,Josh Gray,Josh,1610612740,NOP,26.0,2,1,1,0.5,11.4,75.2,76.6,76.6,90.3,91.5,91.5,-15.1,-14.9,-14.9,0.154,0.4,22.2,0.053,0.04,0.045,55.6,55.6,0.5,0.5,0.137,0.14,100.92,99.31,82.76,99.31,-0.024,47,1,2,0.5,1.0,0.5,516,501,7,217,405,525,525,525,12,17,17,497,497,497,168,498,120,152,518,472,529,529,311,406,416,418,382,471,471,522,514,524,502,515,105,NOP
1628404,Josh Hart,Josh,1610612740,NOP,25.0,65,26,39,0.4,27.0,107.6,108.2,108.2,109.6,111.2,111.2,-1.9,-3.1,-3.1,0.084,1.44,14.1,0.032,0.195,0.113,9.8,9.8,0.537,0.563,0.15,0.154,105.97,104.9,87.42,104.9,0.091,3838,225,532,3.5,8.2,0.423,85,193,477,339,141,260,248,248,340,389,389,293,331,331,346,279,300,248,83,130,216,217,196,217,364,365,83,121,121,232,158,146,192,172,331,NOP
201950,Jrue Holiday,Jrue,1610612740,NOP,30.0,61,26,35,0.426,34.7,108.2,110.0,110.0,107.9,109.5,109.5,0.3,0.5,0.5,0.284,2.22,24.4,0.034,0.095,0.065,11.0,11.0,0.516,0.537,0.241,0.245,105.92,104.32,86.93,104.32,0.115,4606,458,1006,7.5,16.5,0.455,140,193,433,324,15,226,171,171,256,317,317,233,225,225,47,115,81,230,397,352,307,306,273,310,70,74,87,157,157,108,29,27,33,24,211,NOP
