group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,203084,Harrison Barnes,Harrison,1610612758,SAC,28.0,38,18,20,0.474,3.3,0.4,1.2,0.362,0.1,0.3,0.364,0.4,0.5,0.778,0.1,0.3,0.4,0.2,0.2,0.1,0.0,0.1,0.3,0.3,1.4,-0.2,2.2,3,0,2.2,7,31,12,226,120,133,88,235,156,191,113,128,129,166,179,192,203,150,112,189,181,64,225,155,132,217,181,80,21,166,SAC
Players,1628385,Harry Giles III,Harry,1610612758,SAC,22.0,10,5,5,0.5,1.4,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.4,0.0,0.1,0.0,0.1,0.0,0.5,0.1,0.2,-1.3,0.9,2,0,0.8,259,231,250,177,361,316,391,1,224,312,224,297,301,297,181,221,219,285,170,235,88,205,62,283,353,336,350,103,21,350,SAC
Players,202709,Cory Joseph,Cory,1610612758,SAC,28.0,31,17,14,0.548,2.4,0.2,0.5,0.333,0.1,0.3,0.375,0.1,0.1,0.667,0.1,0.1,0.2,0.3,0.0,0.1,0.0,0.0,0.2,0.2,0.5,-0.8,1.5,0,0,1.3,47,40,71,161,245,282,273,252,165,207,107,284,286,219,193,308,308,98,251,120,167,205,317,222,313,290,277,193,21,290,SAC
Players,202357,Nemanja Bjelica,Nemanja,1610612758,SAC,32.0,29,15,14,0.517,1.8,0.3,0.6,0.471,0.1,0.3,0.4,0.2,0.2,1.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,0.6,1.5,7,0,1.5,71,62,71,172,325,211,235,145,131,166,94,199,224,1,264,170,216,285,254,235,161,205,266,237,213,148,278,41,21,254,SAC
Players,1627812,Yogi Ferrell,Yogi,1610612758,SAC,27.0,8,2,6,0.25,1.7,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.3,0.3,-1.9,0.6,0,0,0.5,285,321,226,383,339,340,383,340,224,312,224,171,203,1,273,346,365,285,254,79,181,205,148,174,344,378,370,193,21,374,SAC
Players,1628963,Marvin Bagley III,Marvin,1610612758,SAC,21.0,6,1,5,0.167,2.0,0.3,0.5,0.667,0.0,0.0,0.0,0.2,0.2,1.0,0.5,0.0,0.5,0.2,0.0,0.0,0.0,0.2,0.5,0.2,0.8,-1.5,1.7,2,0,1.5,316,358,250,405,299,180,252,40,224,312,224,213,246,1,23,346,164,158,254,235,181,37,62,238,222,349,244,103,21,256,SAC
Players,1627741,Buddy Hield,Buddy,1610612758,SAC,27.0,34,17,17,0.5,3.0,0.7,1.9,0.391,0.4,1.3,0.302,0.5,0.6,0.895,0.2,0.4,0.6,0.1,0.1,0.2,0.1,0.1,0.5,0.4,2.4,0.7,3.9,2,0,3.9,24,40,32,177,178,54,47,217,26,9,158,85,111,105,113,168,145,203,150,34,132,102,92,120,49,136,66,103,21,59,SAC
Players,203992,Bogdan Bogdanović,Bogdan,1610612758,SAC,27.0,30,16,14,0.533,3.4,0.6,1.5,0.4,0.2,0.9,0.25,0.2,0.3,0.875,0.0,0.4,0.4,0.4,0.2,0.1,0.1,0.1,0.3,0.3,1.7,0.1,3.0,2,0,3.0,56,49,71,164,100,78,64,191,73,32,174,185,196,112,265,152,210,53,81,158,121,59,169,151,91,192,124,103,21,107,SAC
Players,1629713,Justin James,Justin,1610612758,SAC,23.0,7,4,3,0.571,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,-1.1,-0.1,0,0,0.0,299,261,310,145,431,340,394,340,224,312,224,297,301,297,273,346,365,285,120,235,181,205,324,319,365,328,453,193,21,406,SAC
Players,1628368,De'Aaron Fox,De'Aaron,1610612758,SAC,22.0,21,10,11,0.476,3.2,1.2,2.2,0.532,0.2,0.5,0.364,0.4,0.6,0.75,0.1,0.1,0.3,0.7,0.2,0.0,0.1,0.1,0.4,0.5,3.0,-0.1,4.7,4,0,4.5,142,139,117,225,143,10,22,84,103,101,113,104,103,179,142,302,276,19,88,206,91,94,124,77,24,208,40,72,21,38,SAC
