group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,203458,Alex Len,Alex,1610612758,SAC,27.0,19,6,13,0.316,2.4,0.1,0.3,0.0,0.6,0.8,0.7,0.5,2.2,0.2,0.1,0.2,0.3,2.5,166,210,357,356,256,199,74,157,101,262,223,307,214,49,296,176,169,152
Players,203992,Bogdan Bogdanović,Bogdan,1610612758,SAC,27.0,30,16,14,0.533,3.4,0.3,0.1,0.3,0.5,0.7,0.7,0.3,3.0,0.1,0.1,0.3,0.3,3.0,56,49,367,164,100,81,183,37,145,228,237,185,95,121,394,267,151,124
Players,1627741,Buddy Hield,Buddy,1610612758,SAC,27.0,34,17,17,0.5,3.0,0.0,0.2,0.0,0.4,0.3,0.8,0.2,2.6,0.1,0.1,0.5,0.4,3.9,24,40,410,177,178,210,104,157,154,115,267,167,143,132,353,364,120,66
Players,202709,Cory Joseph,Cory,1610612758,SAC,28.0,31,17,14,0.548,2.4,0.2,0.0,0.1,0.1,0.3,0.6,0.1,2.1,0.0,0.0,0.2,0.2,1.5,47,40,367,161,245,130,223,140,274,114,201,126,227,167,1,140,222,277
Players,1628368,De'Aaron Fox,De'Aaron,1610612758,SAC,22.0,21,10,11,0.476,3.2,0.3,0.2,0.3,1.6,0.6,1.0,0.2,3.0,0.1,0.1,0.4,0.5,4.7,142,139,320,225,143,69,100,23,11,192,308,151,109,91,360,330,77,40
Players,203084,Harrison Barnes,Harrison,1610612758,SAC,28.0,38,18,20,0.474,3.3,0.5,0.2,0.0,0.6,0.6,0.6,0.3,3.1,0.0,0.1,0.3,0.3,2.2,7,31,441,226,120,26,133,157,101,172,198,184,92,181,393,232,155,181
Players,1628385,Harry Giles III,Harry,1610612758,SAC,22.0,10,5,5,0.5,1.4,0.2,0.2,0.0,0.2,1.0,0.7,0.4,1.6,0.1,0.0,0.5,0.1,0.9,259,231,180,177,361,108,120,157,237,305,228,249,309,88,1,371,283,350
Players,203953,Jabari Parker,Jabari,1610612758,SAC,25.0,11,3,8,0.273,2.3,0.0,0.4,0.0,0.5,0.6,0.5,0.0,2.0,0.1,0.2,0.5,0.0,1.9,245,284,254,372,264,210,58,157,117,197,181,1,232,95,425,352,319,221
Players,1629713,Justin James,Justin,1610612758,SAC,23.0,7,4,3,0.571,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,-0.1,299,261,117,145,431,210,223,157,296,1,1,1,403,181,1,123,319,453
Players,203145,Kent Bazemore,Kent,1610612758,SAC,30.0,27,15,12,0.556,1.7,0.1,0.0,0.1,0.1,0.4,0.4,0.3,1.5,0.0,0.0,0.3,0.1,1.1,84,62,341,150,346,139,223,133,288,137,139,179,327,158,1,210,274,316
Players,1628963,Marvin Bagley III,Marvin,1610612758,SAC,21.0,6,1,5,0.167,2.0,0.0,0.8,0.0,0.7,0.3,0.7,0.0,3.0,0.0,0.2,0.5,0.2,1.7,316,358,180,405,299,210,7,157,90,116,205,1,95,181,413,371,238,244
Players,202357,Nemanja Bjelica,Nemanja,1610612758,SAC,32.0,29,15,14,0.517,1.8,0.0,0.1,0.0,0.3,0.4,0.5,0.0,1.4,0.0,0.0,0.2,0.2,1.5,71,62,367,172,325,210,205,157,207,140,171,1,330,161,1,190,237,278
Players,1626158,Richaun Holmes,Richaun,1610612758,SAC,26.0,23,9,14,0.391,3.7,0.1,0.3,0.2,0.8,0.5,0.7,0.3,3.4,0.2,0.0,0.9,0.6,3.1,122,157,367,299,64,150,92,65,84,165,240,181,63,39,1,438,68,112
Players,1627812,Yogi Ferrell,Yogi,1610612758,SAC,27.0,8,2,6,0.25,1.7,0.0,0.0,0.0,0.0,0.3,0.4,0.8,2.3,0.0,0.0,0.4,0.3,0.6,285,321,208,383,339,210,223,157,296,96,123,395,206,181,1,306,174,370
