group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,203488,Mike Muscala,Mike,1610612738,BOS,31.0,14,3,11,0.214,35.605,0,1,0,0,13,8,9,30,0,1,3,3,11.9,229,304,284,406,225,247,225,174,315,244,197,280,217,204,243,179,204,292,BOS
Players,1628369,Jayson Tatum,Jayson,1610612738,BOS,25.0,32,22,10,0.688,139.32,6,13,6,36,32,32,8,102,3,2,5,28,178.1,79,16,268,49,34,78,16,31,28,355,370,255,389,45,340,239,12,17,BOS
Players,1627759,Jaylen Brown,Jaylen,1610612738,BOS,26.0,30,20,10,0.667,147.09666666666666,6,7,16,34,37,38,9,112,4,6,16,21,159.1,94,32,268,53,26,78,72,2,32,383,393,280,404,28,432,408,28,23,BOS
Players,1628401,Derrick White,Derrick,1610612738,BOS,28.0,24,14,10,0.583,63.585,5,6,0,12,21,13,7,46,2,0,13,5,56.3,148,108,268,125,165,102,89,174,113,298,241,236,258,77,1,387,148,144,BOS
Players,1629684,Grant Williams,Grant,1610612738,BOS,24.0,24,15,9,0.625,96.81166666666668,0,7,0,6,19,27,8,64,1,2,21,10,50.1,148,91,258,98,114,247,72,174,167,287,346,255,298,123,340,437,93,154,BOS
Players,1630573,Sam Hauser,Sam,1610612738,BOS,25.0,7,1,6,0.143,10.326666666666666,0,0,0,0,4,0,2,2,0,0,1,1,6.6,309,372,191,414,334,247,238,174,315,123,1,114,30,204,1,77,266,339,BOS
Players,203935,Marcus Smart,Marcus,1610612738,BOS,29.0,24,16,8,0.667,113.20666666666666,0,5,0,22,28,30,7,90,1,2,10,20,100.1,148,80,238,53,82,247,99,174,62,332,362,236,363,123,340,340,32,71,BOS
Players,1630202,Payton Pritchard,Payton,1610612738,BOS,25.0,3,1,2,0.333,8.928333333333333,0,0,0,0,3,2,0,4,0,0,0,0,3.2,368,372,72,360,350,247,238,174,315,108,71,1,54,204,1,1,329,376,BOS
Players,1629057,Robert Williams III,Robert,1610612738,BOS,25.0,11,7,4,0.636,25.891666666666666,0,2,0,4,10,4,4,16,1,1,1,3,12.3,258,223,136,92,258,247,176,174,197,214,134,182,147,123,243,77,204,288,BOS
Players,201933,Blake Griffin,Blake,1610612738,BOS,34.0,4,2,2,0.5,2.3916666666666666,2,2,0,2,0,0,0,0,0,0,0,1,4.2,351,326,72,188,413,172,176,174,240,1,1,1,1,204,1,1,266,366,BOS
Players,1627763,Malcolm Brogdon,Malcolm,1610612738,BOS,30.0,24,14,10,0.583,87.88666666666667,6,7,3,10,29,24,7,54,2,1,11,18,68.3,148,108,268,125,126,78,72,79,127,337,327,236,276,77,243,356,42,119,BOS
Players,201143,Al Horford,Al,1610612738,BOS,37.0,27,18,9,0.667,117.24333333333334,3,0,0,0,30,29,6,84,6,0,10,0,74.0,131,53,258,53,74,142,238,174,315,346,354,207,351,9,1,340,329,113,BOS
Players,1628436,Luke Kornet,Luke,1610612738,BOS,27.0,9,4,5,0.444,20.97833333333333,0,2,0,2,1,4,3,20,0,0,2,0,8.5,277,278,166,272,279,247,176,174,240,74,134,164,172,204,1,132,329,322,BOS
Players,203943,Noah Vonleh,Noah,1610612738,BOS,27.0,2,2,0,1.0,0.4666666666666667,0,0,0,0,0,0,0,2,0,0,1,0,0.0,394,326,1,1,437,247,238,174,315,1,1,1,30,204,1,77,329,413,BOS
