season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612751,BKN,Brooklyn Nets,22301192,2024-04-14,BKN @ PHI,L,48.0,16.0,8.0,21.0,42.0,13.0,20.0,28.0,52.0,0,0,0,0,119,1148,1996,322,1853,652,2069,2384,1346,1,2023,2024,False,PHI,BKN,APR
2023-24,1610612751,BKN,Brooklyn Nets,22301175,2024-04-12,BKN @ NYK,L,48.0,9.0,14.0,6.0,52.0,14.0,13.0,17.0,40.0,0,0,0,0,119,2163,1062,2239,953,817,1070,1642,339,1,2023,2024,False,NYK,BKN,APR
2023-24,1610612751,BKN,Brooklyn Nets,22301160,2024-04-10,BKN vs. TOR,W,48.0,12.0,18.0,11.0,48.0,19.0,18.0,16.0,32.0,0,0,0,0,119,1810,494,1601,1342,1615,1860,1516,47,1,2023,2024,True,BKN,TOR,APR
2023-24,1610612751,BKN,Brooklyn Nets,22301141,2024-04-07,BKN vs. SAC,L,48.0,4.0,5.0,7.0,42.0,22.0,11.0,26.0,48.0,0,0,0,0,119,2424,2319,2134,1853,1969,751,2327,934,1,2023,2024,True,BKN,SAC,APR
2023-24,1610612751,BKN,Brooklyn Nets,22301128,2024-04-06,BKN vs. DET,W,48.0,21.0,16.0,15.0,46.0,26.0,2.0,9.0,42.0,0,0,0,0,119,493,730,946,1528,2253,3,425,469,1,2023,2024,True,BKN,DET,APR
2023-24,1610612751,BKN,Brooklyn Nets,22301106,2024-04-03,BKN vs. IND,W,48.0,9.0,18.0,10.0,54.0,20.0,25.0,21.0,60.0,0,0,0,0,119,2163,494,1764,799,1770,2366,2057,1972,1,2023,2024,True,BKN,IND,APR
2023-24,1610612751,BKN,Brooklyn Nets,22301089,2024-04-01,BKN @ IND,L,48.0,11.0,8.0,6.0,52.0,14.0,13.0,23.0,70.0,0,0,0,0,119,1944,1996,2239,953,817,1070,2197,2373,1,2023,2024,False,IND,BKN,APR
2023-24,1610612751,BKN,Brooklyn Nets,22301078,2024-03-31,BKN vs. LAL,L,48.0,27.0,14.0,11.0,48.0,16.0,14.0,15.0,48.0,0,0,0,0,119,119,1062,1601,1342,1141,1229,1338,934,1,2023,2024,True,BKN,LAL,MAR
2023-24,1610612751,BKN,Brooklyn Nets,22301066,2024-03-29,BKN vs. CHI,W,48.0,16.0,19.0,12.0,34.0,5.0,14.0,15.0,46.0,0,0,0,0,119,1148,393,1449,2312,38,1229,1338,762,1,2023,2024,True,BKN,CHI,MAR
2023-24,1610612751,BKN,Brooklyn Nets,22301050,2024-03-27,BKN @ WAS,W,53.0,14.0,16.0,7.0,56.0,7.0,6.0,12.0,50.0,0,0,0,0,17,1482,730,2134,636,98,143,861,1120,1,2023,2024,False,WAS,BKN,MAR
2023-24,1610612751,BKN,Brooklyn Nets,22301036,2024-03-25,BKN @ TOR,W,48.0,11.0,17.0,6.0,52.0,16.0,12.0,16.0,56.0,0,0,0,0,119,1944,602,2239,953,1141,912,1516,1663,1,2023,2024,False,TOR,BKN,MAR
2023-24,1610612751,BKN,Brooklyn Nets,22301019,2024-03-23,BKN @ NYK,L,48.0,16.0,3.0,5.0,34.0,19.0,26.0,18.0,48.0,0,0,0,0,119,1148,2424,2315,2312,1615,2392,1755,934,1,2023,2024,False,NYK,BKN,MAR
2023-24,1610612751,BKN,Brooklyn Nets,22301007,2024-03-21,BKN @ MIL,L,48.0,11.0,16.0,20.0,46.0,23.0,17.0,13.0,44.0,0,0,0,0,119,1944,730,405,1528,2063,1732,1013,609,1,2023,2024,False,MIL,BKN,MAR
2023-24,1610612751,BKN,Brooklyn Nets,22300993,2024-03-19,BKN vs. NOP,L,48.0,14.0,21.0,12.0,32.0,17.0,19.0,16.0,52.0,0,0,0,0,119,1482,236,1449,2382,1314,1968,1516,1346,1,2023,2024,True,BKN,NOP,MAR
2023-24,1610612751,BKN,Brooklyn Nets,22300981,2024-03-17,BKN @ SAS,L,53.0,24.0,20.0,17.0,70.0,10.0,4.0,11.0,60.0,0,0,0,0,17,267,309,707,61,299,38,698,1972,1,2023,2024,False,SAS,BKN,MAR
2023-24,1610612751,BKN,Brooklyn Nets,22300968,2024-03-16,BKN @ IND,L,48.0,16.0,12.0,12.0,42.0,30.0,30.0,21.0,82.0,0,0,0,0,119,1148,1392,1449,1853,2399,2435,2057,2453,1,2023,2024,False,IND,BKN,MAR
