group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1627854,Bryn Forbes,Bryn,1610612759,SAS,25.0,35,19,16,0.543,3.0,0.391,0.609,0.333,0.083,0.625,0.208,0.042,0.208,0.25,0.25,0.75,0.8,0.2,0.556,0.444,9,23,0.391,55,44,368,155,184,307,86,248,106,38,44,293,76,250,225,90,156,72,191,154,124,116,220,SAS
Players,200746,LaMarcus Aldridge,LaMarcus,1610612759,SAS,33.0,39,23,16,0.59,4.1,0.983,0.017,0.625,0.188,0.0,0.063,0.375,0.01,0.438,0.5,0.5,0.0,0.0,0.5,0.5,30,58,0.517,24,11,368,113,41,80,313,113,39,234,142,66,228,149,144,148,222,92,208,106,25,36,96,SAS
Players,202722,Dāvis Bertāns,Dāvis,1610612759,SAS,26.0,25,17,8,0.68,2.2,0.188,0.813,0.0,0.0,0.808,0.115,0.192,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,16,0.438,135,74,220,48,282,361,32,325,143,14,94,209,229,315,275,261,1,92,1,267,159,158,172,SAS
Players,200752,Rudy Gay,Rudy,1610612759,SAS,32.0,27,15,12,0.556,3.3,0.714,0.286,0.412,0.235,0.353,0.0,0.235,0.147,0.176,0.714,0.286,1.0,0.0,0.818,0.182,11,21,0.524,117,91,299,141,139,144,246,211,24,116,182,164,120,289,93,231,1,92,101,247,105,127,91,SAS
Players,201942,DeMar DeRozan,DeMar,1610612759,SAS,29.0,38,22,16,0.579,4.0,0.945,0.055,0.8,0.36,0.0,0.02,0.2,0.08,0.44,0.225,0.775,0.0,0.0,0.225,0.775,40,91,0.44,32,14,368,119,46,82,311,56,11,234,178,190,193,148,237,88,222,92,297,51,10,15,169,SAS
Players,202347,Quincy Pondexter,Quincy,1610612759,SAS,31.0,4,2,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,354,331,72,178,421,369,314,325,143,234,182,295,229,315,275,261,222,92,318,267,348,393,348,SAS
Players,201158,Marco Belinelli,Marco,1610612759,SAS,33.0,23,14,9,0.609,2.2,0.211,0.789,0.143,0.0,0.643,0.179,0.214,0.071,0.143,0.5,0.5,0.833,0.167,0.75,0.25,8,19,0.421,153,102,242,92,287,355,38,317,143,32,57,179,209,302,144,148,153,79,118,219,139,140,187,SAS
Players,201988,Patty Mills,Patty,1610612759,SAS,30.0,30,19,11,0.633,3.2,0.389,0.611,0.286,0.095,0.714,0.095,0.0,0.095,0.19,1.0,0.0,0.6,0.4,0.75,0.25,8,18,0.444,90,44,280,82,146,308,85,274,94,24,108,295,182,280,1,261,182,49,118,219,139,146,164,SAS
Players,1627751,Jakob Poeltl,Jakob,1610612759,SAS,23.0,6,5,1,0.833,1.1,1.0,0.0,0.8,0.0,0.0,0.0,0.2,0.2,0.8,1.0,0.0,0.0,0.0,1.0,0.0,2,3,0.667,327,262,19,20,389,1,314,56,143,234,182,190,77,49,1,261,222,92,1,267,249,303,38,SAS
Players,1628401,Derrick White,Derrick,1610612759,SAS,24.0,24,16,8,0.667,3.0,0.581,0.419,0.511,0.043,0.319,0.17,0.17,0.255,0.468,0.167,0.833,0.8,0.2,0.353,0.647,17,31,0.548,150,83,220,50,187,216,177,161,129,133,61,231,52,140,249,72,156,72,271,77,64,77,78,SAS
Players,1629002,Chimezie Metu,Chimezie,1610612759,SAS,22.0,1,1,0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,415,365,1,1,442,369,314,325,143,234,182,295,229,315,275,261,222,92,318,267,348,393,348,SAS
Players,201967,Dante Cunningham,Dante,1610612759,SAS,32.0,8,3,5,0.375,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,292,301,156,327,354,369,314,325,143,234,182,295,229,315,275,261,222,92,318,267,348,393,348,SAS
