close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1629630,Ja Morant,1610612763,MEM,G,22.0,9,9,0.496,37,68,0.544,0.635,-0.091
1628991,Jaren Jackson Jr.,1610612763,MEM,F-C,22.0,12,12,0.447,35,68,0.515,0.635,-0.12
1629634,Brandon Clarke,1610612763,MEM,F,25.0,12,11,0.391,30,50,0.6,0.638,-0.038
1630217,Desmond Bane,1610612763,MEM,G,24.0,12,12,0.311,27,47,0.574,0.632,-0.057
1628415,Dillon Brooks,1610612763,MEM,G-F,26.0,10,10,0.341,24,46,0.522,0.633,-0.112
1630214,Xavier Tillman,1610612763,MEM,F,23.0,9,9,0.464,24,39,0.615,0.64,-0.025
203937,Kyle Anderson,1610612763,MEM,F-G,28.0,12,12,0.425,27,37,0.73,0.636,0.094
1630533,Ziaire Williams,1610612763,MEM,F,20.0,10,10,0.479,24,35,0.686,0.633,0.052
203500,Steven Adams,1610612763,MEM,C,28.0,6,5,0.429,16,30,0.533,0.638,-0.104
1626145,Tyus Jones,1610612763,MEM,G,26.0,12,11,0.385,23,30,0.767,0.644,0.123
1629001,De'Anthony Melton,1610612763,MEM,G,24.0,10,9,0.446,16,25,0.64,0.642,-0.002
1629723,John Konchar,1610612763,MEM,G,26.0,5,5,0.55,6,11,0.545,0.633,-0.088
1629633,Jarrett Culver,1610612763,MEM,G-F,23.0,1,1,0.333,1,1,1.0,0.701,0.299
