close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1630217,Desmond Bane,1610612763,MEM,G,24.0,12,12,0.576,32,87,0.368,0.377,-0.009
1628415,Dillon Brooks,1610612763,MEM,G-F,26.0,10,10,0.548,27,74,0.365,0.382,-0.017
1628991,Jaren Jackson Jr.,1610612763,MEM,F-C,22.0,12,12,0.428,22,65,0.338,0.376,-0.037
1629634,Brandon Clarke,1610612763,MEM,F,25.0,12,12,0.484,27,62,0.435,0.376,0.06
1629630,Ja Morant,1610612763,MEM,G,22.0,9,9,0.401,23,55,0.418,0.367,0.051
203937,Kyle Anderson,1610612763,MEM,F-G,28.0,12,10,0.437,14,38,0.368,0.365,0.004
1626145,Tyus Jones,1610612763,MEM,G,26.0,12,10,0.462,14,36,0.389,0.377,0.012
1630214,Xavier Tillman,1610612763,MEM,F,23.0,9,9,0.417,10,35,0.286,0.375,-0.089
1630533,Ziaire Williams,1610612763,MEM,F,20.0,10,8,0.452,15,33,0.455,0.375,0.079
203500,Steven Adams,1610612763,MEM,C,28.0,6,6,0.443,12,31,0.387,0.372,0.015
1629001,De'Anthony Melton,1610612763,MEM,G,24.0,10,9,0.429,7,24,0.292,0.375,-0.083
1629723,John Konchar,1610612763,MEM,G,26.0,5,4,0.4,2,8,0.25,0.371,-0.121
1629633,Jarrett Culver,1610612763,MEM,G-F,23.0,1,1,0.333,0,1,0.0,0.323,-0.323
