close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1626149,Montrezl Harrell,1610612746,LAC,F-C,25.0,6,6,0.802,6.0,10.83,0.554,0.586,-0.032
201976,Patrick Beverley,1610612746,LAC,G,30.0,6,6,0.722,5.5,10.83,0.508,0.564,-0.056
201568,Danilo Gallinari,1610612746,LAC,F,30.0,6,6,0.583,5.67,10.0,0.567,0.573,-0.006
1629013,Landry Shamet,1610612746,LAC,G,22.0,6,6,0.685,4.83,8.33,0.58,0.546,0.034
1628983,Shai Gilgeous-Alexander,1610612746,LAC,G,20.0,6,6,0.667,4.67,7.33,0.636,0.544,0.093
101150,Lou Williams,1610612746,LAC,G,32.0,6,6,0.586,3.17,5.67,0.559,0.569,-0.01
1627826,Ivica Zubac,1610612746,LAC,C,22.0,4,4,0.769,2.25,5.0,0.45,0.532,-0.082
203210,JaMychal Green,1610612746,LAC,F,29.0,6,6,0.511,2.67,4.0,0.667,0.57,0.097
201163,Wilson Chandler,1610612746,LAC,F,32.0,4,4,0.517,2.0,3.75,0.533,0.561,-0.028
202066,Garrett Temple,1610612746,LAC,G-F,33.0,6,6,0.645,1.67,3.33,0.5,0.548,-0.048
1627820,Tyrone Wallace,1610612746,LAC,G,25.0,2,2,0.857,1.0,3.0,0.333,0.504,-0.17
1629010,Jerome Robinson,1610612746,LAC,G,22.0,5,5,0.625,1.2,2.0,0.6,0.558,0.042
1628414,Sindarius Thornwell,1610612746,LAC,G,24.0,2,2,1.0,0.5,1.0,0.5,0.585,-0.085
