close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203078,Bradley Beal,1610612764,WAS,G,24.0,13,13,0.618,34,105,0.324,0.374,-0.05
202322,John Wall,1610612764,WAS,G,26.0,13,13,0.594,27,76,0.355,0.377,-0.021
202693,Markieff Morris,1610612764,WAS,F,27.0,13,13,0.423,30,74,0.405,0.373,0.032
203490,Otto Porter Jr.,1610612764,WAS,F,24.0,13,13,0.512,23,63,0.365,0.37,-0.005
101162,Marcin Gortat,1610612764,WAS,C,33.0,13,13,0.343,27,61,0.443,0.383,0.059
202711,Bojan Bogdanović,1610612764,WAS,G,28.0,13,12,0.526,22,50,0.44,0.358,0.082
1626162,Kelly Oubre Jr.,1610612764,WAS,F,21.0,11,9,0.647,12,33,0.364,0.374,-0.01
201160,Jason Smith,1610612764,WAS,F-C,31.0,13,10,0.352,9,25,0.36,0.368,-0.008
201943,Brandon Jennings,1610612764,WAS,G,27.0,12,11,0.514,10,19,0.526,0.36,0.166
101133,Ian Mahinmi,1610612764,WAS,C,30.0,5,5,0.467,3,14,0.214,0.376,-0.162
203107,Tomas Satoransky,1610612764,WAS,G-F,25.0,5,3,0.8,2,8,0.25,0.335,-0.085
203504,Trey Burke,1610612764,WAS,G,24.0,3,2,0.333,0,3,0.0,0.314,-0.314
1627815,Sheldon Mac,1610612764,WAS,G-F,24.0,4,3,0.5,1,3,0.333,0.358,-0.025
1627849,Daniel Ochefu,1610612764,WAS,F,23.0,2,2,1.0,2,3,0.667,0.359,0.307
