TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,82,36,46,0.439,3971.0,12.7,11.8,9.9,37.3,12.4,10.2,12.4,39.9,1,21,21,21,3,8,4,19,17,18,11,28,25
1610612738,Boston Celtics,82,64,18,0.78,3966.0,11.5,10.8,11.4,35.0,9.9,10.1,9.6,35.5,1,1,1,1,7,24,10,10,27,1,10,4,9
1610612751,Brooklyn Nets,82,32,50,0.39,3961.0,11.1,10.7,9.9,35.4,11.5,10.4,11.6,36.0,1,22,22,22,10,27,12,21,24,9,17,25,11
1610612766,Charlotte Hornets,82,21,61,0.256,3946.0,11.4,9.1,9.3,35.8,12.8,10.6,10.3,39.3,1,27,27,27,23,26,26,25,21,20,22,12,23
1610612741,Chicago Bulls,82,39,43,0.476,3996.0,12.7,10.1,9.2,35.7,11.3,10.2,9.8,33.6,1,20,20,20,1,9,17,29,22,7,14,6,1
1610612739,Cleveland Cavaliers,82,48,34,0.585,3961.0,12.4,10.1,11.0,37.3,12.9,9.6,10.7,34.7,1,11,11,11,10,12,16,14,16,24,5,15,4
1610612742,Dallas Mavericks,82,50,32,0.61,3941.0,12.4,10.0,11.8,35.5,11.3,10.7,11.8,38.2,1,6,6,6,26,13,20,5,23,8,24,26,21
1610612743,Denver Nuggets,82,57,25,0.695,3941.0,11.6,10.2,10.7,40.1,11.9,9.9,10.1,37.7,1,2,2,2,26,23,15,15,5,14,8,8,18
1610612765,Detroit Pistons,82,14,68,0.171,3951.0,10.8,9.9,10.7,37.3,14.7,10.4,10.6,40.7,1,30,30,30,21,30,21,16,15,30,16,14,27
1610612744,Golden State Warriors,82,46,36,0.561,3966.0,12.0,11.7,9.3,36.2,12.8,10.0,11.1,37.0,1,16,16,16,7,20,5,27,20,22,9,20,14
1610612745,Houston Rockets,82,41,41,0.5,3971.0,12.2,10.9,11.7,37.1,11.1,10.2,8.7,36.2,1,19,19,19,3,16,8,8,18,4,15,1,12
1610612754,Indiana Pacers,82,47,35,0.573,3941.0,13.3,11.2,12.4,43.4,11.8,11.1,10.2,43.8,1,12,12,12,26,3,7,4,1,13,26,11,30
1610612746,LA Clippers,82,51,31,0.622,3941.0,12.1,9.5,11.1,37.8,11.7,10.5,11.2,37.2,1,5,5,5,26,18,24,12,13,11,20,21,16
1610612747,Los Angeles Lakers,82,47,35,0.573,3971.0,12.1,7.8,12.6,41.4,12.6,11.1,12.1,38.1,1,12,12,12,3,17,30,3,2,19,27,27,20
1610612763,Memphis Grizzlies,82,27,55,0.329,3956.0,13.0,10.0,8.7,34.3,13.8,10.4,11.2,35.9,1,24,24,24,17,6,19,30,30,26,18,22,10
1610612748,Miami Heat,82,46,36,0.561,3951.0,12.3,8.6,9.6,35.3,11.8,9.9,9.7,34.6,1,16,16,16,21,14,28,22,25,12,7,5,3
1610612749,Milwaukee Bucks,82,49,33,0.598,3961.0,10.8,9.7,9.5,35.2,11.2,10.2,10.2,38.0,1,8,8,8,10,29,22,23,26,6,13,9,19
1610612750,Minnesota Timberwolves,82,56,26,0.683,3961.0,12.7,10.1,9.2,37.8,12.2,9.5,9.9,34.4,1,4,4,4,10,10,18,28,11,15,4,7,2
1610612740,New Orleans Pelicans,82,49,33,0.598,3941.0,13.2,10.5,11.3,38.4,11.7,9.6,10.2,34.9,1,8,8,8,26,5,13,11,9,10,6,10,5
1610612752,New York Knicks,82,50,32,0.61,3946.0,12.5,12.2,11.0,36.6,11.1,9.2,10.3,35.1,1,6,6,6,23,11,2,13,19,5,3,13,7
1610612760,Oklahoma City Thunder,82,57,25,0.695,3961.0,15.2,8.8,11.8,39.1,11.0,11.4,9.3,35.0,1,2,2,2,10,1,27,7,7,3,28,3,6
1610612753,Orlando Magic,82,47,35,0.573,3956.0,13.9,10.7,9.3,38.6,12.3,9.0,10.8,35.4,1,12,12,12,17,2,11,26,8,17,2,19,8
