season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22017,203076,Anthony Davis,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.956,75,0.115,1.577,0.77,0.195,0.028,0.195,0.074,0.772,0.77,2.9,4.5,1.9,2.4,0.6,2017-18,2017,2018
22017,201950,Jrue Holiday,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.497,81,0.05,1.256,0.672,0.077,0.064,0.077,0.0,0.641,0.672,1.0,1.2,0.6,0.8,0.3,2017-18,2017,2018
22017,202734,E'Twaun Moore,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.856,82,0.06,1.448,0.776,0.103,0.069,0.103,0.017,0.724,0.776,0.7,1.0,0.5,0.6,0.1,2017-18,2017,2018
22017,201967,Dante Cunningham,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.407,51,0.244,1.222,0.603,0.079,0.0,0.079,0.0,0.619,0.603,1.2,1.5,0.7,1.1,0.5,2017-18,2017,2018
22017,1627767,Cheick Diallo,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.663,52,0.225,1.327,0.667,0.192,0.038,0.192,0.038,0.692,0.667,1.0,1.3,0.5,0.8,0.3,2017-18,2017,2018
22017,202326,DeMarcus Cousins,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.423,48,0.042,1.226,0.658,0.226,0.094,0.226,0.038,0.623,0.658,1.1,1.4,0.5,0.8,0.3,2017-18,2017,2018
22017,202703,Nikola Mirotic,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.787,30,0.078,1.382,0.677,0.088,0.0,0.088,0.0,0.706,0.677,1.1,1.6,0.7,1.0,0.3,2017-18,2017,2018
22017,2731,Emeka Okafor,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.224,26,0.347,1.122,0.571,0.122,0.073,0.122,0.049,0.561,0.571,1.6,1.8,0.8,1.3,0.6,2017-18,2017,2018
22017,203546,Ian Clark,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.097,74,0.056,0.969,0.536,0.031,0.125,0.031,0.031,0.469,0.536,0.4,0.4,0.2,0.4,0.2,2017-18,2017,2018
22017,2754,Tony Allen,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.039,22,0.225,0.889,0.478,0.074,0.074,0.074,0.0,0.444,0.478,1.2,1.1,0.5,1.0,0.5,2017-18,2017,2018
22017,200765,Rajon Rondo,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.078,66,0.023,0.933,0.667,0.067,0.333,0.067,0.0,0.467,0.667,0.2,0.2,0.1,0.1,0.0,2017-18,2017,2018
