game_id,game_date,away_team,home_team,pf,opp_pf,round,game_no_in_series
41600131,2017-04-16,ATL,WAS,107,114.0,rnd1,1
41600132,2017-04-19,ATL,WAS,101,109.0,rnd1,2
41600133,2017-04-22,WAS,ATL,116,98.0,rnd1,3
41600134,2017-04-24,WAS,ATL,111,101.0,rnd1,4
41600135,2017-04-26,ATL,WAS,99,103.0,rnd1,5
41600136,2017-04-28,WAS,ATL,99,115.0,rnd1,6
