player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
203459,Allen Crabbe,Allen,1610612750,MIN,28.0,37,5,32,0.135,653.01,63,177,0.356,36,119,0.303,10,14,0.714,11,66,77,33,17,15,4,7,47,13,172,-221,353.9,0,0,356.0,327,440,397,511,316,352,330,464,243,233,336,396,402,338,373,334,352,346,378,328,378,170,190,411,350,501,358,239,29,352,MIN
1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,24.0,45,11,34,0.244,1452.128333333333,360,846,0.426,158,431,0.367,161,199,0.809,17,160,177,285,147,48,13,18,86,160,1039,-252,1714.9,3,0,1781.0,284,362,420,488,157,62,48,323,27,24,165,70,69,180,335,192,223,40,41,130,244,306,271,82,58,513,83,115,29,70,MIN
202323,Evan Turner,Evan,1610612750,MIN,31.0,19,3,16,0.158,251.46,25,67,0.373,0,5,0.0,12,14,0.857,8,30,38,38,26,9,8,4,20,13,62,-65,189.6,0,0,172.0,406,462,194,509,405,409,402,443,463,443,463,386,402,83,409,408,412,335,332,382,305,121,110,411,417,395,409,239,29,411,MIN
1628980,Jacob Evans,Jacob,1610612750,MIN,23.0,29,8,21,0.276,418.12,45,134,0.336,13,39,0.333,25,29,0.862,9,32,41,31,25,11,12,11,41,27,128,-101,267.7,0,0,259.0,363,398,256,469,362,374,360,481,331,333,264,329,344,76,394,405,409,351,338,360,248,224,169,359,372,437,382,239,29,379,MIN
1627774,Jake Layman,Jake,1610612750,MIN,26.0,23,11,12,0.478,505.1766666666667,81,179,0.453,24,72,0.333,24,32,0.75,17,40,57,15,24,17,10,4,47,29,210,22,357.9,0,0,360.0,390,362,141,255,338,322,327,222,283,293,264,335,335,277,335,391,381,407,340,315,271,121,190,346,330,163,357,239,29,351,MIN
201949,James Johnson,James,1610612750,MIN,33.0,32,14,18,0.438,619.5716666666667,103,215,0.479,33,91,0.363,31,48,0.646,25,93,118,74,48,25,32,13,80,33,270,-75,645.6,0,0,609.0,351,339,216,307,317,286,304,146,251,266,178,304,288,404,269,292,293,235,243,259,104,242,257,334,295,410,285,239,29,288,MIN
1629020,Jarred Vanderbilt,Jarred,1610612750,MIN,21.0,11,6,5,0.545,46.53666666666667,5,8,0.625,0,1,0.0,2,2,1.0,3,6,9,2,7,3,1,0,6,1,12,-28,30.8,0,0,31.0,441,425,71,203,482,479,501,31,463,491,463,468,480,1,444,472,471,487,430,439,444,1,49,495,486,324,486,239,29,483,MIN
1629633,Jarrett Culver,Jarrett,1610612750,MIN,21.0,63,19,44,0.302,1505.6066666666666,230,569,0.404,66,221,0.299,54,117,0.462,70,142,212,110,81,57,38,53,125,95,580,-103,1203.4,0,0,1158.0,107,264,515,443,148,153,123,388,154,133,341,225,140,488,91,215,192,160,129,86,80,485,387,173,166,440,173,239,29,173,MIN
1629669,Jaylen Nowell,Jaylen,1610612750,MIN,20.0,15,2,13,0.133,151.20166666666665,19,53,0.358,3,26,0.115,16,17,0.941,3,10,13,19,3,3,1,1,11,11,57,11,110.1,0,0,100.0,424,480,153,512,428,430,418,459,399,358,458,374,388,25,444,457,456,393,462,439,444,52,83,420,425,187,434,239,29,434,MIN
1629162,Jordan McLaughlin,Jordan,1610612750,MIN,24.0,30,7,23,0.233,590.4466666666667,87,178,0.489,29,76,0.382,26,39,0.667,7,42,49,125,31,34,4,16,31,47,229,-70,558.3,2,0,508.0,358,414,282,490,323,314,328,130,268,287,116,326,318,378,412,388,396,128,309,203,378,289,132,297,315,403,302,142,29,308,MIN
