group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,203932,Aaron Gordon,Aaron,1610612743,DEN,25.0,4,3,1,0.75,3.7,152.8,132.3,132.3,91.8,96.3,96.3,60.9,36.0,36.0,0.167,2.0,40.0,0.077,0.059,0.067,20.0,20.5,1.0,0.532,0.086,0.093,89.41,94.01,78.34,94.01,0.061,31,1,1,0.3,0.3,1.0,36,19,23,27,31,26,33,33,31,57,57,20,33,33,26,2,16,24,70,65,124,125,5,57,81,81,102,94,94,66,38,70,59,82,1
Players,203085,Austin Rivers,Austin,1610612743,DEN,28.0,3,3,0,1.0,5.1,150.9,143.8,143.8,97.0,103.7,103.7,54.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,1.2,1.2,0.162,0.174,93.91,93.34,77.79,93.34,0.168,32,4,5,1.3,1.7,0.8,53,19,1,1,13,27,25,25,41,65,65,27,31,31,39,12,39,40,73,81,120,120,4,4,51,50,77,99,99,35,10,26,9,23,16
Players,1630267,Facundo Campazzo,Facundo,1610612743,DEN,30.0,3,2,1,0.667,0.8,214.9,190.0,190.0,119.0,87.5,87.5,95.9,102.5,102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.2,176.33,146.94,176.33,-0.148,10,0,0,0.0,0.0,0.0,53,35,23,38,107,4,9,9,85,37,37,14,15,15,39,12,39,40,73,81,1,1,73,85,102,103,16,16,16,128,73,91,73,91,73
Players,203210,JaMychal Green,JaMychal,1610612743,DEN,31.0,2,2,0,1.0,0.3,227.3,200.0,200.0,0.0,0.0,0.0,227.3,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136,1.0,1.0,73.97,118.03,98.36,118.03,0.0,1,0,0,0.0,0.0,0.0,75,35,1,1,118,3,1,1,1,1,1,3,1,1,39,12,39,40,73,81,1,1,73,5,1,1,128,29,29,83,73,91,73,91,73
Players,201580,JaVale McGee,JaVale,1610612743,DEN,33.0,1,0,1,0.0,0.1,0.0,0.0,0.0,227.3,50.0,50.0,-227.3,-50.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,900.0,750.0,900.01,0.0,0,0,0,0.0,0.0,0.0,97,100,23,100,127,119,119,119,130,19,19,130,104,104,39,12,39,40,73,81,1,1,73,85,102,103,12,4,4,83,73,91,73,91,73
Players,1629008,Michael Porter Jr.,Michael,1610612743,DEN,23.0,3,2,1,0.667,4.7,147.7,144.4,144.4,102.7,108.3,108.3,45.0,36.1,36.1,0.0,0.0,0.0,0.0,0.286,0.167,0.0,0.0,1.5,1.5,0.036,0.036,88.0,86.78,72.31,86.78,0.135,27,1,1,0.3,0.3,1.0,53,35,23,38,22,28,24,24,54,76,76,32,32,32,39,12,39,40,13,15,1,1,1,1,98,99,107,127,127,44,38,70,51,77,1
Players,1628420,Monté Morris,Monté,1610612743,DEN,26.0,4,3,1,0.75,3.4,134.6,127.6,127.6,100.9,103.7,103.7,33.8,23.9,23.9,0.125,0.0,8.3,0.0,0.125,0.065,0.0,0.0,0.5,0.625,0.324,0.33,97.47,98.81,82.34,98.81,0.217,29,2,6,0.5,1.5,0.333,36,19,23,27,35,41,37,37,52,65,65,36,40,40,32,12,35,40,51,68,1,1,39,47,24,25,56,75,75,26,24,20,31,26,54
Players,203999,Nikola Jokić,Nikola,1610612743,DEN,26.0,3,3,0,1.0,5.0,147.5,143.3,143.3,100.4,107.7,107.7,47.0,35.6,35.6,0.75,0.0,31.6,0.2,0.188,0.194,0.0,0.0,0.458,0.505,0.371,0.388,91.44,89.77,74.81,89.77,0.29,30,5,12,1.7,4.0,0.417,53,19,1,1,17,29,26,26,50,74,74,30,35,35,2,12,23,5,34,13,1,1,50,61,16,17,95,125,125,18,7,7,5,2,47
Players,1627885,Shaquille Harrison,Shaquille,1610612743,DEN,27.0,3,2,1,0.667,0.2,129.3,75.0,75.0,163.9,133.3,133.3,-34.6,-58.3,-58.3,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,1.136,0.2,0.19,240.51,353.68,294.74,353.68,0.5,4,0,0,0.0,0.0,0.0,53,35,23,38,122,43,101,101,115,107,107,94,114,113,39,12,39,40,1,3,1,1,73,5,40,45,9,13,13,7,73,91,73,91,73
Players,203115,Will Barton,Will,1610612743,DEN,30.0,1,0,1,0.0,0.1,0.0,0.0,0.0,227.3,100.0,100.0,-227.3,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.78,488.14,406.78,488.14,0.0,0,0,0,0.0,0.0,0.0,97,100,23,100,126,119,119,119,130,58,58,130,123,123,39,12,39,40,73,81,1,1,73,85,102,103,11,8,8,83,73,91,73,91,73
