season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2024-25,1610612758,22400076,2024-10-24,MIN,SAC,1610612750,1,115,117,L
2024-25,1610612758,22400096,2024-10-26,SAC,LAL,1610612747,2,127,131,L
2024-25,1610612758,22400112,2024-10-28,POR,SAC,1610612757,3,111,98,W
2024-25,1610612758,22400115,2024-10-29,SAC,UTA,1610612762,4,113,96,W
2024-25,1610612758,22400135,2024-11-01,SAC,ATL,1610612737,5,123,115,W
2024-25,1610612758,22400143,2024-11-02,SAC,TOR,1610612761,6,128,131,L
2024-25,1610612758,22400159,2024-11-04,SAC,MIA,1610612748,7,111,110,W
2024-25,1610612758,22400180,2024-11-06,TOR,SAC,1610612761,8,122,107,W
2024-25,1610612758,22400196,2024-11-08,LAC,SAC,1610612746,9,98,107,L
2024-25,1610612758,22400209,2024-11-10,SAC,PHX,1610612756,10,127,118,W
2024-25,1610612758,22400216,2024-11-11,SAC,SAS,1610612759,11,96,116,L
2024-25,1610612758,22400227,2024-11-13,PHX,SAC,1610612756,12,127,104,W
2024-25,1610612758,22400020,2024-11-15,MIN,SAC,1610612750,13,126,130,L
2024-25,1610612758,22400233,2024-11-16,UTA,SAC,1610612762,14,121,117,W
2024-25,1610612758,22400250,2024-11-18,ATL,SAC,1610612737,15,108,109,L
2024-25,1610612758,22400034,2024-11-22,SAC,LAC,1610612746,16,88,104,L
2024-25,1610612758,22400276,2024-11-24,BKN,SAC,1610612751,17,103,108,L
2024-25,1610612758,22400285,2024-11-25,OKC,SAC,1610612760,18,109,130,L
2024-25,1610612758,22400294,2024-11-27,SAC,MIN,1610612750,19,115,104,W
2024-25,1610612758,22400049,2024-11-29,SAC,POR,1610612757,20,106,115,L
2024-25,1610612758,22400313,2024-12-01,SAS,SAC,1610612759,21,125,127,L
2024-25,1610612758,22400059,2024-12-03,HOU,SAC,1610612745,22,120,111,W
2024-25,1610612758,22400329,2024-12-05,SAC,MEM,1610612763,23,110,115,L
2024-25,1610612758,22400337,2024-12-06,SAC,SAS,1610612759,24,140,113,W
2024-25,1610612758,22400357,2024-12-08,UTA,SAC,1610612762,25,141,97,W
2024-25,1610612758,22401207,2024-12-12,SAC,NOP,1610612740,26,111,109,W
2024-25,1610612758,22401225,2024-12-16,DEN,SAC,1610612743,27,129,130,L
2024-25,1610612758,22400372,2024-12-19,LAL,SAC,1610612747,28,100,113,L
2024-25,1610612758,22400376,2024-12-21,LAL,SAC,1610612747,29,99,103,L
2024-25,1610612758,22400389,2024-12-22,IND,SAC,1610612754,30,95,122,L
2024-25,1610612758,22400418,2024-12-26,DET,SAC,1610612765,31,113,114,L
2024-25,1610612758,22400435,2024-12-28,SAC,LAL,1610612747,32,122,132,L
2024-25,1610612758,22400448,2024-12-30,DAL,SAC,1610612742,33,110,100,W
2024-25,1610612758,22400462,2025-01-01,PHI,SAC,1610612755,34,113,107,W
2024-25,1610612758,22400476,2025-01-03,MEM,SAC,1610612763,35,138,133,W
2024-25,1610612758,22400492,2025-01-05,SAC,GSW,1610612744,36,129,99,W
2024-25,1610612758,22400501,2025-01-06,MIA,SAC,1610612748,37,123,118,W
2024-25,1610612758,22400528,2025-01-10,SAC,BOS,1610612738,38,114,97,W
2024-25,1610612758,22400541,2025-01-12,SAC,CHI,1610612741,39,124,119,W
