season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612765,DET,Detroit Pistons,21900971,2020-03-11,DET @ PHI,L,48.0,39,84,0.464,11,35,0.314,17,25,0.68,6,26,32,25,9.0,10,3,4,24,18,106,-18.0,1,1060,1060,1060,139,1270,1564,993,1158,845,1447,1053,753,1730,1776,1994,2065,831,125,356,1447,673,1589,1469,1389,1910,1,2019,2020,False,PHI,DET,MAR
2019-20,1610612765,DET,Detroit Pistons,21900955,2020-03-08,DET @ NYK,L,48.0,29,80,0.363,11,38,0.289,15,22,0.682,5,30,35,21,13.0,8,2,5,19,16,84,-12.0,1,1060,1060,1060,139,2096,1892,2049,1158,533,1670,1318,1101,1713,1920,1640,1956,1520,689,772,1766,1008,651,1757,2094,1706,1,2019,2020,False,NYK,DET,MAR
2019-20,1610612765,DET,Detroit Pistons,21900941,2020-03-07,DET vs. UTA,L,48.0,40,86,0.465,9,30,0.3,16,22,0.727,10,28,38,24,11.0,4,2,4,23,19,105,-6.0,1,1060,1060,1060,139,1110,1320,982,1595,1470,1571,1193,1101,1449,918,1854,1748,1009,349,1826,1766,673,1421,1301,1467,1339,1,2019,2020,True,DET,UTA,MAR
2019-20,1610612765,DET,Detroit Pistons,21900918,2020-03-04,DET vs. OKC,L,48.0,40,86,0.465,18,43,0.419,9,15,0.6,9,27,36,27,17.0,8,5,8,21,18,107,-7.0,1,1060,1060,1060,139,1110,1320,982,116,211,504,1949,1788,1999,1152,1924,1896,545,1472,772,785,1801,1021,1469,1321,1406,1,2019,2020,True,DET,OKC,MAR
2019-20,1610612765,DET,Detroit Pistons,21900899,2020-03-01,DET @ SAC,L,48.0,33,80,0.413,18,42,0.429,16,24,0.667,7,35,42,23,16.0,6,4,7,25,20,100,-6.0,1,1060,1060,1060,139,1964,1892,1718,116,264,407,1193,865,1757,1604,898,1317,1201,1282,1334,1112,1606,1711,1099,1748,1339,1,2019,2020,False,SAC,DET,MAR
2019-20,1610612765,DET,Detroit Pistons,21900884,2020-02-28,DET @ PHX,W,48.0,44,90,0.489,13,32,0.406,12,16,0.75,10,21,31,27,10.0,14,3,5,19,14,113,2.0,1,1,1,1,139,496,826,638,763,1221,592,1673,1706,1227,918,2108,2076,545,227,34,1447,1008,651,1971,910,958,1,2019,2020,False,PHX,DET,FEB
2019-20,1610612765,DET,Detroit Pistons,21900860,2020-02-25,DET @ DEN,L,48.0,33,81,0.407,15,41,0.366,17,21,0.81,12,21,33,24,16.0,8,2,3,26,20,98,-17.0,1,1060,1060,1060,139,1964,1835,1764,400,321,969,1053,1202,777,528,2108,2042,1009,1282,772,1766,354,1826,1099,1835,1884,1,2019,2020,False,DEN,DET,FEB
2019-20,1610612765,DET,Detroit Pistons,21900848,2020-02-23,DET @ POR,L,48.0,37,86,0.43,11,35,0.314,19,20,0.95,11,33,44,18,11.0,7,5,5,17,18,104,-3.0,1,1060,1060,1060,139,1573,1320,1476,1158,845,1447,817,1315,50,701,1232,1081,1895,349,1046,785,1008,363,1469,1516,1162,1,2019,2020,False,POR,DET,FEB
2019-20,1610612765,DET,Detroit Pistons,21900820,2020-02-20,DET vs. MIL,L,48.0,40,83,0.482,13,37,0.351,13,16,0.813,7,39,46,25,22.0,3,5,3,23,15,106,-20.0,1,1060,1060,1060,139,1110,1686,745,763,632,1111,1560,1706,748,1604,398,826,831,2013,1989,785,354,1421,1879,1389,1942,1,2019,2020,True,DET,MIL,FEB
2019-20,1610612765,DET,Detroit Pistons,21900808,2020-02-12,DET @ ORL,L,53.0,40,92,0.435,18,45,0.4,14,15,0.933,9,38,47,28,21.0,5,7,7,20,16,112,-4.0,1,1060,1060,1060,13,1110,604,1418,116,121,617,1458,1788,81,1152,498,711,429,1952,1609,319,1606,819,1757,979,1220,1,2019,2020,False,ORL,DET,FEB
